Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    15
  11,      1.041,        816,         81,       1.88
  12,      1.254,        283,         78,       1.84
  13,      1.487,       1292,         90,       1.45
  14,      1.740,       4784,        109,       1.82
  15,      2.013,        904,         92,       3.26
  16,      2.307,      49672,        238,       3.33
  17,      2.622,      19059,        192,       2.34
  19,      3.313,     118386,        353,       5.72
  20,      3.691,      22315,        200,       4.26
  22,      4.509,       2160,        180,       1.14
  23,      4.950,        519,        163,       1.77
  24,      5.412,       1171,        178,       0.89
  25,      5.895,       2474,        213,       2.26
  45,      2.696,        901,        115,       1.37
  56,      4.464,        717,        236,       1.60
