**** Analysis Summary ****

Time of run: ,04/10/16 02:07
Concentration file: ,C:\Users\Andrea\Documents\EPA PMF\Data\pmf_fa\TGsH.csv
Uncertainty file: ,C:\Users\Andrea\Documents\EPA PMF\Data\pmf_fa\TGsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
16                    7,0.00000,0.00001,0.00002,0.00001,0.00001,0.00007,0.00002,0.00002,0.00002,0.00003,0.00001,0.00000,0.00001,0.00001,0.00004,0.00003,0.00001,
16                    8,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00002,0.00001,0.00000,0.00000,0.00001,0.00002,0.00002,0.00002,0.00000,
16                    9,0.00000,0.00002,0.00001,0.00000,0.00000,0.00003,0.00001,0.00001,0.00001,0.00002,0.00000,0.00000,0.00000,0.00001,0.00002,0.00002,0.00000,
16                    10,0.00000,0.00001,0.00003,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,0.00002,0.00001,0.00001,0.00000,0.00001,0.00002,0.00004,0.00000,
16                    11,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00003,0.00001,
16                    12,0.00000,0.00002,0.00001,0.00000,0.00001,0.00002,0.00003,0.00002,0.00003,0.00001,0.00000,0.00000,0.00001,0.00001,0.00002,0.00002,0.00000,
16                    13,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00003,0.00001,0.00004,0.00001,0.00000,0.00001,0.00000,0.00001,0.00002,0.00003,0.00000,
16                    14,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00004,0.00002,0.00001,0.00000,0.00000,0.00001,0.00003,0.00002,0.00001,
16                    15,0.00001,0.00003,0.00002,0.00001,0.00001,0.00020,0.00009,0.00003,0.00015,0.00009,0.00003,0.00001,0.00002,0.00003,0.00009,0.00020,0.00002,
17                    1,0.00001,0.00001,0.00006,0.00001,0.00001,0.00006,0.00002,0.00003,0.00002,0.00004,0.00001,0.00005,0.00001,0.00001,0.00003,0.00005,0.00001,
17                    2,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00001,0.00002,0.00002,0.00001,0.00004,0.00001,0.00001,0.00001,0.00002,0.00001,
17                    3,0.00001,0.00002,0.00002,0.00001,0.00001,0.00017,0.00013,0.00007,0.00019,0.00009,0.00003,0.00006,0.00001,0.00002,0.00009,0.00014,0.00002,
17                    4,0.00001,0.00002,0.00002,0.00002,0.00002,0.00012,0.00012,0.00005,0.00021,0.00007,0.00002,0.00005,0.00002,0.00003,0.00008,0.00008,0.00001,
17                    5,0.00000,0.00001,0.00001,0.00001,0.00001,0.00004,0.00002,0.00002,0.00003,0.00002,0.00001,0.00005,0.00001,0.00001,0.00002,0.00002,0.00001,
17                    6,0.00000,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00001,0.00002,0.00001,0.00000,0.00004,0.00000,0.00001,0.00001,0.00001,0.00001,
17                    7,0.00001,0.00001,0.00002,0.00001,0.00001,0.00009,0.00006,0.00003,0.00009,0.00005,0.00001,0.00005,0.00001,0.00001,0.00005,0.00007,0.00001,
17                    8,0.00000,0.00001,0.00003,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,0.00002,0.00001,0.00005,0.00001,0.00002,0.00002,0.00002,0.00001,
17                    9,0.00001,0.00001,0.00001,0.00001,0.00001,0.00004,0.00004,0.00001,0.00005,0.00003,0.00001,0.00005,0.00001,0.00002,0.00003,0.00005,0.00001,
17                    10,0.00000,0.00000,0.00003,0.00001,0.00001,0.00001,0.00003,0.00001,0.00003,0.00003,0.00001,0.00005,0.00001,0.00001,0.00003,0.00007,0.00001,
17                    11,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00003,0.00002,0.00004,0.00003,0.00001,0.00005,0.00001,0.00001,0.00003,0.00006,0.00001,
17                    12,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00002,0.00002,0.00002,0.00001,0.00005,0.00000,0.00001,0.00002,0.00002,0.00001,
17                    13,0.00000,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00004,0.00000,0.00001,0.00001,0.00001,0.00000,
17                    14,0.00001,0.00002,0.00002,0.00000,0.00001,0.00001,0.00002,0.00001,0.00002,0.00001,0.00000,0.00004,0.00000,0.00001,0.00002,0.00002,0.00001,
17                    15,0.00001,0.00002,0.00003,0.00002,0.00002,0.00025,0.00018,0.00004,0.00031,0.00014,0.00004,0.00006,0.00002,0.00003,0.00013,0.00032,0.00003,
17                    16,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00004,0.00002,0.00001,0.00005,0.00001,0.00001,0.00002,0.00003,0.00001,
18                    1,0.00000,0.00002,0.00004,0.00001,0.00001,0.00002,0.00005,0.00003,0.00008,0.00004,0.00001,0.00000,0.00001,0.00002,0.00004,0.00006,0.00001,
18                    2,0.00000,0.00002,0.00001,0.00001,0.00001,0.00012,0.00006,0.00001,0.00008,0.00007,0.00001,0.00001,0.00001,0.00002,0.00006,0.00010,0.00001,
18                    3,0.00000,0.00002,0.00001,0.00001,0.00001,0.00005,0.00003,0.00007,0.00002,0.00005,0.00002,0.00001,0.00001,0.00001,0.00006,0.00004,0.00001,
18                    4,0.00000,0.00002,0.00001,0.00001,0.00001,0.00003,0.00003,0.00004,0.00003,0.00005,0.00001,0.00001,0.00001,0.00002,0.00006,0.00007,0.00001,
18                    5,0.00000,0.00001,0.00001,0.00001,0.00001,0.00004,0.00005,0.00001,0.00006,0.00006,0.00001,0.00001,0.00001,0.00001,0.00004,0.00008,0.00001,
18                    6,0.00000,0.00003,0.00002,0.00002,0.00002,0.00013,0.00008,0.00003,0.00012,0.00009,0.00002,0.00001,0.00001,0.00002,0.00008,0.00018,0.00002,
18                    7,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00002,0.00000,0.00000,0.00001,0.00000,0.00002,0.00004,0.00001,
18                    8,0.00000,0.00002,0.00002,0.00001,0.00002,0.00008,0.00006,0.00002,0.00007,0.00007,0.00001,0.00001,0.00002,0.00003,0.00005,0.00009,0.00001,
18                    9,0.00000,0.00001,0.00002,0.00001,0.00001,0.00005,0.00003,0.00002,0.00003,0.00007,0.00001,0.00000,0.00001,0.00002,0.00005,0.00005,0.00001,
18                    10,0.00000,0.00001,0.00002,0.00001,0.00002,0.00013,0.00004,0.00002,0.00007,0.00007,0.00002,0.00001,0.00001,0.00002,0.00006,0.00003,0.00001,
18                    11,0.00000,0.00001,0.00001,0.00001,0.00001,0.00006,0.00003,0.00002,0.00004,0.00005,0.00001,0.00000,0.00001,0.00001,0.00004,0.00004,0.00001,
18                    12,0.00000,0.00001,0.00001,0.00001,0.00001,0.00005,0.00007,0.00002,0.00010,0.00004,0.00001,0.00000,0.00001,0.00001,0.00005,0.00009,0.00002,
18                    13,0.00000,0.00003,0.00002,0.00001,0.00002,0.00013,0.00007,0.00003,0.00011,0.00008,0.00002,0.00001,0.00001,0.00002,0.00007,0.00013,0.00002,
18                    14,0.00000,0.00003,0.00001,0.00001,0.00001,0.00009,0.00006,0.00002,0.00010,0.00006,0.00002,0.00001,0.00001,0.00001,0.00005,0.00009,0.00001,
18                    15,0.00000,0.00001,0.00001,0.00001,0.00001,0.00005,0.00004,0.00002,0.00006,0.00005,0.00002,0.00001,0.00002,0.00002,0.00004,0.00006,0.00001,
18                    16,0.00000,0.00002,0.00001,0.00001,0.00001,0.00009,0.00003,0.00002,0.00004,0.00006,0.00002,0.00000,0.00001,0.00001,0.00005,0.00007,0.00001,
18                    17,0.00001,0.00002,0.00002,0.00001,0.00001,0.00011,0.00007,0.00002,0.00012,0.00008,0.00002,0.00005,0.00001,0.00001,0.00007,0.00014,0.00002,
19                    1,0.00000,0.00001,0.00005,0.00001,0.00001,0.00004,0.00001,0.00003,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00004,0.00002,0.00001,
19                    2,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00003,0.00005,0.00001,
19                    3,0.00000,0.00003,0.00001,0.00001,0.00001,0.00013,0.00011,0.00009,0.00017,0.00006,0.00002,0.00001,0.00001,0.00002,0.00007,0.00007,0.00001,
19                    4,0.00000,0.00002,0.00002,0.00002,0.00002,0.00010,0.00010,0.00006,0.00021,0.00009,0.00002,0.00001,0.00002,0.00004,0.00011,0.00006,0.00001,
19                    5,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00002,0.00002,0.00003,0.00002,0.00001,0.00001,0.00000,0.00001,0.00002,0.00004,0.00001,
19                    6,0.00000,0.00002,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00002,0.00004,0.00001,0.00001,0.00001,0.00001,0.00004,0.00009,0.00001,
19                    7,0.00000,0.00001,0.00002,0.00001,0.00001,0.00008,0.00005,0.00003,0.00008,0.00005,0.00001,0.00001,0.00001,0.00001,0.00005,0.00002,0.00001,
19                    8,0.00000,0.00001,0.00003,0.00001,0.00001,0.00002,0.00001,0.00001,0.00002,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.00001,
19                    9,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00002,0.00002,0.00005,0.00001,0.00000,0.00000,0.00001,0.00001,0.00003,0.00003,0.00000,
19                    10,0.00000,0.00001,0.00003,0.00001,0.00001,0.00003,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00000,0.00001,0.00002,0.00002,0.00000,
19                    11,0.00000,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00002,0.00003,0.00003,0.00001,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,
19                    12,0.00000,0.00000,0.00001,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00003,0.00001,0.00001,0.00000,0.00001,0.00002,0.00004,0.00001,
19                    13,0.00000,0.00003,0.00001,0.00000,0.00001,0.00003,0.00001,0.00002,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00003,0.00006,0.00001,
19                    14,0.00000,0.00003,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00003,0.00001,0.00001,0.00000,0.00001,0.00004,0.00004,0.00001,
19                    15,0.00001,0.00002,0.00002,0.00001,0.00001,0.00021,0.00016,0.00005,0.00029,0.00009,0.00003,0.00001,0.00001,0.00003,0.00009,0.00015,0.00002,
19                    16,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00003,0.00002,0.00003,0.00002,0.00001,0.00000,0.00001,0.00001,0.00002,0.00004,0.00000,
19                    17,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00002,0.00003,0.00001,0.00004,0.00000,0.00001,0.00003,0.00007,0.00001,
19                    18,0.00000,0.00001,0.00001,0.00001,0.00001,0.00008,0.00006,0.00002,0.00011,0.00006,0.00002,0.00001,0.00001,0.00002,0.00005,0.00004,0.00001,
20                    1,0.00000,0.00002,0.00005,0.00001,0.00001,0.00006,0.00009,0.00003,0.00016,0.00006,0.00002,0.00001,0.00001,0.00003,0.00008,0.00014,0.00001,
20                    2,0.00000,0.00001,0.00001,0.00001,0.00002,0.00015,0.00010,0.00003,0.00015,0.00010,0.00002,0.00001,0.00001,0.00004,0.00008,0.00018,0.00001,
20                    3,0.00000,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00004,0.00002,0.00004,0.00001,0.00001,0.00001,0.00002,0.00002,0.00004,0.00000,
20                    4,0.00000,0.00002,0.00002,0.00003,0.00003,0.00003,0.00003,0.00002,0.00002,0.00012,0.00003,0.00001,0.00002,0.00005,0.00012,0.00010,0.00001,
20                    5,0.00000,0.00001,0.00001,0.00001,0.00001,0.00008,0.00008,0.00003,0.00013,0.00007,0.00002,0.00001,0.00001,0.00003,0.00006,0.00017,0.00001,
20                    6,0.00000,0.00003,0.00002,0.00002,0.00002,0.00016,0.00012,0.00004,0.00021,0.00013,0.00003,0.00002,0.00001,0.00004,0.00011,0.00028,0.00002,
20                    7,0.00000,0.00001,0.00002,0.00001,0.00002,0.00005,0.00003,0.00001,0.00005,0.00007,0.00002,0.00001,0.00001,0.00003,0.00007,0.00009,0.00001,
20                    8,0.00000,0.00001,0.00002,0.00001,0.00001,0.00012,0.00010,0.00003,0.00015,0.00008,0.00002,0.00001,0.00001,0.00003,0.00008,0.00017,0.00001,
20                    9,0.00000,0.00001,0.00001,0.00001,0.00001,0.00008,0.00005,0.00002,0.00008,0.00009,0.00002,0.00001,0.00000,0.00003,0.00006,0.00011,0.00001,
20                    10,0.00000,0.00001,0.00003,0.00001,0.00001,0.00016,0.00007,0.00003,0.00014,0.00007,0.00002,0.00001,0.00000,0.00002,0.00007,0.00009,0.00001,
20                    11,0.00000,0.00001,0.00001,0.00001,0.00001,0.00010,0.00006,0.00003,0.00010,0.00010,0.00002,0.00001,0.00001,0.00003,0.00007,0.00010,0.00001,
20                    12,0.00000,0.00001,0.00001,0.00002,0.00002,0.00009,0.00011,0.00003,0.00020,0.00009,0.00002,0.00001,0.00001,0.00003,0.00007,0.00018,0.00001,
20                    13,0.00000,0.00003,0.00002,0.00002,0.00002,0.00016,0.00012,0.00004,0.00020,0.00010,0.00002,0.00002,0.00001,0.00003,0.00008,0.00022,0.00002,
20                    14,0.00000,0.00003,0.00002,0.00002,0.00002,0.00013,0.00010,0.00003,0.00019,0.00010,0.00003,0.00001,0.00001,0.00003,0.00010,0.00017,0.00002,
20                    15,0.00000,0.00002,0.00001,0.00001,0.00001,0.00006,0.00002,0.00001,0.00002,0.00002,0.00001,0.00000,0.00001,0.00002,0.00004,0.00004,0.00001,
20                    16,0.00000,0.00002,0.00001,0.00001,0.00001,0.00011,0.00006,0.00003,0.00009,0.00008,0.00002,0.00001,0.00000,0.00002,0.00006,0.00014,0.00001,
20                    17,0.00001,0.00001,0.00002,0.00002,0.00002,0.00015,0.00012,0.00004,0.00021,0.00012,0.00003,0.00005,0.00001,0.00003,0.00010,0.00024,0.00002,
20                    18,0.00000,0.00001,0.00001,0.00001,0.00002,0.00004,0.00002,0.00002,0.00003,0.00006,0.00002,0.00001,0.00002,0.00003,0.00006,0.00005,0.00001,
20                    19,0.00000,0.00001,0.00001,0.00001,0.00002,0.00012,0.00010,0.00004,0.00020,0.00008,0.00002,0.00001,0.00001,0.00002,0.00006,0.00011,0.00001,


**** Analysis of Base Run #5 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        -1.85       ,1.05,2.66,0.95,0.05,0.89
Na,        0.08       ,0.86,0.13,0.89,0.08,0.52
Mg,        0.06       ,0.71,0.04,0.72,0.07,0.61
Al,        0.06       ,0.95,0.10,0.98,0.08,0.45
Si,        0.17       ,0.95,0.16,0.99,0.09,0.32
P,        0.00       ,0.86,0.01,0.72,0.05,0.91
S,        0.02       ,0.92,0.02,0.95,0.06,0.84
Cl,        0.03       ,0.98,0.06,0.99,0.05,0.96
K,        0.00       ,0.99,0.02,0.97,0.06,0.81
Ca,        0.11       ,0.90,0.10,0.95,0.10,0.21
Ti,        0.01       ,0.94,0.01,0.98,0.07,0.65
V,        0.00       ,0.60,0.00,0.57,0.03,1.00
Mn,        0.00       ,0.90,0.00,0.96,0.12,0.08
Fe,        -0.08       ,1.06,0.14,0.94,0.08,0.52
Zn,        0.01       ,0.74,0.00,0.81,0.07,0.59
Br,        0.00       ,0.54,0.00,0.59,0.10,0.18
Pb,        0.00       ,0.67,0.00,0.65,0.04,0.99

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
Mg,07/26/07 00:44           ,     3.50800
P,06/17/08 02:15           ,     3.92800
Mn,07/26/07 00:44           ,     3.64300
Mn,05/24/08 01:55           ,    -3.30400
Fe,05/30/08 02:29           ,     3.20000
Zn,05/17/07 01:01           ,    -3.50400
Zn,05/21/07 00:47           ,     3.98500
Br,04/03/07 00:30           ,     3.81100
Br,04/25/07 00:54           ,     5.26800
Br,04/27/07 00:45           ,    -3.20300

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
04/03/07 00:30,Br                       ,     3.81100
04/25/07 00:54,Br                       ,     5.26800
04/27/07 00:45,Br                       ,    -3.20300
05/17/07 01:01,Zn                       ,    -3.50400
05/21/07 00:47,Zn                       ,     3.98500
07/26/07 00:44,Mg                       ,     3.50800
07/26/07 00:44,Mn                       ,     3.64300
05/24/08 01:55,Mn                       ,    -3.30400
05/30/08 02:29,Fe                       ,     3.20000
06/17/08 02:15,P                        ,     3.92800
