**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.24419,  0.00000
Pb,  0.00202,  0.00139,  0.00182,  0.00203,  0.00250,  0.00282,  0.00210,  0.00043,  0.20350,  0.21113

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 11.74700,  9.73770, 10.20775, 11.27700, 12.68175, 14.52800, 11.62243,  1.51115,  0.13002,  0.12864
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.01659,  0.12356,  0.01366,  0.03050,  2.23172,32004312.34624
Mg,  0.10512,  0.09127,  0.09737,  0.10308,  0.10569,  0.11038,  0.10144,  0.00590,  0.05816,  0.05612
Al,  0.80949,  0.68158,  0.72389,  0.78066,  0.83297,  0.92597,  0.78614,  0.07666,  0.09752,  0.09470
Si,  1.66870,  1.40460,  1.49148,  1.62570,  1.72938,  1.91070,  1.62447,  0.16005,  0.09852,  0.09591
P,  0.00578,  0.00404,  0.00441,  0.00494,  0.00628,  0.00892,  0.00556,  0.00156,  0.28015,  0.26928
S,  0.03670,  0.02045,  0.02230,  0.02698,  0.04219,  0.05778,  0.03137,  0.01098,  0.35000,  0.29914
Cl,  0.19036,  0.13009,  0.16271,  0.20180,  0.25434,  0.44412,  0.21987,  0.07949,  0.36152,  0.41756
K,  0.12755,  0.09531,  0.10148,  0.11265,  0.13049,  0.14648,  0.11680,  0.01597,  0.13674,  0.12521
Ca,  0.28446,  0.19418,  0.23304,  0.26511,  0.33614,  0.45926,  0.29170,  0.08054,  0.27612,  0.28314
Ti,  0.05658,  0.04690,  0.04915,  0.05432,  0.05932,  0.06866,  0.05545,  0.00703,  0.12672,  0.12418
V,  0.00117,  0.00100,  0.00108,  0.00115,  0.00120,  0.00124,  0.00113,  0.00008,  0.06780,  0.06566
Mn,  0.00710,  0.00596,  0.00636,  0.00688,  0.00733,  0.00820,  0.00690,  0.00071,  0.10214,  0.09934
Fe,  0.61752,  0.52052,  0.54604,  0.60267,  0.64685,  0.70735,  0.60367,  0.06018,  0.09969,  0.09745
Zn,  0.00080,  0.00000,  0.00000,  0.00000,  0.00155,  0.00400,  0.00090,  0.00144,  1.60339,  1.79637
Br,  0.00042,  0.00000,  0.00000,  0.00000,  0.00063,  0.00122,  0.00026,  0.00038,  1.46717,  0.90155
Pb,  0.00079,  0.00034,  0.00043,  0.00067,  0.00088,  0.00128,  0.00071,  0.00029,  0.41290,  0.37237

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  3.39140,  1.27660,  2.04598,  3.04705,  3.93540,  4.92350,  3.03906,  1.06098,  0.34912,  0.31285
Na,  0.12082,  0.00000,  0.00556,  0.10021,  0.12565,  0.14208,  0.07600,  0.05584,  0.73475,  0.46216
Mg,  0.01952,  0.01312,  0.01685,  0.02172,  0.02912,  0.04488,  0.02324,  0.00809,  0.34788,  0.41428
Al,  0.11271,  0.00849,  0.04237,  0.14505,  0.20244,  0.27496,  0.13511,  0.08332,  0.61669,  0.73924
Si,  0.26715,  0.05655,  0.12132,  0.33082,  0.42524,  0.56884,  0.30057,  0.16133,  0.53675,  0.60390
P,  0.00639,  0.00281,  0.00456,  0.00683,  0.00734,  0.00850,  0.00612,  0.00171,  0.27882,  0.26738
S,  0.11330,  0.10481,  0.10743,  0.11295,  0.11841,  0.12205,  0.11293,  0.00570,  0.05050,  0.05033
Cl,  0.22240,  0.00000,  0.00001,  0.16573,  0.21047,  0.24011,  0.12543,  0.09821,  0.78297,  0.44158
K,  0.13525,  0.11513,  0.12256,  0.14763,  0.15817,  0.16492,  0.14293,  0.01687,  0.11806,  0.12477
Ca,  0.16099,  0.00000,  0.08183,  0.13051,  0.17199,  0.20340,  0.12131,  0.05999,  0.49451,  0.37261
Ti,  0.01064,  0.00000,  0.00418,  0.01264,  0.01497,  0.02146,  0.01079,  0.00630,  0.58343,  0.59202
V,  0.00006,  0.00000,  0.00002,  0.00009,  0.00020,  0.00032,  0.00011,  0.00010,  0.91261,  1.63149
Mn,  0.00146,  0.00048,  0.00079,  0.00175,  0.00205,  0.00276,  0.00158,  0.00071,  0.44840,  0.48649
Fe,  0.07326,  0.00098,  0.02203,  0.09038,  0.12475,  0.17471,  0.08238,  0.05555,  0.67426,  0.75819
Zn,  0.00641,  0.00183,  0.00470,  0.00592,  0.00684,  0.00724,  0.00553,  0.00152,  0.27525,  0.23743
Br,  0.00348,  0.00331,  0.00339,  0.00346,  0.00358,  0.00373,  0.00348,  0.00013,  0.03877,  0.03882
Pb,  0.00234,  0.00164,  0.00195,  0.00237,  0.00255,  0.00262,  0.00226,  0.00033,  0.14490,  0.13999

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 26.55685, 21.20172, 24.76934, 25.84290, 28.56679, 31.89436, 26.59815,  2.78003,  0.10452,  0.10468
Na, 72.40882, 72.16608, 75.18211, 78.35189, 80.52018, 81.93875, 77.71848,  3.18930,  0.04104,  0.04405
Mg, 33.19559, 21.89037, 29.18310, 31.79739, 35.60755, 38.04902, 31.97401,  3.95644,  0.12374,  0.11919
Al, 15.14124,  4.21284, 10.96631, 12.83891, 15.79367, 19.46233, 13.17320,  3.79302,  0.28793,  0.25051
Si, 18.37378,  8.46177, 14.84623, 16.41405, 19.35194, 22.87315, 16.82700,  3.59481,  0.21363,  0.19565
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.14492,  0.01610,  0.04285,  2.66135,  0.00000
S, 26.27105, 19.06573, 25.93989, 29.24310, 31.68906, 33.58313, 28.41202,  3.75177,  0.13205,  0.14281
Cl, 57.40531, 56.94707, 58.85709, 60.51279, 63.74815, 65.87690, 61.09631,  2.87966,  0.04713,  0.05016
K, 12.24124,  6.34408, 10.50368, 12.49154, 13.37814, 15.97430, 11.82690,  2.45375,  0.20747,  0.20045
Ca, 21.20905, 20.55001, 20.70513, 21.09181, 23.48159, 27.32646, 22.23152,  2.12306,  0.09550,  0.10010
Ti, 16.04701,  7.95635, 13.05448, 14.21297, 16.88502, 21.05287, 14.86813,  3.24529,  0.21827,  0.20224
V, 22.68234,  8.34842, 17.53763, 19.79097, 23.86982, 27.44380, 20.21157,  4.81843,  0.23840,  0.21243
Mn, 17.78409,  8.70545, 14.63424, 16.06010, 18.80302, 21.85449, 16.41355,  3.28985,  0.20043,  0.18499
Fe, 21.02175, 11.00006, 17.51943, 19.00952, 22.19967, 26.34995, 19.59424,  3.82211,  0.19506,  0.18182
Zn,  8.25007,  8.25007,  9.23858,  9.98067, 12.24095, 15.48732, 10.54422,  1.84889,  0.17535,  0.22411
Br, 26.79138, 14.77776, 25.20596, 30.68244, 35.15738, 36.39978, 29.82931,  5.96376,  0.19993,  0.22260
Pb,  7.36753,  3.32891,  6.78014,  8.90189, 11.05342, 11.92853,  8.81218,  2.29336,  0.26025,  0.31128

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 27.60394, 18.92718, 23.23480, 29.62048, 33.83321, 40.57114, 28.99272,  6.37787,  0.21998,  0.23105
Na, 10.55564,  0.00000,  1.73888, 10.18002, 16.95213, 19.40262,  9.62637,  7.29144,  0.75744,  0.69076
Mg,  4.38792,  0.00000,  0.00000,  3.65867, 10.09743, 17.47780,  5.60305,  6.26528,  1.11819,  1.42785
Al, 25.41031, 14.02468, 21.76132, 28.02481, 33.65437, 42.26090, 27.44287,  8.13354,  0.29638,  0.32009
Si, 24.68594, 14.32333, 20.84545, 27.10774, 32.18890, 40.60462, 26.55017,  7.60661,  0.28650,  0.30814
P, 47.38246, 31.38113, 43.38781, 48.37179, 58.99545, 67.86371, 49.45992, 10.55813,  0.21347,  0.22283
S,  7.76240,  5.26716,  6.54481,  8.29840,  9.58073, 11.51636,  8.15754,  1.84875,  0.22663,  0.23817
Cl, 20.56343, 13.44277, 16.17094, 20.47562, 25.34446, 29.39838, 20.45662,  5.18024,  0.25323,  0.25192
K, 11.73733,  4.01402, 10.39292, 12.74428, 16.66541, 22.46727, 13.08821,  5.10772,  0.39025,  0.43517
Ca, 43.76882, 32.21845, 39.62055, 44.40840, 51.89680, 57.53031, 45.27584,  7.74146,  0.17098,  0.17687
Ti, 31.77810, 20.05073, 27.98548, 34.45190, 40.37519, 47.67007, 33.70711,  8.14168,  0.24154,  0.25620
V, 13.14517,  4.77912,  8.92452, 14.11918, 19.73684, 30.05420, 14.99702,  7.55476,  0.50375,  0.57472
Mn, 25.50505, 15.06316, 21.81403, 28.10086, 33.14860, 41.02124, 27.34154,  7.52612,  0.27526,  0.29508
Fe, 24.39051, 14.59401, 20.21395, 26.63945, 31.44095, 40.21725, 26.18803,  7.46675,  0.28512,  0.30613
Zn, 56.29002, 41.98569, 52.30947, 55.80727, 67.10538, 75.40812, 57.83152, 10.01628,  0.17320,  0.17794
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00042,  0.00003,  0.00009,  3.24361,  0.00000
Pb, 36.42214, 24.98296, 32.65896, 36.60371, 44.99403, 50.80666, 37.78985,  7.69670,  0.20367,  0.21132

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 35.57002, 29.47620, 30.91310, 34.16946, 38.42817, 44.04960, 35.20447,  4.58281,  0.13018,  0.12884
Na,  0.00000,  0.00000,  0.00000,  0.00000,  2.34209, 17.45152,  1.92929,  4.30649,  2.23216,32053321.48759
Mg, 52.64181, 45.66783, 48.72925, 51.58947, 52.96091, 55.28437, 50.78517,  2.95909,  0.05827,  0.05621
Al, 52.18274, 43.90614, 46.65933, 50.31056, 53.67257, 59.74000, 50.67557,  4.94840,  0.09765,  0.09483
Si, 49.08244, 41.28954, 43.86832, 47.81026, 50.84815, 56.24801, 47.78242,  4.71406,  0.09866,  0.09604
P, 25.00357, 17.48478, 19.06022, 21.36239, 27.14717, 38.60676, 24.03913,  6.73657,  0.28023,  0.26942
S, 16.14048,  8.98973,  9.80832, 11.85683, 18.55310, 25.40207, 13.78939,  4.82589,  0.34997,  0.29899
Cl, 10.16055,  6.95512,  8.69080, 10.78948, 13.59211, 23.74224, 11.74631,  4.25034,  0.36184,  0.41832
K, 36.89701, 27.56235, 29.32531, 32.56387, 37.72760, 42.34309, 33.76448,  4.61844,  0.13678,  0.12517
Ca, 22.36479, 15.28562, 18.33314, 20.86300, 26.45048, 36.17189, 22.95019,  6.34039,  0.27627,  0.28350
Ti, 43.91775, 36.38271, 38.15902, 42.17100, 46.04109, 53.34659, 43.04556,  5.46069,  0.12686,  0.12434
V, 60.92962, 52.30352, 56.21201, 59.67601, 62.48077, 64.65841, 58.99555,  4.00556,  0.06790,  0.06574
Mn, 47.03598, 39.44467, 42.15331, 45.61004, 48.51781, 54.35604, 45.74863,  4.67933,  0.10228,  0.09948
Fe, 48.79841, 41.10971, 43.15196, 47.63436, 51.12979, 55.96123, 47.70778,  4.76246,  0.09983,  0.09759
Zn,  3.93976,  0.00000,  0.00000,  0.00193,  7.60919, 19.70359,  4.41723,  7.08283,  1.60346,  1.79778
Br,  7.95484,  0.00000,  0.00000,  0.00000, 11.87751, 22.83183,  4.88405,  7.16580,  1.46718,  0.90081
Pb, 14.14562,  6.18488,  7.81790, 12.09135, 15.84628, 23.09518, 12.75798,  5.26873,  0.41298,  0.37246

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 10.26919,  3.87282,  6.19334,  9.22551, 11.92288, 14.90885,  9.20467,  3.21235,  0.34899,  0.31281
Na, 17.03554,  0.00000,  0.78544, 14.13473, 17.74094, 20.07139, 10.72586,  7.88165,  0.73483,  0.46266
Mg,  9.77469,  6.56699,  8.43450, 10.87758, 14.59518, 22.47887, 11.63777,  4.05052,  0.34805,  0.41439
Al,  7.26571,  0.54752,  2.72998,  9.35634, 13.05152, 17.70668,  8.70837,  5.36928,  0.61657,  0.73899
Si,  7.85784,  1.66356,  3.56648,  9.72443, 12.51177, 16.71648,  8.84042,  4.74395,  0.53662,  0.60372
P, 27.61397, 12.15639, 19.73802, 29.55306, 31.73259, 36.73232, 26.48485,  7.37834,  0.27859,  0.26720
S, 49.82607, 46.08046, 47.22859, 49.67869, 52.06911, 53.62101, 49.64106,  2.51465,  0.05066,  0.05047
Cl, 11.87070,  0.00000,  0.00032,  8.84870, 11.24950, 12.84725,  6.70076,  5.24701,  0.78305,  0.44201
K, 39.12442, 33.28072, 35.39965, 42.67924, 45.71902, 47.66515, 41.32041,  4.87827,  0.11806,  0.12469
Ca, 12.65734,  0.00000,  6.43908, 10.26087, 13.52385, 16.00025,  9.54246,  4.71805,  0.49443,  0.37275
Ti,  8.25714,  0.00000,  3.24191,  9.81916, 11.61269, 16.64030,  8.37920,  4.88749,  0.58329,  0.59191
V,  3.24287,  0.00000,  0.88304,  4.61994, 10.25056, 16.49286,  5.79585,  5.28907,  0.91256,  1.63099
Mn,  9.67488,  3.16897,  5.23566, 11.61467, 13.59831, 18.28515, 10.49628,  4.70516,  0.44827,  0.48633
Fe,  5.78932,  0.07776,  1.73988,  7.13793,  9.86592, 13.79493,  6.50995,  4.38871,  0.67415,  0.75807
Zn, 31.52015,  9.01244, 23.09410, 29.12615, 33.62549, 35.56942, 27.20703,  7.48371,  0.27507,  0.23743
Br, 65.25378, 61.95097, 63.60321, 64.90311, 67.26101, 69.86820, 65.28661,  2.54423,  0.03897,  0.03899
Pb, 42.06471, 29.50639, 35.13967, 42.67706, 45.83993, 47.10205, 40.63999,  5.88266,  0.14475,  0.13985

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  5.85538,  5.37507,  5.88100,  6.26443,  6.70148,  7.95651,  6.32616,  0.62253,  0.09841,  0.10632
Mg,  0.75582,  0.62478,  0.70660,  0.73750,  0.75475,  0.77119,  0.72630,  0.03666,  0.05047,  0.04850
Al,  2.67810,  0.93381,  2.02536,  2.32616,  2.66128,  2.86823,  2.28692,  0.47532,  0.20784,  0.17748
Si,  7.12248,  4.11027,  6.00649,  6.52996,  7.09518,  7.38695,  6.44681,  0.81033,  0.12569,  0.11377
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00041,  0.00004,  0.00011,  2.68297,  0.00000
S,  0.68113,  0.41198,  0.60790,  0.77246,  0.86974,  0.98446,  0.74927,  0.15099,  0.20152,  0.22168
Cl, 12.26284, 11.64260, 12.30502, 13.03008, 13.72398, 16.07485, 13.11736,  1.07647,  0.08206,  0.08778
K,  0.48250,  0.21108,  0.40230,  0.51403,  0.54785,  0.59293,  0.47208,  0.10834,  0.22949,  0.22454
Ca,  3.07580,  3.03818,  3.11136,  3.15578,  3.31232,  3.74074,  3.22544,  0.17162,  0.05321,  0.05580
Ti,  0.23572,  0.14642,  0.19930,  0.21809,  0.23461,  0.25758,  0.21571,  0.02679,  0.12418,  0.11363
V,  0.00496,  0.00229,  0.00397,  0.00448,  0.00491,  0.00510,  0.00436,  0.00069,  0.15866,  0.13947
Mn,  0.03060,  0.01877,  0.02625,  0.02835,  0.03051,  0.03142,  0.02795,  0.00314,  0.11217,  0.10245
Fe,  3.03316,  1.98874,  2.63804,  2.81781,  3.02254,  3.16711,  2.79880,  0.28810,  0.10294,  0.09498
Zn,  0.01914,  0.01762,  0.01946,  0.02384,  0.02871,  0.04497,  0.02495,  0.00674,  0.27015,  0.35228
Br,  0.01628,  0.00749,  0.01389,  0.01929,  0.02251,  0.02640,  0.01855,  0.00497,  0.26804,  0.30545
Pb,  0.00467,  0.00176,  0.00410,  0.00589,  0.00721,  0.00947,  0.00575,  0.00193,  0.33521,  0.41292

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.82121,  0.00000,  0.15336,  0.72952,  1.24112,  1.92948,  0.75967,  0.60231,  0.79286,  0.73344
Mg,  0.09612,  0.00000,  0.00000,  0.07478,  0.18364,  0.28178,  0.09995,  0.10618,  1.06234,  1.10474
Al,  4.32395,  3.39566,  4.10782,  4.51627,  4.64396,  5.02912,  4.37352,  0.44015,  0.10064,  0.10179
Si,  9.20636,  7.59988,  8.89939,  9.50827,  9.84452, 10.43125,  9.29144,  0.77924,  0.08387,  0.08464
P,  0.12020,  0.09556,  0.10702,  0.12093,  0.13731,  0.14271,  0.12067,  0.01570,  0.13013,  0.13064
S,  0.19362,  0.18910,  0.19170,  0.19373,  0.19551,  0.19729,  0.19358,  0.00224,  0.01156,  0.01156
Cl,  4.22610,  2.63487,  3.12619,  3.99838,  4.97415,  6.36045,  4.10880,  1.08986,  0.26525,  0.25789
K,  0.44509,  0.21660,  0.37533,  0.48029,  0.53773,  0.61789,  0.45707,  0.10764,  0.23551,  0.24185
Ca,  6.10671,  5.23388,  5.70463,  6.21386,  6.55349,  6.57144,  6.09064,  0.49878,  0.08189,  0.08168
Ti,  0.44910,  0.40310,  0.43160,  0.45289,  0.47698,  0.48332,  0.45166,  0.02506,  0.05548,  0.05579
V,  0.00276,  0.00143,  0.00223,  0.00280,  0.00378,  0.00430,  0.00283,  0.00092,  0.32497,  0.33291
Mn,  0.04223,  0.03548,  0.04056,  0.04367,  0.04458,  0.04734,  0.04259,  0.00318,  0.07478,  0.07542
Fe,  3.38573,  2.88214,  3.32241,  3.40990,  3.63024,  3.79930,  3.41215,  0.26404,  0.07738,  0.07799
Zn,  0.12561,  0.09441,  0.11204,  0.12939,  0.14246,  0.14513,  0.12532,  0.01779,  0.14199,  0.14165
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.27658,  0.00000
Pb,  0.02221,  0.01699,  0.01975,  0.02233,  0.02551,  0.02647,  0.02226,  0.00315,  0.14159,  0.14188

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.15381,  0.97668,  0.10893,  0.23904,  2.19457,29469357.68392
Mg,  0.89487,  0.72832,  0.84828,  0.89836,  0.92893,  1.01679,  0.88177,  0.08010,  0.09084,  0.08951
Al,  6.89104,  6.21564,  6.55325,  6.84623,  6.98186,  7.16695,  6.79178,  0.26644,  0.03923,  0.03866
Si, 14.20533, 13.05686, 13.60588, 14.12643, 14.38903, 14.76597, 14.03118,  0.50142,  0.03574,  0.03530
P,  0.04923,  0.03193,  0.04179,  0.04644,  0.05186,  0.06267,  0.04726,  0.00779,  0.16488,  0.15829
S,  0.31244,  0.19787,  0.20098,  0.20173,  0.35683,  0.57415,  0.27598,  0.11368,  0.41192,  0.36385
Cl,  1.62050,  1.29276,  1.58053,  1.70543,  1.97760,  3.51055,  1.86043,  0.50277,  0.27024,  0.31026
K,  1.08581,  0.77365,  0.91664,  0.94792,  1.12745,  1.45563,  1.01772,  0.17899,  0.17587,  0.16484
Ca,  2.42155,  1.92964,  2.25399,  2.36877,  2.64128,  3.16121,  2.46980,  0.35287,  0.14288,  0.14572
Ti,  0.48166,  0.44181,  0.47595,  0.48113,  0.48237,  0.48257,  0.47738,  0.00972,  0.02036,  0.02018
V,  0.00994,  0.00847,  0.00938,  0.00999,  0.01026,  0.01070,  0.00981,  0.00064,  0.06551,  0.06462
Mn,  0.06043,  0.05517,  0.05788,  0.05981,  0.06099,  0.06304,  0.05962,  0.00209,  0.03506,  0.03459
Fe,  5.25683,  4.86887,  5.09559,  5.26095,  5.34022,  5.39591,  5.21268,  0.16289,  0.03125,  0.03099
Zn,  0.00682,  0.00000,  0.00000,  0.00000,  0.01273,  0.02813,  0.00662,  0.01024,  1.54708,  1.50142
Br,  0.00361,  0.00000,  0.00000,  0.00000,  0.00506,  0.01210,  0.00244,  0.00368,  1.51053,  1.01966
Pb,  0.00669,  0.00272,  0.00420,  0.00605,  0.00774,  0.00912,  0.00602,  0.00204,  0.33859,  0.30469

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  3.56254,  0.00000,  0.18267,  2.77716,  5.90410, 10.27573,  3.25693,  3.18014,  0.97642,  0.89266
Mg,  0.57554,  0.49671,  0.58829,  0.73536,  0.86409,  1.72717,  0.82574,  0.34345,  0.41593,  0.59674
Al,  3.32341,  0.57909,  2.11230,  3.88442,  5.84001,  7.62150,  4.03994,  1.95444,  0.48378,  0.58808
Si,  7.87728,  3.85566,  6.07271,  8.83997, 12.13172, 15.96189,  9.25847,  3.23261,  0.34915,  0.41037
P,  0.18831,  0.14598,  0.18167,  0.20510,  0.23096,  0.28058,  0.20921,  0.03920,  0.18736,  0.20816
S,  3.34080,  2.43871,  3.01038,  3.65253,  5.17371,  8.34404,  4.21044,  1.60671,  0.38160,  0.48094
Cl,  6.55776,  0.00000,  0.00022,  5.10988,  9.27829, 14.37240,  5.10749,  4.76405,  0.93276,  0.72648
K,  3.98803,  3.30314,  3.78301,  4.98181,  6.00032,  9.39997,  5.19877,  1.60984,  0.30966,  0.40367
Ca,  4.74701,  0.00000,  3.59121,  4.12831,  4.71019,  5.37952,  3.83986,  1.36279,  0.35491,  0.28708
Ti,  0.31368,  0.00000,  0.20396,  0.34275,  0.45093,  0.46754,  0.32039,  0.14169,  0.44224,  0.45171
V,  0.00183,  0.00000,  0.00072,  0.00238,  0.00494,  0.01163,  0.00320,  0.00292,  0.91244,  1.59124
Mn,  0.04306,  0.03261,  0.04045,  0.04855,  0.06077,  0.07558,  0.05045,  0.01153,  0.22864,  0.26790
Fe,  2.16020,  0.06707,  1.06912,  2.57057,  3.43899,  4.82727,  2.38955,  1.32751,  0.55555,  0.61453
Zn,  0.18907,  0.06734,  0.15244,  0.18829,  0.23336,  0.26907,  0.19275,  0.05088,  0.26397,  0.26911
Br,  0.10253,  0.07294,  0.09172,  0.11224,  0.16226,  0.26576,  0.13071,  0.05251,  0.40175,  0.51217
Pb,  0.06896,  0.05317,  0.06280,  0.07280,  0.09860,  0.12838,  0.08132,  0.02255,  0.27727,  0.32700
