Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,         36,         60,       1.36
  13,      1.487,        239,         63,       1.01
  14,      1.740,         22,         59,       0.68
  19,      3.313,        235,         67,       1.35
  20,      3.691,        184,         75,       0.91
  24,      5.412,       1163,        168,       2.55
  26,      6.399,       2723,        224,       2.39
  29,      8.041,       7240,        412,       1.46
  30,      8.631,       3128,        402,       1.44
  45,      2.696,        568,         58,       2.73
  58,      4.838,        474,        210,       1.06
