**** Analysis Summary ****

Time of run: ,04/10/16 01:50
Concentration file: ,C:\Users\Andrea\Documents\EPA PMF\Data\pmf_fa\RGcH.csv
Uncertainty file: ,C:\Users\Andrea\Documents\EPA PMF\Data\pmf_fa\RGcHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
16                    2,0.00000,0.00008,0.00007,0.00004,0.00003,0.00011,0.00005,0.00004,0.00004,0.00008,0.00002,0.00001,0.00003,0.00006,0.00014,0.00005,0.00026,
16                    3,0.00001,0.00028,0.00011,0.00015,0.00004,0.00014,0.00007,0.00009,0.00008,0.00023,0.00005,0.00002,0.00009,0.00023,0.00044,0.00004,0.00002,
16                    4,0.00001,0.00012,0.00002,0.00008,0.00005,0.00010,0.00004,0.00006,0.00003,0.00005,0.00003,0.00002,0.00012,0.00005,0.00010,0.00007,0.00001,
16                    5,0.00001,0.00033,0.00010,0.00014,0.00004,0.00020,0.00010,0.00013,0.00008,0.00017,0.00004,0.00001,0.00010,0.00018,0.00039,0.00005,0.00048,
16                    6,0.00001,0.00039,0.00010,0.00012,0.00005,0.00017,0.00009,0.00014,0.00008,0.00020,0.00005,0.00001,0.00009,0.00022,0.00045,0.00004,0.00009,
16                    7,0.00001,0.00012,0.00009,0.00007,0.00003,0.00013,0.00005,0.00005,0.00004,0.00006,0.00002,0.00001,0.00004,0.00004,0.00016,0.00013,0.00039,
16                    8,0.00001,0.00039,0.00005,0.00015,0.00005,0.00016,0.00009,0.00017,0.00010,0.00025,0.00005,0.00002,0.00012,0.00027,0.00043,0.00002,0.00005,
16                    9,0.00001,0.00041,0.00009,0.00015,0.00005,0.00024,0.00012,0.00016,0.00009,0.00022,0.00005,0.00002,0.00010,0.00023,0.00042,0.00006,0.00062,
16                    10,0.00001,0.00031,0.00009,0.00013,0.00003,0.00014,0.00008,0.00009,0.00009,0.00022,0.00005,0.00002,0.00008,0.00023,0.00048,0.00003,0.00002,
16                    11,0.00001,0.00007,0.00010,0.00003,0.00001,0.00009,0.00002,0.00004,0.00002,0.00004,0.00003,0.00001,0.00004,0.00003,0.00011,0.00002,0.00001,
16                    12,0.00001,0.00043,0.00006,0.00015,0.00005,0.00027,0.00012,0.00014,0.00010,0.00026,0.00006,0.00002,0.00010,0.00027,0.00052,0.00005,0.00041,
16                    13,0.00001,0.00004,0.00025,0.00003,0.00003,0.00013,0.00004,0.00002,0.00002,0.00003,0.00003,0.00001,0.00002,0.00004,0.00008,0.00006,0.00017,
16                    14,0.00002,0.00048,0.00010,0.00031,0.00013,0.00055,0.00020,0.00021,0.00007,0.00018,0.00010,0.00007,0.00069,0.00014,0.00083,0.00014,0.00035,
16                    15,0.00001,0.00027,0.00003,0.00009,0.00004,0.00012,0.00007,0.00009,0.00006,0.00016,0.00004,0.00001,0.00007,0.00016,0.00027,0.00003,0.00008,
17                    1,0.00002,0.00070,0.00040,0.00035,0.00014,0.00160,0.00014,0.00013,0.00017,0.00042,0.00005,0.00004,0.00024,0.00028,0.00125,0.00051,0.00082,
17                    2,0.00001,0.00022,0.00007,0.00011,0.00004,0.00023,0.00009,0.00011,0.00006,0.00014,0.00004,0.00003,0.00015,0.00008,0.00054,0.00011,0.00050,
17                    3,0.00001,0.00033,0.00015,0.00017,0.00004,0.00019,0.00011,0.00007,0.00007,0.00021,0.00003,0.00002,0.00010,0.00023,0.00073,0.00003,0.00005,
17                    4,0.00000,0.00003,0.00008,0.00004,0.00003,0.00006,0.00002,0.00001,0.00002,0.00004,0.00002,0.00001,0.00005,0.00004,0.00011,0.00003,0.00006,
17                    5,0.00001,0.00035,0.00022,0.00016,0.00006,0.00036,0.00016,0.00010,0.00008,0.00017,0.00003,0.00002,0.00013,0.00019,0.00075,0.00009,0.00079,
17                    6,0.00001,0.00038,0.00022,0.00015,0.00006,0.00028,0.00015,0.00010,0.00008,0.00020,0.00004,0.00002,0.00014,0.00023,0.00080,0.00010,0.00023,
17                    7,0.00001,0.00006,0.00003,0.00006,0.00004,0.00020,0.00004,0.00003,0.00004,0.00008,0.00001,0.00001,0.00006,0.00005,0.00010,0.00012,0.00067,
17                    8,0.00001,0.00035,0.00015,0.00015,0.00005,0.00019,0.00013,0.00010,0.00009,0.00023,0.00003,0.00001,0.00008,0.00026,0.00064,0.00005,0.00016,
17                    9,0.00001,0.00038,0.00014,0.00017,0.00006,0.00036,0.00017,0.00010,0.00010,0.00022,0.00004,0.00002,0.00012,0.00024,0.00066,0.00010,0.00097,
17                    10,0.00001,0.00036,0.00012,0.00016,0.00005,0.00021,0.00015,0.00008,0.00009,0.00021,0.00004,0.00002,0.00012,0.00023,0.00082,0.00006,0.00008,
17                    11,0.00000,0.00005,0.00003,0.00004,0.00002,0.00005,0.00003,0.00003,0.00003,0.00003,0.00001,0.00001,0.00004,0.00002,0.00008,0.00003,0.00007,
17                    12,0.00001,0.00044,0.00011,0.00020,0.00007,0.00043,0.00018,0.00011,0.00010,0.00025,0.00006,0.00002,0.00018,0.00028,0.00080,0.00012,0.00070,
17                    13,0.00001,0.00014,0.00011,0.00006,0.00004,0.00018,0.00007,0.00008,0.00003,0.00007,0.00003,0.00002,0.00012,0.00004,0.00018,0.00008,0.00036,
17                    14,0.00001,0.00021,0.00020,0.00019,0.00010,0.00033,0.00012,0.00010,0.00006,0.00012,0.00007,0.00004,0.00040,0.00011,0.00045,0.00006,0.00016,
17                    15,0.00001,0.00026,0.00011,0.00012,0.00005,0.00022,0.00013,0.00007,0.00006,0.00015,0.00005,0.00002,0.00012,0.00017,0.00051,0.00008,0.00021,
17                    16,0.00001,0.00010,0.00008,0.00007,0.00002,0.00011,0.00004,0.00006,0.00003,0.00005,0.00003,0.00002,0.00009,0.00004,0.00019,0.00006,0.00007,
18                    1,0.00002,0.00097,0.00056,0.00032,0.00015,0.00238,0.00019,0.00024,0.00016,0.00029,0.00002,0.00005,0.00018,0.00021,0.00082,0.00083,0.00271,
18                    2,0.00001,0.00070,0.00017,0.00020,0.00007,0.00025,0.00014,0.00024,0.00012,0.00039,0.00005,0.00003,0.00014,0.00034,0.00068,0.00004,0.00003,
18                    3,0.00001,0.00011,0.00015,0.00007,0.00004,0.00015,0.00004,0.00004,0.00004,0.00004,0.00002,0.00002,0.00003,0.00005,0.00011,0.00006,0.00038,
18                    4,0.00001,0.00039,0.00008,0.00018,0.00008,0.00030,0.00012,0.00010,0.00010,0.00028,0.00007,0.00002,0.00015,0.00029,0.00055,0.00009,0.00036,
18                    5,0.00000,0.00005,0.00008,0.00003,0.00003,0.00004,0.00002,0.00002,0.00001,0.00004,0.00001,0.00001,0.00003,0.00002,0.00008,0.00001,0.00004,
18                    6,0.00000,0.00004,0.00006,0.00003,0.00002,0.00006,0.00002,0.00002,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00010,0.00004,0.00013,
18                    7,0.00001,0.00037,0.00021,0.00017,0.00006,0.00016,0.00011,0.00010,0.00010,0.00029,0.00005,0.00001,0.00010,0.00025,0.00062,0.00011,0.00003,
18                    8,0.00001,0.00003,0.00004,0.00004,0.00003,0.00010,0.00002,0.00002,0.00002,0.00003,0.00002,0.00001,0.00003,0.00003,0.00006,0.00004,0.00019,
18                    9,0.00000,0.00002,0.00011,0.00002,0.00002,0.00004,0.00003,0.00002,0.00002,0.00003,0.00001,0.00001,0.00002,0.00002,0.00003,0.00002,0.00008,
18                    10,0.00001,0.00011,0.00014,0.00006,0.00004,0.00016,0.00003,0.00005,0.00003,0.00005,0.00001,0.00002,0.00003,0.00004,0.00014,0.00005,0.00031,
18                    11,0.00001,0.00040,0.00025,0.00016,0.00006,0.00028,0.00009,0.00013,0.00008,0.00016,0.00004,0.00002,0.00009,0.00020,0.00046,0.00004,0.00032,
18                    12,0.00000,0.00003,0.00008,0.00003,0.00002,0.00006,0.00003,0.00001,0.00002,0.00004,0.00001,0.00002,0.00003,0.00003,0.00008,0.00003,0.00002,
18                    13,0.00001,0.00059,0.00044,0.00018,0.00007,0.00023,0.00011,0.00019,0.00009,0.00021,0.00002,0.00003,0.00011,0.00020,0.00046,0.00005,0.00006,
18                    14,0.00002,0.00046,0.00011,0.00035,0.00015,0.00088,0.00031,0.00015,0.00012,0.00040,0.00014,0.00005,0.00064,0.00043,0.00136,0.00019,0.00128,
18                    15,0.00001,0.00005,0.00005,0.00004,0.00002,0.00006,0.00003,0.00004,0.00001,0.00002,0.00001,0.00001,0.00004,0.00002,0.00005,0.00003,0.00014,
18                    16,0.00001,0.00043,0.00007,0.00014,0.00005,0.00021,0.00008,0.00015,0.00007,0.00020,0.00004,0.00002,0.00010,0.00021,0.00039,0.00004,0.00034,
18                    17,0.00001,0.00039,0.00020,0.00017,0.00006,0.00032,0.00013,0.00010,0.00008,0.00019,0.00004,0.00002,0.00012,0.00021,0.00058,0.00008,0.00060,
19                    1,0.00002,0.00089,0.00040,0.00043,0.00018,0.00219,0.00016,0.00015,0.00019,0.00059,0.00006,0.00004,0.00024,0.00039,0.00135,0.00072,0.00180,
19                    2,0.00001,0.00016,0.00004,0.00007,0.00003,0.00009,0.00006,0.00008,0.00003,0.00006,0.00003,0.00002,0.00009,0.00004,0.00034,0.00006,0.00009,
19                    3,0.00001,0.00035,0.00013,0.00019,0.00006,0.00025,0.00010,0.00008,0.00008,0.00032,0.00004,0.00001,0.00009,0.00030,0.00071,0.00004,0.00011,
19                    4,0.00000,0.00007,0.00010,0.00004,0.00003,0.00012,0.00002,0.00003,0.00002,0.00003,0.00001,0.00001,0.00005,0.00003,0.00004,0.00002,0.00010,
19                    5,0.00001,0.00033,0.00021,0.00014,0.00005,0.00021,0.00014,0.00011,0.00007,0.00021,0.00004,0.00001,0.00010,0.00022,0.00065,0.00005,0.00021,
19                    6,0.00001,0.00039,0.00023,0.00015,0.00007,0.00023,0.00014,0.00011,0.00008,0.00027,0.00005,0.00001,0.00011,0.00028,0.00074,0.00010,0.00001,
19                    7,0.00001,0.00002,0.00005,0.00003,0.00002,0.00007,0.00003,0.00002,0.00003,0.00003,0.00001,0.00001,0.00003,0.00002,0.00004,0.00006,0.00016,
19                    8,0.00001,0.00037,0.00018,0.00016,0.00007,0.00024,0.00012,0.00012,0.00010,0.00033,0.00004,0.00001,0.00009,0.00033,0.00065,0.00006,0.00003,
19                    9,0.00001,0.00037,0.00012,0.00017,0.00006,0.00024,0.00016,0.00011,0.00009,0.00029,0.00005,0.00001,0.00010,0.00029,0.00063,0.00006,0.00032,
19                    10,0.00001,0.00039,0.00011,0.00018,0.00006,0.00025,0.00013,0.00009,0.00010,0.00031,0.00005,0.00002,0.00010,0.00030,0.00078,0.00007,0.00008,
19                    11,0.00000,0.00009,0.00003,0.00003,0.00003,0.00013,0.00003,0.00003,0.00002,0.00007,0.00001,0.00001,0.00004,0.00004,0.00012,0.00004,0.00008,
19                    12,0.00001,0.00042,0.00012,0.00019,0.00007,0.00030,0.00017,0.00011,0.00009,0.00035,0.00007,0.00002,0.00015,0.00034,0.00080,0.00010,0.00017,
19                    13,0.00001,0.00013,0.00007,0.00006,0.00004,0.00012,0.00005,0.00005,0.00002,0.00007,0.00003,0.00001,0.00008,0.00005,0.00017,0.00003,0.00004,
19                    14,0.00001,0.00030,0.00028,0.00020,0.00010,0.00056,0.00014,0.00013,0.00006,0.00011,0.00007,0.00005,0.00046,0.00012,0.00043,0.00012,0.00067,
19                    15,0.00001,0.00025,0.00014,0.00013,0.00007,0.00017,0.00011,0.00007,0.00006,0.00023,0.00006,0.00001,0.00010,0.00021,0.00048,0.00008,0.00001,
19                    16,0.00001,0.00010,0.00011,0.00006,0.00004,0.00011,0.00003,0.00004,0.00001,0.00005,0.00003,0.00001,0.00005,0.00003,0.00011,0.00005,0.00009,
19                    17,0.00001,0.00006,0.00005,0.00004,0.00003,0.00012,0.00002,0.00003,0.00003,0.00006,0.00001,0.00001,0.00005,0.00004,0.00008,0.00004,0.00023,
19                    18,0.00001,0.00039,0.00025,0.00017,0.00007,0.00024,0.00012,0.00012,0.00007,0.00028,0.00005,0.00001,0.00011,0.00026,0.00056,0.00006,0.00013,
20                    1,0.00001,0.00079,0.00031,0.00023,0.00011,0.00199,0.00021,0.00019,0.00014,0.00020,0.00002,0.00003,0.00011,0.00015,0.00048,0.00075,0.00220,
20                    2,0.00001,0.00055,0.00005,0.00021,0.00007,0.00030,0.00015,0.00018,0.00016,0.00049,0.00006,0.00003,0.00013,0.00043,0.00073,0.00005,0.00004,
20                    3,0.00000,0.00005,0.00004,0.00005,0.00003,0.00008,0.00003,0.00002,0.00002,0.00003,0.00002,0.00001,0.00004,0.00002,0.00005,0.00004,0.00021,
20                    4,0.00001,0.00038,0.00008,0.00021,0.00009,0.00038,0.00016,0.00009,0.00013,0.00036,0.00008,0.00002,0.00022,0.00038,0.00073,0.00007,0.00020,
20                    5,0.00001,0.00002,0.00007,0.00006,0.00002,0.00011,0.00002,0.00002,0.00003,0.00007,0.00002,0.00001,0.00005,0.00005,0.00013,0.00002,0.00011,
20                    6,0.00001,0.00005,0.00008,0.00004,0.00002,0.00006,0.00003,0.00002,0.00003,0.00004,0.00001,0.00001,0.00003,0.00003,0.00008,0.00003,0.00005,
20                    7,0.00001,0.00034,0.00011,0.00021,0.00006,0.00023,0.00013,0.00009,0.00012,0.00038,0.00006,0.00002,0.00013,0.00034,0.00084,0.00011,0.00008,
20                    8,0.00001,0.00007,0.00007,0.00005,0.00003,0.00010,0.00003,0.00004,0.00002,0.00003,0.00002,0.00001,0.00007,0.00002,0.00005,0.00002,0.00008,
20                    9,0.00001,0.00005,0.00003,0.00004,0.00002,0.00006,0.00002,0.00003,0.00002,0.00003,0.00001,0.00001,0.00005,0.00003,0.00008,0.00003,0.00018,
20                    10,0.00000,0.00005,0.00002,0.00003,0.00002,0.00007,0.00002,0.00002,0.00001,0.00003,0.00001,0.00001,0.00002,0.00002,0.00004,0.00003,0.00016,
20                    11,0.00001,0.00035,0.00010,0.00016,0.00005,0.00023,0.00011,0.00010,0.00010,0.00021,0.00005,0.00002,0.00011,0.00026,0.00050,0.00003,0.00017,
20                    12,0.00000,0.00003,0.00004,0.00004,0.00002,0.00005,0.00002,0.00002,0.00001,0.00002,0.00001,0.00001,0.00002,0.00002,0.00003,0.00003,0.00008,
20                    13,0.00001,0.00046,0.00017,0.00016,0.00005,0.00015,0.00011,0.00014,0.00011,0.00025,0.00003,0.00002,0.00009,0.00023,0.00046,0.00005,0.00001,
20                    14,0.00002,0.00056,0.00023,0.00042,0.00018,0.00104,0.00037,0.00018,0.00017,0.00053,0.00017,0.00007,0.00081,0.00056,0.00181,0.00017,0.00093,
20                    15,0.00000,0.00004,0.00005,0.00003,0.00001,0.00006,0.00003,0.00002,0.00003,0.00004,0.00001,0.00001,0.00002,0.00004,0.00007,0.00002,0.00006,
20                    16,0.00001,0.00033,0.00007,0.00014,0.00004,0.00023,0.00010,0.00011,0.00010,0.00026,0.00006,0.00002,0.00010,0.00027,0.00047,0.00003,0.00018,
20                    17,0.00001,0.00037,0.00010,0.00017,0.00005,0.00031,0.00016,0.00010,0.00010,0.00025,0.00006,0.00002,0.00015,0.00027,0.00072,0.00007,0.00038,
20                    18,0.00001,0.00006,0.00012,0.00004,0.00003,0.00010,0.00003,0.00003,0.00003,0.00004,0.00002,0.00001,0.00003,0.00004,0.00010,0.00001,0.00005,
20                    19,0.00001,0.00035,0.00008,0.00019,0.00007,0.00025,0.00014,0.00010,0.00010,0.00036,0.00007,0.00002,0.00014,0.00034,0.00073,0.00005,0.00005,


**** Analysis of Base Run #19 ****

Regression diagnostics:
                       ,,,,,KS Test,KS Test
Species                ,Intercept,Slope,SE,r^2,Stat,P Value
mass,        9.73       ,0.74,25.58,0.77,0.08,0.24
Na,        0.08       ,0.81,0.11,0.92,0.07,0.26
Mg,        0.01       ,0.95,0.07,0.95,0.05,0.77
Al,        0.00       ,1.00,0.17,0.99,0.07,0.32
Si,        -0.04       ,1.00,0.61,0.99,0.06,0.47
P,        0.00       ,0.87,0.00,0.92,0.10,0.05
S,        0.03       ,0.84,0.02,0.98,0.06,0.60
Cl,        -0.02       ,1.02,0.07,0.99,0.07,0.33
K,        0.02       ,0.96,0.05,0.99,0.05,0.68
Ca,        -0.08       ,1.05,0.21,0.99,0.05,0.77
Ti,        0.01       ,0.91,0.02,0.99,0.05,0.77
V,        0.00       ,0.95,0.00,0.95,0.06,0.62
Mn,        0.00       ,0.92,0.00,0.99,0.05,0.66
Fe,        0.06       ,0.96,0.14,1.00,0.05,0.78
Zn,        0.00       ,0.99,0.00,0.97,0.11,0.03
Br,        0.00       ,0.44,0.00,0.79,0.05,0.73
Pb,        0.00       ,0.57,0.00,0.61,0.04,0.91

Scaled residuals beyond 3 standard deviations (dates by species):
Species,Dates,       Residuals
S,06/30/07 02:14           ,    -3.08200
Br,08/21/07 01:36           ,     3.08200
Br,01/19/08 02:55           ,     3.05400
Br,03/13/08 02:56           ,     3.04500
Br,07/11/08 02:27           ,     3.23400

Scaled residuals beyond 3 standard deviations (species by date):
Dates,Species,   Residuals
06/30/07 02:14,S                        ,    -3.08200
08/21/07 01:36,Br                       ,     3.08200
01/19/08 02:55,Br                       ,     3.05400
03/13/08 02:56,Br                       ,     3.04500
07/11/08 02:27,Br                       ,     3.23400
