**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 19

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Pb,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00002,  0.00000,  0.00000,  4.47214,  0.00000

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  6.69760,  6.47690,  6.49008,  6.57445,  6.68958,  6.70900,  6.59012,  0.09981,  0.01515,  0.01490
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  0.35625,  0.34494,  0.34582,  0.35007,  0.35575,  0.35789,  0.35089,  0.00514,  0.01466,  0.01444
Si,  0.79841,  0.77307,  0.77498,  0.78464,  0.79750,  0.80097,  0.78632,  0.01149,  0.01461,  0.01439
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  0.17829,  0.17238,  0.17267,  0.17466,  0.17809,  0.17886,  0.17536,  0.00273,  0.01556,  0.01530
K,  0.02911,  0.02824,  0.02830,  0.02867,  0.02907,  0.02918,  0.02869,  0.00039,  0.01352,  0.01333
Ca,  0.31891,  0.30824,  0.30886,  0.31281,  0.31853,  0.31937,  0.31369,  0.00482,  0.01537,  0.01512
Ti,  0.03132,  0.03030,  0.03037,  0.03075,  0.03129,  0.03139,  0.03083,  0.00046,  0.01499,  0.01476
V,  0.00036,  0.00034,  0.00034,  0.00035,  0.00035,  0.00036,  0.00035,  0.00001,  0.01498,  0.01474
Mn,  0.00320,  0.00310,  0.00311,  0.00315,  0.00320,  0.00322,  0.00315,  0.00005,  0.01486,  0.01462
Fe,  0.28866,  0.27935,  0.27993,  0.28351,  0.28832,  0.28911,  0.28414,  0.00420,  0.01477,  0.01454
Zn,  0.01508,  0.01458,  0.01461,  0.01480,  0.01507,  0.01513,  0.01484,  0.00023,  0.01539,  0.01514
Br,  0.00012,  0.00011,  0.00011,  0.00011,  0.00012,  0.00012,  0.00011,  0.00000,  0.01537,  0.01509
Pb,  0.00150,  0.00145,  0.00145,  0.00147,  0.00150,  0.00150,  0.00148,  0.00002,  0.01511,  0.01486

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 12.58194, 12.05999, 12.53997, 12.58112, 12.65674, 12.67485, 12.55762,  0.14508,  0.01155,  0.01153
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al, 14.30977, 14.24868, 14.28102, 14.28867, 14.30163, 14.32662, 14.29031,  0.01873,  0.00131,  0.00131
Si, 13.88350, 13.68848, 13.84906, 13.86941, 13.89450, 13.92381, 13.85900,  0.05580,  0.00403,  0.00402
P, 86.08952, 85.90256, 86.05077, 86.08341, 86.11004, 86.13454, 86.06921,  0.05825,  0.00068,  0.00068
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl, 10.06755, 10.02554, 10.04252, 10.07597, 10.09836, 10.33769, 10.08504,  0.06613,  0.00656,  0.00657
K,  6.97759,  6.59248,  6.93523,  6.97048,  7.02355,  7.04105,  6.95294,  0.10184,  0.01465,  0.01460
Ca, 17.78682, 17.30762, 17.75160, 17.78797, 17.86109, 17.88010, 17.76681,  0.13702,  0.00771,  0.00770
Ti, 15.56439, 15.19154, 15.52400, 15.55764, 15.60707, 15.62761, 15.53897,  0.10440,  0.00672,  0.00671
V, 14.13370, 13.44942, 14.07694, 14.13225, 14.22958, 14.25297, 14.10167,  0.18806,  0.01334,  0.01331
Mn, 11.39232, 10.71347, 11.33384, 11.38939, 11.48429, 11.50762, 11.35835,  0.18521,  0.01631,  0.01626
Fe, 19.17919, 18.67218, 19.12598, 19.17404, 19.24278, 19.26184, 19.14880,  0.13962,  0.00729,  0.00728
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb, 13.51945, 13.22490, 13.50663, 13.52399, 13.55724, 13.57272, 13.50994,  0.08082,  0.00598,  0.00598

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  4.35381,  4.32479,  4.35514,  4.37998,  4.38654,  4.39863,  4.37250,  0.01939,  0.00443,  0.00445
Na,  1.08726,  0.97344,  0.99298,  1.04943,  1.10203,  1.15502,  1.05087,  0.05934,  0.05647,  0.05458
Mg,  7.69524,  7.60054,  7.69674,  7.96027,  8.07375,  8.10262,  7.89052,  0.19146,  0.02426,  0.02488
Al,  2.98333,  2.95507,  2.97792,  3.12938,  3.26993,  3.28928,  3.12277,  0.14325,  0.04587,  0.04802
Si,  2.49451,  2.48057,  2.49315,  2.61841,  2.71146,  2.72453,  2.60365,  0.10805,  0.04150,  0.04331
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S, 80.02342, 79.99476, 80.02528, 80.07971, 80.09069, 80.11723, 80.06231,  0.03898,  0.00049,  0.00049
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 40.83742, 40.78435, 40.84029, 40.92418, 40.94197, 40.96918, 40.89323,  0.05921,  0.00145,  0.00145
Ca,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Ti,  1.08917,  1.07645,  1.08956,  1.16132,  1.20890,  1.21587,  1.15040,  0.05993,  0.05209,  0.05502
V,  6.34560,  6.29006,  6.34835,  6.37436,  6.38306,  6.42701,  6.36813,  0.02862,  0.00449,  0.00451
Mn,  3.33316,  3.27836,  3.33603,  3.38804,  3.40037,  3.42207,  3.37200,  0.03806,  0.01129,  0.01142
Fe,  1.46057,  1.44276,  1.46107,  1.49800,  1.50776,  1.51355,  1.48626,  0.02424,  0.01631,  0.01659
Zn, 16.60444, 16.08442, 16.21050, 16.29675, 16.53420, 16.82809, 16.36960,  0.20261,  0.01238,  0.01220
Br, 70.49742, 70.44388, 70.48806, 70.49397, 70.50165, 70.52627, 70.49331,  0.01730,  0.00025,  0.00025
Pb, 33.16469, 33.00170, 33.03348, 33.07203, 33.16836, 33.25934, 33.09902,  0.07600,  0.00230,  0.00229

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  9.69876,  9.67131,  9.69888,  9.83796, 10.00910, 10.03639,  9.85103,  0.15470,  0.01570,  0.01595
Na, 97.17759, 97.14249, 97.17256, 97.20619, 97.24932, 97.26150, 97.20728,  0.04203,  0.00043,  0.00043
Mg, 16.93701, 16.29378, 16.32349, 16.53301, 16.92537, 16.95327, 16.61454,  0.29842,  0.01796,  0.01762
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Si,  1.38934,  1.36682,  1.38728,  1.40989,  1.43477,  1.44332,  1.41022,  0.02589,  0.01836,  0.01863
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S, 16.76119, 16.66958, 16.69400, 16.72496, 16.76336, 16.88146, 16.73679,  0.05421,  0.00324,  0.00323
Cl, 62.08455, 62.06441, 62.07927, 62.23811, 62.32289, 62.34722, 62.20861,  0.12001,  0.00193,  0.00193
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Ca,  8.00741,  7.97681,  8.00826,  8.26587,  8.50372,  8.53528,  8.25618,  0.24291,  0.02942,  0.03034
Ti,  2.43353,  2.41046,  2.43463,  2.54324,  2.67402,  2.69187,  2.55188,  0.11920,  0.04671,  0.04898
V,  3.19948,  3.16118,  3.19440,  3.29346,  3.41091,  3.43848,  3.30069,  0.11155,  0.03380,  0.03487
Mn,  3.21787,  3.15702,  3.21190,  3.29623,  3.39150,  3.41949,  3.29946,  0.09522,  0.02886,  0.02959
Fe,  3.75185,  3.72260,  3.75309,  3.89550,  4.06603,  4.08963,  3.90656,  0.15565,  0.03984,  0.04149
Zn,  0.00000,  0.00000,  0.00737,  1.89747,  2.91791,  3.05406,  1.52905,  1.41514,  0.92551,  0.00000
Br, 21.00528, 20.98222, 21.01349, 21.07213, 21.09000, 21.15549, 21.05697,  0.04471,  0.00212,  0.00213
Pb,  2.28267,  2.26131,  2.28577,  2.84823,  3.19366,  3.23432,  2.75425,  0.44239,  0.16062,  0.19380

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 44.94705, 44.39714, 44.90951, 44.92315, 44.98817, 45.02537, 44.91534,  0.13113,  0.00292,  0.00292
Na,  1.73515,  1.70250,  1.72688,  1.74438,  1.75850,  1.76506,  1.74185,  0.01766,  0.01014,  0.01018
Mg, 31.51737, 30.99785, 31.47395, 31.48509, 31.53864, 31.58509, 31.47658,  0.11975,  0.00380,  0.00380
Al, 27.71189, 27.31719, 27.66347, 27.68699, 27.71386, 27.76759, 27.67449,  0.09132,  0.00330,  0.00330
Si, 35.94937, 35.46214, 35.90217, 35.92174, 35.96201, 36.01933, 35.90867,  0.11354,  0.00316,  0.00316
P, 13.91048, 13.86546, 13.88996, 13.91659, 13.94923, 14.09744, 13.93079,  0.05825,  0.00418,  0.00419
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 32.65834, 32.23728, 32.62614, 32.64262, 32.67967, 32.72531, 32.63129,  0.09992,  0.00306,  0.00306
Ca, 42.55740, 42.07104, 42.52263, 42.54399, 42.59484, 42.63260, 42.53107,  0.11763,  0.00277,  0.00276
Ti, 41.61140, 41.09143, 41.57253, 41.58930, 41.63809, 41.68522, 41.57679,  0.12298,  0.00296,  0.00296
V, 53.60673, 52.95629, 53.56690, 53.57650, 53.65248, 53.70061, 53.56856,  0.15488,  0.00289,  0.00289
Mn, 55.10045, 54.40234, 55.05523, 55.06303, 55.14609, 55.19646, 55.05623,  0.16487,  0.00299,  0.00299
Fe, 44.86914, 44.32899, 44.82635, 44.84393, 44.89433, 44.95602, 44.83168,  0.12807,  0.00286,  0.00285
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Br,  5.97985,  5.93108,  5.96840,  5.97844,  5.98267,  6.00078,  5.97554,  0.01480,  0.00248,  0.00247
Pb, 24.91662, 24.79440, 24.88850, 24.91010, 24.93290, 25.05950, 24.91226,  0.04994,  0.00200,  0.00200

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 14.16410, 14.03523, 14.12846, 14.24763, 14.30642, 15.31058, 14.26932,  0.26365,  0.01848,  0.01861
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 43.85038, 43.81406, 43.88955, 44.05521, 44.09947, 44.44499, 44.01837,  0.15075,  0.00342,  0.00344
Al, 39.05077, 39.03032, 39.08357, 39.24448, 39.28158, 39.52327, 39.19840,  0.12603,  0.00322,  0.00323
Si, 31.96934, 31.90548, 32.02509, 32.08268, 32.15651, 32.73815, 32.11243,  0.17048,  0.00531,  0.00533
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  3.21539,  3.00131,  3.19101,  3.20905,  3.22509,  3.26191,  3.20090,  0.05253,  0.01641,  0.01634
Cl, 15.87683, 15.66437, 15.86640, 15.94012, 15.99532, 16.03381, 15.92466,  0.09252,  0.00581,  0.00583
K, 13.49745, 13.42859, 13.48954, 13.55098, 13.59539, 14.24739, 13.57558,  0.16936,  0.01248,  0.01255
Ca, 12.76746, 12.64856, 12.73218, 12.84366, 12.89731, 13.83319, 12.86313,  0.24535,  0.01907,  0.01922
Ti, 23.20680, 23.10480, 23.21728, 23.29732, 23.36056, 24.19235, 23.33123,  0.21976,  0.00942,  0.00947
V, 11.92885, 11.76994, 11.87369, 12.02015, 12.08639, 13.33629, 12.04145,  0.32810,  0.02725,  0.02750
Mn, 15.70025, 15.53498, 15.65352, 15.80586, 15.87804, 17.15323, 15.82804,  0.33564,  0.02121,  0.02138
Fe, 15.66186, 15.53943, 15.64376, 15.74385, 15.80578, 16.78756, 15.77601,  0.25568,  0.01621,  0.01633
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.37771,  0.01889,  0.08446,  4.47214,  0.00000

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 14.25434, 13.79714, 13.82454, 13.99961, 14.24300, 14.28419, 14.03419,  0.21019,  0.01498,  0.01475
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al, 15.94425, 15.45296, 15.49174, 15.67630, 15.93329, 16.03067, 15.71403,  0.22797,  0.01451,  0.01430
Si, 14.31395, 13.87333, 13.90668, 14.07475, 14.30448, 14.37139, 14.10602,  0.20372,  0.01444,  0.01423
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl, 11.97107, 11.58279, 11.60398, 11.73435, 11.96770, 12.01370, 11.78169,  0.18109,  0.01537,  0.01513
K,  6.02920,  5.85435,  5.86645,  5.94070,  6.02384,  6.04904,  5.94696,  0.07952,  0.01337,  0.01319
Ca, 18.88092, 18.26770, 18.30147, 18.52936, 18.86382, 18.91980, 18.58281,  0.28249,  0.01520,  0.01496
Ti, 16.09471, 15.58509, 15.61774, 15.81163, 16.08135, 16.13975, 15.85073,  0.23509,  0.01483,  0.01461
V, 10.78563, 10.43912, 10.46316, 10.59088, 10.77266, 10.84251, 10.61949,  0.15711,  0.01479,  0.01457
Mn, 11.25594, 10.89965, 10.92431, 11.06398, 11.24641, 11.30493, 11.08594,  0.16269,  0.01468,  0.01445
Fe, 15.07738, 14.60676, 14.63495, 14.81686, 15.06487, 15.10596, 14.85068,  0.21663,  0.01459,  0.01437
Zn, 83.39556, 80.67984, 80.82824, 81.92277, 83.38542, 83.65297, 82.10136,  1.25877,  0.01533,  0.01509
Br,  2.51745,  2.41260,  2.44304,  2.45205,  2.51407,  2.52934,  2.47418,  0.03777,  0.01526,  0.01500
Pb, 26.11656, 25.29119, 25.32505, 25.60750, 26.09909, 26.19906, 25.70565,  0.38387,  0.01493,  0.01470

Percent of Total Variable

Factor 1,,Statistics Over All Runs
