"Sample    : ni15757",
"1062",
"1216",
"1461",
"1721",
"2049",
"2257",
"2566",
"2952",
"3389",
"3480",
"3742",
"3958",
"4149",
"3876",
"4077",
"4083",
"3859",
"3543",
"3524",
"3068",
"2779",
"2435",
"2184",
"1919",
"1543",
"1339",
"1088",
"840",
"716",
"497",
"439",
"369",
"269",
"188",
"185",
"118",
"119",
"82",
"82",
"82",
"74",
"49",
"79",
"88",
"81",
"73",
"88",
"91",
"95",
"65",
"88",
"80",
"81",
"81",
"71",
"78",
"71",
"84",
"88",
"82",
"59",
"66",
"62",
"58",
"68",
"52",
"60",
"65",
"73",
"55",
"66",
"46",
"58",
"64",
"63",
"53",
"55",
"54",
"56",
"47",
"46",
"54",
"48",
"48",
"63",
"49",
"51",
"49",
"55",
"61",
"58",
"57",
"68",
"47",
"50",
"57",
"53",
"67",
"53",
"50",
"56",
"43",
"59",
"51",
"61",
"42",
"55",
"57",
"44",
"57",
"46",
"64",
"49",
"43",
"61",
"59",
"42",
"56",
"66",
"56",
"64",
"53",
"58",
"47",
"60",
"64",
"62",
"58",
"48",
"61",
"62",
"59",
"65",
"65",
"67",
"54",
"76",
"59",
"58",
"75",
"58",
"52",
"53",
"64",
"60",
"61",
"62",
"71",
"60",
"64",
"66",
"74",
"61",
"56",
"56",
"70",
"61",
"68",
"59",
"71",
"53",
"53",
"63",
"60",
"69",
"63",
"72",
"59",
"54",
"71",
"60",
"51",
"60",
"59",
"65",
"61",
"69",
"48",
"71",
"65",
"69",
"50",
"49",
"57",
"50",
"54",
"63",
"71",
"52",
"54",
"59",
"60",
"61",
"60",
"72",
"64",
"54",
"55",
"47",
"43",
"59",
"63",
"62",
"51",
"53",
"47",
"49",
"45",
"51",
"39",
"55",
"49",
"64",
"47",
"51",
"48",
"50",
"59",
"60",
"58",
"52",
"48",
"51",
"56",
"52",
"69",
"52",
"55",
"45",
"55",
"55",
"52",
"45",
"60",
"58",
"67",
"52",
"45",
"53",
"53",
"63",
"64",
"60",
"55",
"49",
"43",
"57",
"57",
"55",
"43",
"53",
"56",
"59",
"60",
"55",
"58",
"64",
"43",
"53",
"55",
"53",
"54",
"45",
"50",
"62",
"51",
"51",
"52",
"58",
"51",
"48",
"45",
"55",
"64",
"62",
"43",
"58",
"53",
"55",
"59",
"55",
"52",
"58",
"59",
"63",
"57",
"40",
"63",
"52",
"41",
"61",
"52",
"57",
"49",
"53",
"65",
"68",
"61",
"48",
"50",
"58",
"59",
"57",
"50",
"62",
"56",
"50",
"49",
"51",
"63",
"44",
"64",
"55",
"49",
"43",
"59",
"58",
"43",
"54",
"47",
"60",
"51",
"51",
"52",
"61",
"49",
"52",
"40",
"61",
"62",
"58",
"57",
"50",
"38",
"53",
"59",
"40",
"53",
"62",
"60",
"40",
"55",
"61",
"69",
"57",
"54",
"54",
"51",
"61",
"54",
"40",
"54",
"37",
"55",
"51",
"53",
"59",
"34",
"67",
"44",
"43",
"50",
"49",
"43",
"50",
"43",
"57",
"53",
"45",
"36",
"50",
"48",
"49",
"54",
"54",
"45",
"67",
"54",
"50",
"53",
"46",
"49",
"55",
"59",
"62",
"41",
"54",
"38",
"45",
"48",
"54",
"55",
"50",
"39",
"49",
"55",
"53",
"52",
"46",
"49",
"60",
"48",
"53",
"60",
"48",
"41",
"59",
"59",
"43",
"32",
"48",
"41",
"40",
"40",
"51",
"49",
"53",
"31",
"51",
"59",
"54",
"43",
"55",
"45",
"52",
"53",
"58",
"40",
"40",
"46",
"40",
"36",
"36",
"51",
"56",
"60",
"40",
"48",
"50",
"65",
"43",
"49",
"49",
"60",
"37",
"58",
"47",
"56",
"58",
"54",
"50",
"49",
"61",
"36",
"51",
"48",
"51",
"58",
"46",
"52",
"58",
"50",
"44",
"46",
"58",
"52",
"54",
"51",
"50",
"54",
"45",
"51",
"57",
"42",
"46",
"47",
"46",
"45",
"47",
"43",
"47",
"50",
"52",
"67",
"47",
"45",
"42",
"43",
"42",
"45",
"44",
"48",
"42",
"50",
"48",
"51",
"54",
"47",
"42",
"44",
"49",
"52",
"50",
"41",
"49",
"52",
"48",
"29",
"43",
"44",
"45",
"52",
"50",
"49",
"53",
"40",
"48",
"51",
"44",
"58",
"43",
"40",
"40",
"58",
"54",
"33",
"36",
"37",
"48",
"48",
"50",
"44",
"43",
"43",
"41",
"51",
"35",
"50",
"54",
"46",
"56",
"40",
"58",
"56",
"56",
"49",
"49",
"46",
"43",
"42",
"49",
"46",
"46",
"52",
"54",
"39",
"43",
"35",
"41",
"47",
"40",
"40",
"49",
"52",
"35",
"43",
"46",
"40",
"50",
"42",
"51",
"40",
"55",
"44",
"43",
"46",
"44",
"41",
"45",
"35",
"64",
"55",
"43",
"50",
"37",
"45",
"44",
"42",
"44",
"40",
"36",
"60",
"42",
"29",
"46",
"45",
"41",
"31",
"49",
"36",
"47",
"50",
"58",
"37",
"41",
"49",
"32",
"50",
"53",
"47",
"42",
"39",
"34",
"23",
"39",
"48",
"44",
"35",
"44",
"42",
"38",
"40",
"42",
"44",
"39",
"52",
"52",
"39",
"41",
"44",
"50",
"29",
"36",
"44",
"41",
"35",
"54",
"34",
"42",
"35",
"48",
"44",
"39",
"47",
"36",
"44",
"39",
"36",
"39",
"46",
"44",
"47",
"28",
"48",
"33",
"47",
"57",
"39",
"46",
"47",
"50",
"41",
"50",
"57",
"43",
"36",
"68",
"60",
"67",
"58",
"65",
"67",
"73",
"74",
"91",
"76",
"95",
"75",
"72",
"85",
"103",
"86",
"101",
"74",
"87",
"70",
"86",
"92",
"86",
"64",
"75",
"77",
"65",
"65",
"66",
"63",
"58",
"58",
"69",
"44",
"54",
"49",
"48",
"47",
"51",
"43",
"46",
"40",
"40",
"33",
"37",
"44",
"43",
"36",
"45",
"33",
"39",
"34",
"38",
"33",
"35",
"35",
"36",
"48",
"45",
"33",
"34",
"39",
"41",
"36",
"44",
"44",
"52",
"35",
"49",
"42",
"50",
"46",
"50",
"53",
"49",
"40",
"48",
"29",
"41",
"41",
"38",
"19",
"51",
"41",
"45",
"48",
"40",
"43",
"43",
"49",
"49",
"42",
"54",
"44",
"59",
"48",
"55",
"59",
"55",
"48",
"46",
"45",
"60",
"51",
"54",
"38",
"56",
"41",
"47",
"33",
"50",
"44",
"24",
"43",
"42",
"36",
"33",
"39",
"39",
"41",
"39",
"41",
"41",
"34",
"47",
"44",
"37",
"36",
"32",
"38",
"39",
"37",
"35",
"40",
"46",
"40",
"28",
"54",
"36",
"33",
"39",
"32",
"33",
"32",
"31",
"31",
"43",
"35",
"34",
"35",
"40",
"33",
"36",
"44",
"41",
"39",
"28",
"36",
"40",
"36",
"32",
"32",
"46",
"46",
"42",
"36",
"49",
"23",
"33",
"44",
"38",
"29",
"38",
"42",
"33",
"29",
"38",
"33",
"35",
"37",
"34",
"39",
"49",
"41",
"35",
"27",
"29",
"36",
"38",
"36",
"21",
"35",
"26",
"36",
"33",
"34",
"36",
"39",
"48",
"36",
"32",
"35",
"54",
"34",
"27",
"32",
"39",
"39",
"28",
"37",
"23",
"33",
"42",
"36",
"48",
"32",
"29",
"38",
"40",
"38",
"25",
"42",
"38",
"42",
"36",
"37",
"32",
"28",
"31",
"37",
"38",
"31",
"39",
"45",
"26",
"28",
"27",
"48",
"40",
"37",
"39",
"29",
"39",
"34",
"35",
"39",
"31",
"38",
"27",
"37",
"38",
"36",
"41",
"33",
"33",
"37",
"34",
"41",
"35",
"37",
"45",
"34",
"42",
"32",
"24",
"25",
"37",
"28",
"38",
"31",
"29",
"25",
"37",
"36",
"34",
"28",
"34",
"44",
"20",
"29",
"33",
"49",
"28",
"34",
"40",
"46",
"33",
"34",
"29",
"27",
"32",
"27",
"33",
"27",
"33",
"38",
"39",
"35",
"41",
"23",
"28",
"36",
"49",
"38",
"26",
"39",
"46",
"35",
"28",
"42",
"43",
"36",
"42",
"41",
"29",
"38",
"19",
"42",
"32",
"27",
"41",
"34",
"33",
"51",
"29",
"42",
"36",
"42",
"31",
"41",
"44",
"33",
"48",
"40",
"47",
"31",
"45",
"40",
"45",
"40",
"35",
"31",
"42",
"51",
"35",
"41",
"27",
"48",
"29",
"43",
"44",
"43",
"47",
"40",
"46",
"37",
"37",
"43",
"42",
"39",
"45",
"52",
"49",
"51",
"47",
"42",
"51",
"39",
"46",
"44",
"47",
"49",
"44",
"45",
"60",
"44",
"48",
"59",
"52",
"52",
"60",
"43",
"48",
"57",
"54",
"63",
"68",
"44",
"61",
"60",
"75",
"68",
"74",
"73",
"66",
"58",
"81",
"72",
"66",
"88",
"87",
"88",
"103",
"97",
"117",
"102",
"103",
"108",
"107",
"125",
"121",
"121",
"138",
"129",
"124",
"134",
"161",
"162",
"138",
"165",
"150",
"166",
"166",
"192",
"193",
"206",
"193",
"204",
"216",
"238",
"219",
"224",
"246",
"220",
"238",
"220",
"253",
"263",
"221",
"227",
"214",
"256",
"252",
"225",
"217",
"255",
"260",
"221",
"228",
"238",
"232",
"200",
"192",
"222",
"199",
"196",
"184",
"193",
"194",
"190",
"180",
"154",
"196",
"150",
"147",
"161",
"143",
"140",
"161",
"143",
"138",
"130",
"130",
"116",
"115",
"122",
"110",
"93",
"105",
"104",
"87",
"111",
"72",
"76",
"79",
"76",
"84",
"73",
"63",
"59",
"63",
"61",
"69",
"52",
"61",
"53",
"53",
"45",
"69",
"52",
"50",
"52",
"56",
"55",
"54",
"56",
"54",
"69",
"59",
"57",
"63",
"62",
"68",
"83",
"81",
"95",
"77",
"103",
"100",
"100",
"79",
"85",
"101",
"101",
"114",
"104",
"85",
"122",
"111",
"127",
"123",
"113",
"113",
"124",
"105",
"100",
"113",
"122",
"117",
"96",
"97",
"77",
"98",
"94",
"80",
"90",
"99",
"72",
"70",
"65",
"59",
"60",
"43",
"50",
"43",
"44",
"40",
"41",
"34",
"39",
"27",
"44",
"26",
"39",
"38",
"42",
"27",
"33",
"16719",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.87     0.040",
"                      P Ka         2.00     0.013",
"                      CaKa         3.68     0.176",
"                      CaKb         4.00     0.027",
"                      NiKaESC      5.71     0.039",
"                      NiKa         7.48    17.686",
"                      NiKb         8.27     2.256",
"                      NiKaSUM     14.93     0.039",
"                      RuKa        19.25     0.133",
"                      ----        19.50     0.049",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
