8                    2,0.00001,0.00008,0.00002,0.00010,0.00005,0.00006,0.00054,0.00013,0.00010,0.00006,0.00004,0.00004,0.00011,0.00007,0.00108,0.00024,0.00002,
8                    3,0.14360,333.58291,19.04753,12.71758,5.18828,58.63947,43.41700,9.23459,5.40028,7.44927,4.04207,4.20667,15.10587,8.67113,70.38336,14.08961,4.68474,
8                    4,0.00001,0.00005,0.00001,0.00006,0.00002,0.00003,0.00025,0.00008,0.00004,0.00002,0.00003,0.00002,0.00006,0.00003,0.00050,0.00012,0.00001,
8                    5,0.00002,0.00002,0.00001,0.00002,0.00001,0.00002,0.00007,0.00003,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00011,0.00004,0.00001,
8                    6,0.00001,0.00012,0.00002,0.00016,0.00007,0.00005,0.00067,0.00015,0.00011,0.00007,0.00005,0.00005,0.00015,0.00009,0.00150,0.00020,0.00002,
8                    7,0.00001,0.00024,0.00004,0.00029,0.00015,0.00010,0.00144,0.00033,0.00024,0.00012,0.00007,0.00010,0.00032,0.00017,0.00326,0.00046,0.00005,
9                    1,0.14066,333.61225,19.06402,12.75371,5.19179,58.59146,43.55964,9.25386,5.41059,7.42883,4.05139,4.20553,15.12904,8.68206,70.33689,14.13594,4.68900,
9                    2,0.00002,0.00045,0.00006,0.00057,0.00027,0.00026,0.00297,0.00066,0.00044,0.00029,0.00014,0.00018,0.00065,0.00034,0.00649,0.00095,0.00009,
9                    3,0.14299,333.60636,19.05240,12.76179,5.19271,58.54616,43.55109,9.25085,5.41131,7.43270,4.05446,4.20450,15.13353,8.68221,70.35763,14.12882,4.68982,
9                    4,0.00001,0.00036,0.00005,0.00046,0.00020,0.00019,0.00222,0.00051,0.00031,0.00020,0.00012,0.00014,0.00051,0.00024,0.00490,0.00067,0.00007,
9                    5,0.00002,0.00026,0.00004,0.00032,0.00014,0.00015,0.00154,0.00037,0.00022,0.00014,0.00008,0.00009,0.00037,0.00017,0.00334,0.00046,0.00005,
9                    6,0.00002,0.00054,0.00007,0.00071,0.00031,0.00024,0.00329,0.00075,0.00048,0.00031,0.00017,0.00020,0.00075,0.00038,0.00747,0.00098,0.00009,
9                    7,0.00000,0.00001,0.00001,0.00002,0.00001,0.00000,0.00005,0.00002,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00011,0.00003,0.00001,
9                    8,0.00000,0.00016,0.00003,0.00021,0.00010,0.00009,0.00102,0.00024,0.00015,0.00011,0.00005,0.00006,0.00024,0.00012,0.00230,0.00032,0.00004,
10                    1,0.00004,0.00004,0.00006,0.00001,0.00001,0.00002,0.00004,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00003,0.00002,0.00001,
10                    2,0.14354,333.58885,19.01060,12.69527,5.18579,58.78112,43.35087,9.24634,5.40137,7.46108,4.02976,4.20703,15.10300,8.66403,70.40525,14.09389,4.68311,
10                    3,0.00000,0.00000,0.00004,0.00000,0.00000,0.00004,0.00004,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00002,0.00001,0.00001,
10                    4,0.14343,333.59290,19.01192,12.70194,5.18643,58.75036,43.37481,9.23767,5.39700,7.45806,4.03274,4.20789,15.10058,8.66742,70.39644,14.09811,4.68524,
10                    5,0.14313,333.56717,19.01313,12.70918,5.18712,58.73060,43.41014,9.23844,5.39678,7.45592,4.03858,4.20481,15.10711,8.66528,70.37676,14.09386,4.68467,
10                    6,0.14365,333.58198,19.01166,12.68666,5.18354,58.76971,43.36364,9.22695,5.39068,7.46197,4.02891,4.20391,15.09568,8.66010,70.38407,14.06435,4.68234,
10                    7,0.14239,333.55938,19.02447,12.76088,5.19105,58.61358,43.60971,9.25185,5.40996,7.43488,4.05390,4.20413,15.13263,8.68178,70.34383,14.12956,4.69466,
10                    8,0.14311,333.57824,19.01474,12.71769,5.18904,58.70920,43.45445,9.24158,5.39709,7.45115,4.04112,4.20518,15.10987,8.66947,70.37350,14.09223,4.68740,
10                    9,0.14251,333.60169,19.01962,12.76190,5.19346,58.61586,43.58863,9.25784,5.40812,7.43457,4.05350,4.20302,15.13754,8.68054,70.34775,14.13144,4.69247,
11                    1,0.14185,333.59498,19.05640,12.68081,5.18041,58.75870,43.31472,9.23193,5.39675,7.45824,4.02764,4.20699,15.08957,8.66490,70.39184,14.09324,4.67929,
11                    2,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00003,0.00002,0.00001,0.00000,0.00000,0.00000,0.00002,0.00000,0.00005,0.00002,0.00000,
11                    3,0.14420,333.58909,19.04479,12.68890,5.18131,58.71334,43.30615,9.22889,5.39749,7.46209,4.03071,4.20595,15.09413,8.66506,70.41242,14.08612,4.68010,
11                    4,0.00000,0.00003,0.00000,0.00003,0.00002,0.00001,0.00015,0.00005,0.00003,0.00002,0.00001,0.00002,0.00004,0.00002,0.00030,0.00006,0.00001,
11                    5,0.00002,0.00006,0.00001,0.00009,0.00004,0.00003,0.00040,0.00009,0.00007,0.00004,0.00003,0.00003,0.00009,0.00005,0.00087,0.00014,0.00002,
11                    6,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00003,0.00002,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00002,0.00006,0.00000,
11                    7,0.00003,0.00068,0.00009,0.00086,0.00038,0.00028,0.00419,0.00095,0.00064,0.00035,0.00020,0.00026,0.00092,0.00046,0.00926,0.00133,0.00012,
11                    8,0.00001,0.00012,0.00002,0.00016,0.00007,0.00006,0.00074,0.00018,0.00012,0.00007,0.00005,0.00005,0.00017,0.00008,0.00155,0.00026,0.00003,
11                    9,0.00002,0.00054,0.00006,0.00071,0.00031,0.00027,0.00345,0.00079,0.00049,0.00032,0.00017,0.00020,0.00078,0.00038,0.00757,0.00106,0.00010,
11                    10,0.14372,333.58442,19.01201,12.68902,5.18207,58.78311,43.34354,9.23589,5.39430,7.46398,4.02976,4.20446,15.09812,8.66339,70.40258,14.08876,4.68276,
12                    1,0.14060,333.57657,19.06916,12.76365,5.19114,58.56762,43.57553,9.25452,5.40707,7.42902,4.05248,4.20733,15.13817,8.68583,70.36385,14.14350,4.69573,
12                    2,0.00002,0.00074,0.00010,0.00095,0.00047,0.00033,0.00480,0.00109,0.00073,0.00041,0.00020,0.00029,0.00102,0.00053,0.01084,0.00149,0.00015,
12                    3,0.14293,333.57069,19.05753,12.77173,5.19207,58.52234,43.56699,9.25152,5.40780,7.43289,4.05555,4.20631,15.14265,8.68598,70.38460,14.13637,4.69655,
12                    4,0.00002,0.00062,0.00008,0.00080,0.00037,0.00026,0.00383,0.00089,0.00056,0.00031,0.00017,0.00024,0.00084,0.00041,0.00875,0.00113,0.00012,
12                    5,0.00002,0.00049,0.00006,0.00061,0.00028,0.00021,0.00290,0.00070,0.00043,0.00023,0.00012,0.00018,0.00065,0.00032,0.00660,0.00085,0.00009,
12                    6,0.00003,0.00086,0.00010,0.00113,0.00052,0.00032,0.00523,0.00120,0.00078,0.00045,0.00023,0.00032,0.00114,0.00059,0.01211,0.00153,0.00015,
12                    7,0.00000,0.00001,0.00001,0.00003,0.00002,0.00002,0.00012,0.00004,0.00004,0.00001,0.00000,0.00001,0.00003,0.00001,0.00024,0.00004,0.00001,
12                    8,0.00001,0.00034,0.00005,0.00046,0.00024,0.00014,0.00219,0.00052,0.00033,0.00019,0.00008,0.00014,0.00049,0.00025,0.00511,0.00066,0.00008,
12                    9,0.00000,0.00004,0.00001,0.00006,0.00004,0.00002,0.00026,0.00007,0.00006,0.00003,0.00001,0.00002,0.00006,0.00003,0.00060,0.00008,0.00002,
12                    10,0.14245,333.56602,19.02474,12.77184,5.19282,58.59202,43.60456,9.25850,5.40461,7.43475,4.05459,4.20482,15.14665,8.68432,70.37473,14.13900,4.69920,
12                    11,0.00002,0.00085,0.00010,0.00113,0.00053,0.00035,0.00540,0.00125,0.00080,0.00045,0.00023,0.00032,0.00119,0.00059,0.01223,0.00162,0.00017,
13                    1,0.14144,333.58433,19.06007,12.71169,5.18671,58.69344,43.39929,9.24777,5.40415,7.44801,4.03864,4.20793,15.10089,8.67010,70.38068,14.09928,4.68330,
13                    2,0.00001,0.00006,0.00001,0.00009,0.00004,0.00005,0.00044,0.00012,0.00009,0.00005,0.00003,0.00004,0.00011,0.00007,0.00100,0.00019,0.00002,
13                    3,0.14378,333.57845,19.04846,12.71977,5.18763,58.64810,43.39073,9.24474,5.40487,7.45186,4.04171,4.20690,15.10542,8.67025,70.40134,14.09216,4.68411,
13                    4,0.00001,0.00004,0.00001,0.00005,0.00002,0.00002,0.00019,0.00008,0.00004,0.00002,0.00002,0.00002,0.00006,0.00003,0.00045,0.00008,0.00001,
13                    5,0.00002,0.00001,0.00000,0.00002,0.00000,0.00001,0.00004,0.00003,0.00002,0.00001,0.00001,0.00001,0.00002,0.00001,0.00009,0.00002,0.00000,
13                    6,0.00001,0.00010,0.00001,0.00014,0.00006,0.00004,0.00058,0.00016,0.00011,0.00006,0.00004,0.00004,0.00015,0.00008,0.00141,0.00019,0.00002,
13                    7,0.00001,0.00028,0.00005,0.00033,0.00016,0.00012,0.00160,0.00036,0.00025,0.00013,0.00008,0.00011,0.00033,0.00017,0.00341,0.00050,0.00006,
13                    8,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00002,0.00002,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00002,0.00001,
13                    9,0.00001,0.00019,0.00003,0.00023,0.00011,0.00011,0.00116,0.00026,0.00016,0.00011,0.00006,0.00007,0.00025,0.00012,0.00243,0.00035,0.00004,
13                    10,0.14330,333.57378,19.01567,12.71989,5.18838,58.71785,43.42818,9.25173,5.40169,7.45374,4.04076,4.20541,15.10942,8.66859,70.39148,14.09479,4.68677,
13                    11,0.00001,0.00010,0.00001,0.00014,0.00006,0.00005,0.00063,0.00017,0.00011,0.00006,0.00004,0.00005,0.00016,0.00008,0.00145,0.00021,0.00002,
13                    12,0.00001,0.00039,0.00006,0.00049,0.00025,0.00016,0.00237,0.00054,0.00035,0.00020,0.00010,0.00014,0.00050,0.00025,0.00530,0.00070,0.00009,
14                    1,0.14079,333.59916,19.06147,12.73048,5.18621,58.64786,43.48503,9.24379,5.40180,7.43420,4.04459,4.20699,15.11161,8.67476,70.34844,14.11317,4.68597,
14                    2,0.00002,0.00023,0.00004,0.00031,0.00015,0.00013,0.00153,0.00036,0.00024,0.00014,0.00009,0.00011,0.00033,0.00018,0.00338,0.00054,0.00005,
14                    3,0.14313,333.59328,19.04986,12.73856,5.18713,58.60255,43.47647,9.24078,5.40253,7.43805,4.04766,4.20596,15.11612,8.67491,70.36912,14.10605,4.68679,
14                    4,0.00001,0.00017,0.00003,0.00023,0.00010,0.00009,0.00101,0.00025,0.00014,0.00008,0.00007,0.00007,0.00023,0.00011,0.00227,0.00033,0.00004,
14                    5,0.00002,0.00010,0.00002,0.00013,0.00006,0.00006,0.00056,0.00016,0.00008,0.00005,0.00004,0.00005,0.00014,0.00007,0.00125,0.00018,0.00002,
14                    6,0.00002,0.00030,0.00004,0.00041,0.00018,0.00012,0.00176,0.00041,0.00026,0.00016,0.00010,0.00012,0.00040,0.00021,0.00410,0.00052,0.00005,
14                    7,0.00000,0.00009,0.00002,0.00009,0.00005,0.00004,0.00048,0.00011,0.00010,0.00005,0.00002,0.00003,0.00010,0.00006,0.00101,0.00016,0.00002,
14                    8,0.00000,0.00004,0.00001,0.00007,0.00004,0.00003,0.00028,0.00007,0.00005,0.00003,0.00002,0.00003,0.00007,0.00004,0.00065,0.00009,0.00002,
14                    9,0.00000,0.00004,0.00001,0.00005,0.00003,0.00003,0.00026,0.00007,0.00005,0.00004,0.00002,0.00002,0.00007,0.00003,0.00053,0.00009,0.00001,
14                    10,0.14264,333.58861,19.01707,12.73868,5.18788,58.67227,43.51398,9.24776,5.39934,7.43993,4.04670,4.20448,15.12012,8.67325,70.35926,14.10867,4.68944,
14                    11,0.00002,0.00029,0.00004,0.00041,0.00018,0.00014,0.00187,0.00045,0.00027,0.00016,0.00010,0.00012,0.00043,0.00021,0.00417,0.00060,0.00006,
14                    12,0.00000,0.00015,0.00003,0.00019,0.00010,0.00007,0.00095,0.00022,0.00016,0.00009,0.00004,0.00006,0.00020,0.00010,0.00214,0.00028,0.00004,
14                    13,0.00001,0.00006,0.00002,0.00009,0.00004,0.00004,0.00034,0.00009,0.00005,0.00003,0.00003,0.00003,0.00008,0.00004,0.00072,0.00011,0.00002,
15                    1,0.14028,333.58115,19.07275,12.76587,5.19100,58.56432,43.61139,9.26050,5.41404,7.42253,4.05508,4.20613,15.13343,8.68629,70.33495,14.15634,4.69517,
15                    2,0.00002,0.00076,0.00011,0.00096,0.00048,0.00036,0.00486,0.00107,0.00077,0.00044,0.00021,0.00030,0.00104,0.00054,0.01097,0.00156,0.00015,
15                    3,0.14261,333.57527,19.06113,12.77395,5.19193,58.51903,43.60284,9.25750,5.41475,7.42638,4.05816,4.20510,15.13791,8.68644,70.35572,14.14921,4.69598,
15                    4,0.00002,0.00064,0.00010,0.00082,0.00038,0.00028,0.00388,0.00089,0.00060,0.00033,0.00018,0.00024,0.00086,0.00042,0.00887,0.00119,0.00012,
15                    5,0.00003,0.00050,0.00008,0.00062,0.00029,0.00023,0.00295,0.00070,0.00047,0.00026,0.00013,0.00018,0.00067,0.00033,0.00671,0.00090,0.00009,
15                    6,0.00003,0.00088,0.00012,0.00114,0.00053,0.00034,0.00526,0.00119,0.00083,0.00047,0.00024,0.00033,0.00116,0.00060,0.01223,0.00160,0.00015,
15                    7,0.00000,0.00001,0.00001,0.00003,0.00002,0.00002,0.00010,0.00003,0.00002,0.00002,0.00001,0.00001,0.00003,0.00001,0.00024,0.00004,0.00001,
15                    8,0.00001,0.00036,0.00006,0.00046,0.00024,0.00016,0.00222,0.00051,0.00036,0.00021,0.00009,0.00015,0.00050,0.00025,0.00518,0.00070,0.00008,
15                    9,0.00000,0.00005,0.00001,0.00006,0.00004,0.00002,0.00025,0.00006,0.00006,0.00003,0.00002,0.00003,0.00006,0.00004,0.00060,0.00009,0.00002,
15                    10,0.14213,333.57059,19.02834,12.77406,5.19268,58.58871,43.64042,9.26449,5.41156,7.42825,4.05720,4.20362,15.14191,8.68478,70.34584,14.15183,4.69864,
15                    11,0.00003,0.00087,0.00012,0.00114,0.00053,0.00038,0.00546,0.00124,0.00084,0.00048,0.00024,0.00033,0.00120,0.00060,0.01236,0.00169,0.00016,
15                    12,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00004,0.00002,0.00003,0.00001,0.00000,0.00001,0.00001,0.00000,0.00003,0.00002,0.00000,
15                    13,0.00001,0.00041,0.00007,0.00050,0.00025,0.00019,0.00241,0.00053,0.00037,0.00022,0.00011,0.00015,0.00051,0.00026,0.00537,0.00075,0.00009,
15                    14,0.00001,0.00016,0.00004,0.00020,0.00011,0.00007,0.00096,0.00022,0.00018,0.00010,0.00004,0.00006,0.00021,0.00011,0.00219,0.00031,0.00004,
16                    1,0.00000,0.00009,0.00000,0.00001,0.00001,0.00002,0.00002,0.00001,0.00002,0.00000,0.00001,0.00000,0.00001,0.00000,0.00003,0.00003,0.00001,
16                    2,0.14157,333.59393,19.05822,12.69256,5.18625,58.77820,43.33100,9.23931,5.40109,7.45918,4.02961,4.20827,15.09676,8.66531,70.40592,14.09603,4.68091,
16                    3,0.00005,0.00002,0.00002,0.00001,0.00000,0.00004,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00003,0.00003,0.00000,
16                    4,0.14146,333.59799,19.05955,12.69923,5.18689,58.74743,43.35493,9.23064,5.39671,7.45617,4.03259,4.20912,15.09434,8.66869,70.39711,14.10023,4.68304,
16                    5,0.14118,333.57226,19.06076,12.70647,5.18758,58.72768,43.39023,9.23141,5.39649,7.45403,4.03843,4.20604,15.10087,8.66655,70.37744,14.09596,4.68248,
16                    6,0.14168,333.58707,19.05928,12.68396,5.18400,58.76679,43.34376,9.21992,5.39039,7.46008,4.02876,4.20514,15.08944,8.66137,70.38474,14.06645,4.68015,
16                    7,0.14043,333.56447,19.07211,12.75817,5.19152,58.61066,43.58973,9.24482,5.40966,7.43299,4.05375,4.20535,15.12640,8.68306,70.34449,14.13161,4.69248,
16                    8,0.14115,333.58332,19.06236,12.71499,5.18950,58.70628,43.43454,9.23455,5.39680,7.44926,4.04096,4.20641,15.10363,8.67074,70.37418,14.09431,4.68521,
16                    9,0.14055,333.60677,19.06725,12.75919,5.19392,58.61294,43.56867,9.25081,5.40782,7.43268,4.05335,4.20424,15.13130,8.68182,70.34842,14.13351,4.69029,
16                    10,0.00004,0.00001,0.00006,0.00000,0.00000,0.00001,0.00003,0.00002,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00002,0.00000,
16                    11,0.14174,333.58951,19.05963,12.68631,5.18253,58.78019,43.32367,9.22886,5.39402,7.46208,4.02960,4.20570,15.09188,8.66466,70.40325,14.09089,4.68057,
16                    12,0.14049,333.57110,19.07239,12.76913,5.19328,58.58910,43.58458,9.25148,5.40431,7.43287,4.05444,4.20605,15.14042,8.68559,70.37541,14.14105,4.69702,
16                    13,0.14133,333.57886,19.06329,12.71718,5.18884,58.71492,43.40826,9.24470,5.40139,7.45185,4.04060,4.20665,15.10318,8.66986,70.39214,14.09688,4.68458,
16                    14,0.14068,333.59369,19.06470,12.73597,5.18834,58.66935,43.49403,9.24073,5.39905,7.43804,4.04655,4.20571,15.11388,8.67452,70.35993,14.11075,4.68726,
16                    15,0.14017,333.57568,19.07598,12.77135,5.19315,58.58579,43.62043,9.25746,5.41126,7.42637,4.05704,4.20484,15.13568,8.68606,70.34651,14.15388,4.69645,
