"Sample    : GHA027",
"Operator  : ",
"Comment  : ",
"Group     : thiago_acra2010ma",
"Date       : 2010-08-18 17:14:32",
"",
"Mesurement Condition",
"------------------------------------------------------------------------------------",
"Instrument : 700HS2   Atmosphere : Vac.   Collimator : 10(mm)   Spin : No",
"------------------------------------------------------------------------------------",
"Analyte               TG kV   uA      FI Acq.(keV)  Anal.(keV)  Time(sec)     DT(%)",
"------------------------------------------------------------------------------------",
"Na                    Rh 50 1000-Auto Al  0 - 20    0.8 - 1.2   Live -  959   14",
"",
"<Profile>",
"Channel_info_start",
"Channel : Na",
"Points : 2048",
"Range : 0.000000 - 20.480000",
"Step : 0.010000",
"Channel_info_end",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"1",
"2",
"3",
"9",
"72",
"182",
"155",
"147",
"154",
"140",
"125",
"176",
"139",
"158",
"151",
"158",
"152",
"179",
"162",
"177",
"157",
"195",
"148",
"181",
"160",
"206",
"200",
"219",
"237",
"240",
"249",
"250",
"200",
"270",
"265",
"289",
"263",
"287",
"264",
"284",
"271",
"289",
"277",
"254",
"241",
"256",
"232",
"243",
"212",
"181",
"178",
"183",
"187",
"234",
"194",
"229",
"275",
"280",
"274",
"365",
"317",
"361",
"367",
"385",
"337",
"326",
"287",
"280",
"266",
"270",
"244",
"252",
"223",
"265",
"302",
"293",
"315",
"351",
"326",
"346",
"306",
"314",
"299",
"275",
"257",
"242",
"210",
"211",
"194",
"204",
"181",
"206",
"194",
"225",
"202",
"231",
"244",
"266",
"270",
"302",
"281",
"312",
"252",
"255",
"267",
"226",
"223",
"252",
"223",
"211",
"219",
"285",
"287",
"380",
"477",
"638",
"754",
"1074",
"1127",
"1470",
"1546",
"1780",
"1778",
"1777",
"1652",
"1737",
"1521",
"1488",
"1247",
"1090",
"994",
"817",
"711",
"632",
"556",
"634",
"677",
"854",
"1147",
"1603",
"2070",
"3236",
"3758",
"4996",
"5649",
"6803",
"7036",
"7868",
"7387",
"8157",
"6996",
"6919",
"5599",
"5019",
"4049",
"3347",
"2472",
"1918",
"1481",
"1095",
"832",
"712",
"650",
"630",
"557",
"594",
"576",
"597",
"563",
"618",
"560",
"624",
"606",
"684",
"597",
"577",
"513",
"518",
"496",
"493",
"445",
"443",
"403",
"469",
"396",
"396",
"428",
"418",
"440",
"461",
"483",
"547",
"622",
"739",
"913",
"1169",
"1473",
"1878",
"2287",
"2948",
"3334",
"3922",
"4253",
"4887",
"4914",
"5064",
"4763",
"4835",
"4330",
"4009",
"3273",
"2908",
"2337",
"2017",
"1575",
"1399",
"1080",
"1034",
"937",
"949",
"889",
"1056",
"1037",
"1251",
"1491",
"1892",
"2298",
"3260",
"3888",
"5859",
"6370",
"8324",
"9233",
"10940",
"11641",
"13000",
"12565",
"13270",
"12159",
"11990",
"10135",
"9435",
"7811",
"6674",
"4940",
"4088",
"2891",
"2432",
"1794",
"1567",
"1402",
"1380",
"1297",
"1418",
"1436",
"1491",
"1387",
"1468",
"1388",
"1323",
"1186",
"1145",
"896",
"775",
"660",
"607",
"474",
"453",
"396",
"343",
"331",
"332",
"325",
"287",
"333",
"313",
"333",
"278",
"320",
"318",
"325",
"348",
"376",
"364",
"379",
"408",
"395",
"434",
"490",
"555",
"667",
"862",
"992",
"1562",
"1995",
"2765",
"3348",
"4638",
"5756",
"7515",
"8350",
"10118",
"11167",
"12858",
"12831",
"13962",
"13505",
"13558",
"12151",
"12367",
"9760",
"9117",
"7176",
"6181",
"4684",
"3877",
"2715",
"2033",
"1573",
"1246",
"942",
"869",
"807",
"963",
"1051",
"1290",
"1468",
"1811",
"2093",
"2754",
"3286",
"4416",
"5346",
"6855",
"8580",
"10779",
"12292",
"15060",
"17192",
"20094",
"20953",
"24096",
"23611",
"25023",
"23239",
"23632",
"21271",
"20150",
"16698",
"15220",
"12334",
"10373",
"7506",
"6092",
"4477",
"3278",
"2270",
"1654",
"1168",
"992",
"746",
"694",
"659",
"714",
"780",
"1067",
"1298",
"1495",
"1708",
"2064",
"2232",
"2652",
"2700",
"3136",
"3105",
"3219",
"3072",
"3169",
"2793",
"2719",
"2369",
"2282",
"1867",
"1563",
"1249",
"1052",
"888",
"763",
"543",
"491",
"377",
"373",
"333",
"327",
"283",
"266",
"247",
"320",
"274",
"315",
"305",
"284",
"305",
"303",
"276",
"321",
"321",
"353",
"381",
"444",
"469",
"604",
"647",
"879",
"1025",
"1309",
"1484",
"1877",
"2197",
"2567",
"2625",
"3227",
"3390",
"3664",
"3632",
"3825",
"3482",
"3555",
"3215",
"3143",
"2673",
"2485",
"2153",
"1979",
"1566",
"1367",
"1106",
"1080",
"902",
"828",
"719",
"685",
"671",
"621",
"569",
"567",
"584",
"505",
"488",
"519",
"534",
"536",
"553",
"618",
"631",
"663",
"673",
"657",
"700",
"817",
"737",
"872",
"929",
"952",
"974",
"1011",
"992",
"1040",
"1007",
"1012",
"979",
"931",
"778",
"828",
"828",
"753",
"678",
"647",
"604",
"560",
"524",
"525",
"536",
"515",
"502",
"485",
"454",
"492",
"457",
"526",
"532",
"534",
"470",
"506",
"511",
"587",
"580",
"559",
"532",
"597",
"525",
"572",
"561",
"589",
"584",
"620",
"651",
"683",
"651",
"683",
"702",
"747",
"726",
"739",
"740",
"808",
"721",
"796",
"765",
"764",
"739",
"735",
"673",
"724",
"669",
"701",
"648",
"709",
"650",
"703",
"643",
"677",
"640",
"682",
"683",
"729",
"681",
"726",
"672",
"703",
"671",
"749",
"702",
"627",
"685",
"693",
"725",
"752",
"732",
"817",
"797",
"869",
"899",
"1006",
"1095",
"1259",
"1205",
"1355",
"1425",
"1617",
"1626",
"1609",
"1790",
"1777",
"1632",
"1807",
"1649",
"1696",
"1484",
"1493",
"1388",
"1404",
"1227",
"1196",
"1142",
"1142",
"1010",
"955",
"951",
"970",
"934",
"947",
"1008",
"1029",
"931",
"995",
"1015",
"1052",
"1072",
"1167",
"1207",
"1384",
"1455",
"1762",
"2144",
"2783",
"3333",
"4447",
"5645",
"7732",
"9632",
"12677",
"15600",
"20192",
"23368",
"29007",
"34166",
"40231",
"42934",
"49518",
"52808",
"57653",
"57529",
"64149",
"59184",
"60606",
"55318",
"55119",
"49507",
"46432",
"38874",
"35321",
"30049",
"25698",
"19703",
"16955",
"13270",
"10683",
"7898",
"6396",
"4662",
"3659",
"2675",
"2210",
"1836",
"1625",
"1316",
"1257",
"1183",
"1201",
"1062",
"1069",
"1087",
"1131",
"1026",
"1133",
"1044",
"1152",
"1120",
"1151",
"1070",
"1142",
"1104",
"1132",
"1121",
"1206",
"1110",
"1296",
"1271",
"1400",
"1407",
"1586",
"1689",
"1932",
"2111",
"2413",
"2730",
"3314",
"3597",
"4263",
"4749",
"5562",
"5740",
"6601",
"6955",
"7982",
"7847",
"8512",
"8641",
"8886",
"8307",
"8328",
"8072",
"7735",
"6788",
"6519",
"5883",
"5309",
"4541",
"4227",
"3504",
"3083",
"2592",
"2248",
"1862",
"1824",
"1417",
"1440",
"1220",
"1190",
"1170",
"1108",
"1072",
"1105",
"993",
"989",
"1039",
"1058",
"980",
"1005",
"1066",
"1041",
"961",
"1024",
"1057",
"1064",
"1087",
"1058",
"1076",
"1104",
"1099",
"1080",
"1053",
"1142",
"1077",
"1115",
"1058",
"1126",
"1018",
"1078",
"1082",
"1083",
"1015",
"1014",
"1048",
"1038",
"1089",
"1006",
"998",
"1020",
"1005",
"1020",
"1059",
"1057",
"1026",
"1104",
"1019",
"1000",
"980",
"1055",
"1046",
"1096",
"986",
"1016",
"1086",
"1100",
"1046",
"1052",
"1068",
"1061",
"1078",
"1159",
"1096",
"1120",
"1209",
"1140",
"1227",
"1264",
"1328",
"1381",
"1343",
"1457",
"1461",
"1549",
"1634",
"1591",
"1533",
"1726",
"1663",
"1667",
"1442",
"1558",
"1494",
"1431",
"1349",
"1332",
"1330",
"1342",
"1141",
"1223",
"1134",
"1141",
"1090",
"1126",
"976",
"982",
"972",
"986",
"1038",
"1007",
"936",
"975",
"1025",
"985",
"905",
"1051",
"926",
"987",
"942",
"952",
"964",
"980",
"973",
"990",
"964",
"991",
"963",
"1027",
"1037",
"1139",
"1103",
"1283",
"1336",
"1423",
"1443",
"1634",
"1744",
"1886",
"1917",
"2193",
"2330",
"2516",
"2508",
"2694",
"2773",
"2900",
"2628",
"2825",
"2886",
"2831",
"2608",
"2538",
"2385",
"2417",
"2060",
"2043",
"1862",
"1739",
"1545",
"1496",
"1354",
"1295",
"1179",
"1209",
"1120",
"1103",
"905",
"1030",
"993",
"1016",
"931",
"981",
"990",
"1016",
"972",
"953",
"989",
"992",
"894",
"905",
"1024",
"954",
"941",
"1000",
"880",
"910",
"900",
"979",
"938",
"904",
"860",
"888",
