**** Analysis Summary ****

Time of run: ,03/27/16 12:45
Concentration file: ,E:\pmf_fa\TFcH.csv
Uncertainty file: ,E:\pmf_fa\TFcHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
11                    4,0.00053,0.03222,0.01085,0.00995,0.01214,0.14577,0.11674,0.12208,0.01586,0.01653,0.00883,0.00335,0.02129,0.01397,0.02173,0.01067,0.02467,0.07487,
11                    5,3.39693,61.94403,102.41593,13.23029,24.75306,179.63916,16.83082,23.22319,177.90827,220.29048,13.37278,6.11260,83.04893,23.95778,250.56910,7.87074,29.20906,287.96277,
11                    6,0.00045,0.59661,0.02391,0.00989,0.03040,0.17478,0.17462,0.12124,0.01722,0.04518,0.01066,0.00552,0.02932,0.02223,0.08166,0.01104,0.03378,0.11817,
11                    7,0.00511,6.23095,1.47086,0.38338,0.55994,1.41773,1.03008,2.88387,0.28964,1.46647,0.17153,0.09932,0.79745,0.23272,3.47764,0.25812,0.70365,0.83242,
11                    8,0.00510,6.24618,1.47460,0.38350,0.56086,1.41673,1.03165,2.88648,0.28882,1.47122,0.17158,0.10046,0.79882,0.23344,3.49315,0.25853,0.70736,0.83327,
11                    9,0.00509,6.23827,1.47365,0.38371,0.56015,1.41844,1.03033,2.88351,0.29011,1.46864,0.17136,0.09956,0.79767,0.23281,3.48275,0.25776,0.70559,0.83383,
11                    10,3.39755,61.86765,102.39009,13.21806,24.73585,179.63103,16.83441,23.20923,177.86740,220.28593,13.37307,6.11458,83.02453,23.96859,250.59627,7.87326,29.20745,288.05028,
12                    1,3.38080,54.16595,101.58036,12.54298,23.06101,188.94438,20.02711,17.75822,176.65224,220.46815,13.01058,7.01311,80.42530,23.98930,236.47834,8.24929,26.07301,281.95517,
12                    2,3.38082,54.16717,101.58345,12.54242,23.06501,188.96836,19.99947,17.75536,176.66604,220.48649,13.01016,7.01226,80.44670,23.98701,236.45193,8.24420,26.07523,281.91653,
12                    3,0.00002,0.00023,0.00012,0.00006,0.00033,0.00091,0.00086,0.00048,0.00022,0.00049,0.00006,0.00007,0.00034,0.00021,0.00011,0.00017,0.00034,0.00041,
12                    4,3.37826,60.85165,101.63375,13.08292,24.46001,181.87636,16.95991,23.26658,177.54643,219.44597,13.34789,6.07569,82.59292,23.78785,250.80190,7.92063,29.33508,286.98054,
12                    5,0.00004,0.01750,0.00049,0.00025,0.00106,0.00383,0.00544,0.00415,0.00165,0.00313,0.00049,0.00016,0.00189,0.00139,0.00099,0.00042,0.00528,0.00315,
12                    6,3.39209,61.34979,102.25097,13.14525,24.44571,181.18476,17.85412,23.22209,177.82063,219.81028,13.34980,6.23115,82.28643,23.83571,248.55141,7.95063,29.04832,287.31461,
