**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 12

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Al, 58.02088, 43.68257, 56.28246, 59.69612, 64.45652, 66.28040, 58.92074,  6.65607,  0.11297,  0.11472
Si, 58.82882, 44.30810, 57.16835, 60.65677, 65.31585, 67.26811, 59.79020,  6.75390,  0.11296,  0.11481
P, 11.72575,  3.36174, 11.99962, 17.08616, 23.29742, 24.75215, 16.80226,  6.73141,  0.40063,  0.57407
S,  9.66626,  8.13467,  9.54888,  9.83367, 11.25155, 12.29608, 10.28317,  1.14677,  0.11152,  0.11864
Cl, 12.25648,  8.94745, 10.81094, 11.75688, 12.24397, 13.01372, 11.53761,  1.08909,  0.09439,  0.08886
K, 17.75293, 11.66529, 13.97282, 17.29076, 18.40861, 18.98927, 16.24605,  2.50987,  0.15449,  0.14138
Ca, 13.74745,  0.00005, 14.00599, 22.65065, 35.52190, 39.76955, 22.63059, 12.95835,  0.57260,  0.94260
Ti, 47.17646, 32.51644, 46.12730, 51.00669, 58.61331, 60.91162, 50.43182,  8.61498,  0.17082,  0.18261
V, 14.63913,  7.69133, 14.66708, 17.92712, 24.81855, 27.01870, 18.56160,  6.17192,  0.33251,  0.42160
Mn, 43.78577, 36.65168, 41.84476, 43.47889, 44.96868, 47.82132, 42.92139,  2.81610,  0.06561,  0.06432
Fe, 39.97405, 26.70098, 39.33775, 44.06699, 52.03837, 54.19494, 43.83863,  8.55093,  0.19505,  0.21391
Zn,  0.00040,  0.00000,  0.00000,  0.13920,  3.10017,  7.87518,  1.78583,  2.63654,  1.47637,6652.56596
Br,  8.98794,  0.00000,  0.08798,  3.77687,  7.68139,  8.98794,  4.03458,  3.61191,  0.89524,  0.40186
Pb,  4.23748,  0.21909,  2.07751,  3.92169,  5.76048,  8.08335,  3.92253,  2.14979,  0.54806,  0.50733
BC,  6.88873,  0.00000,  2.38350,  6.58980,  7.94628, 11.05948,  5.60079,  3.56660,  0.63680,  0.51774

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  6.20726,  4.30940,  5.47431,  6.15437,  7.52285, 12.71962,  6.81690,  2.14538,  0.31472,  0.34562
Mg,  0.81707,  0.55762,  0.72968,  0.81025,  0.97904,  1.84023,  0.89747,  0.29304,  0.32652,  0.35864
Al,  0.04261,  0.00000,  0.00004,  0.14405,  0.69697,  2.79230,  0.47054,  0.71837,  1.52669, 16.86065
Si,  0.66191,  0.36644,  0.51558,  0.81425,  1.99221,  6.41615,  1.47930,  1.49885,  1.01321,  2.26443
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.32291,  0.00000
S,  3.65062,  2.56886,  3.21609,  3.61439,  4.14840,  5.29378,  3.70003,  0.80202,  0.21676,  0.21969
Cl, 13.15109,  9.53867, 11.80210, 12.83898, 15.71146, 28.31803, 14.61847,  4.77103,  0.32637,  0.36279
K,  2.98868,  1.70656,  2.57160,  2.91660,  2.98674,  3.09489,  2.78146,  0.33581,  0.12073,  0.11236
Ca,  0.98423,  0.56611,  0.96099,  1.26695,  1.85059,  4.83980,  1.58510,  1.02697,  0.64789,  1.04343
Ti,  0.02881,  0.01051,  0.02949,  0.04521,  0.12162,  0.30730,  0.07282,  0.07028,  0.96518,  2.43972
V,  0.00513,  0.00431,  0.00526,  0.00636,  0.00754,  0.01613,  0.00697,  0.00274,  0.39304,  0.53455
Mn,  0.01101,  0.00270,  0.00910,  0.01232,  0.01527,  0.02072,  0.01224,  0.00459,  0.37478,  0.41658
Fe,  0.22682,  0.04978,  0.17028,  0.40247,  1.10337,  2.56405,  0.62298,  0.62929,  1.01012,  2.77438
Zn,  0.07139,  0.07139,  0.08081,  0.09201,  0.09810,  0.16380,  0.09441,  0.02068,  0.21905,  0.28965
Br,  0.00019,  0.00000,  0.00016,  0.07057,  0.14156,  0.32517,  0.07535,  0.08615,  1.14336,446.92380
Pb,  0.05809,  0.05809,  0.06450,  0.06699,  0.06895,  0.10413,  0.06925,  0.01018,  0.14701,  0.17525
BC,  7.13405,  0.13975,  5.96266,  7.80905,  8.83352, 10.47166,  7.09815,  2.50775,  0.35330,  0.35152

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.69649,  1.69649,  2.12259,  2.25308,  2.62821,  4.01286,  2.39379,  0.50660,  0.21163,  0.29862
Mg,  0.25677,  0.19746,  0.27059,  0.30884,  0.37301,  0.54061,  0.32002,  0.07725,  0.24138,  0.30083
Al,  0.80849,  0.00000,  0.15410,  0.32143,  0.46387,  0.80849,  0.33809,  0.22785,  0.67391,  0.28182
Si,  1.62538,  0.00000,  0.30134,  0.60052,  0.86443,  1.62538,  0.66394,  0.46791,  0.70475,  0.28788
P,  0.10734,  0.10333,  0.11633,  0.12448,  0.14260,  0.20954,  0.13176,  0.02396,  0.18184,  0.22322
S,  4.40280,  4.40280,  4.95668,  5.27020,  5.95628,  8.37216,  5.52585,  0.88411,  0.16000,  0.20081
Cl,  0.00000,  0.00000,  0.00000,  0.18676,  0.41925,  0.51518,  0.20568,  0.20344,  0.98912,56238.20013
K,  4.16532,  4.16532,  4.43160,  4.53970,  4.77415,  5.55580,  4.61009,  0.30335,  0.06580,  0.07283
Ca,  0.50646,  0.00000,  0.05174,  0.22022,  0.42149,  0.55249,  0.23834,  0.19977,  0.83818,  0.39444
Ti,  0.04979,  0.00000,  0.00004,  0.00694,  0.01689,  0.04979,  0.01215,  0.01557,  1.28132,  0.31274
V,  0.00492,  0.00370,  0.00395,  0.00449,  0.00499,  0.00577,  0.00454,  0.00065,  0.14294,  0.13196
Mn,  0.01684,  0.00399,  0.01034,  0.01133,  0.01366,  0.01684,  0.01167,  0.00296,  0.25356,  0.17575
Fe,  0.57217,  0.00621,  0.07691,  0.15296,  0.25061,  0.57217,  0.19504,  0.16032,  0.82198,  0.28020
Zn,  0.07985,  0.05570,  0.06785,  0.07518,  0.08049,  0.09341,  0.07489,  0.00979,  0.13073,  0.12262
Br,  0.02050,  0.00000,  0.00633,  0.07366,  0.10665,  0.18908,  0.06454,  0.05531,  0.85699,  2.69798
Pb,  0.03721,  0.02202,  0.02866,  0.03285,  0.03704,  0.04175,  0.03231,  0.00550,  0.17024,  0.14781
BC,  9.23548,  2.46074,  6.36829,  7.89151,  8.47998,  9.46965,  7.46989,  1.61213,  0.21582,  0.17456

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00230,  0.00011,  0.00051,  4.47066,  0.00000
Mg,  0.08697,  0.00000,  0.00000,  0.01403,  0.26223,  1.47926,  0.26770,  0.48874,  1.82571,  5.61990
Al, 13.08495,  3.09627,  7.03630, 10.05880, 14.23124, 19.01945, 10.49290,  4.77312,  0.45489,  0.36478
Si, 25.97583,  6.05465, 13.95513, 19.88378, 27.84604, 38.07735, 20.81694,  9.54134,  0.45835,  0.36732
P,  0.26837,  0.05276,  0.10358,  0.18274,  0.27034,  0.32593,  0.18799,  0.08982,  0.47781,  0.33470
S,  1.57186,  0.06257,  0.55908,  1.46606,  1.87867,  2.73194,  1.27873,  0.78797,  0.61621,  0.50130
Cl,  1.69846,  0.19838,  0.43462,  1.55868,  1.99322,  2.91048,  1.37131,  0.94617,  0.68997,  0.55707
K,  0.00258,  0.00000,  0.00005,  0.32800,  1.46986,  2.45232,  0.75531,  0.88565,  1.17257,343.18930
Ca, 15.61424,  3.06154,  7.97227, 11.21958, 14.40895, 17.44868, 10.99708,  4.42146,  0.40206,  0.28317
Ti,  1.28643,  0.27625,  0.67563,  0.94435,  1.35009,  1.52215,  0.96640,  0.40307,  0.41708,  0.31332
V,  0.04627,  0.01152,  0.02477,  0.03387,  0.04217,  0.05255,  0.03339,  0.01238,  0.37082,  0.26759
Mn,  0.07924,  0.03479,  0.05291,  0.06739,  0.08205,  0.11480,  0.06961,  0.02343,  0.33661,  0.29571
Fe, 12.84511,  2.86772,  6.80692,  9.35725, 12.95343, 14.19159,  9.51500,  3.79600,  0.39895,  0.29552
Zn,  0.48480,  0.17297,  0.29285,  0.34175,  0.42816,  0.57809,  0.35490,  0.11594,  0.32667,  0.23914
Br,  0.00000,  0.00000,  0.00000,  0.00044,  0.04051,  0.32997,  0.04569,  0.09402,  2.05809,12437525.91063
Pb,  0.16081,  0.07130,  0.09087,  0.12063,  0.15634,  0.19476,  0.12450,  0.03692,  0.29652,  0.22957
BC, 18.48773,  0.00000, 15.07540, 18.27493, 19.90697, 20.85792, 15.65138,  6.23038,  0.39807,  0.33700

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.03526,  0.00000,  0.00167,  0.01441,  0.04447,  0.12070,  0.02813,  0.03530,  1.25500,  1.00117
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01618,  0.00092,  0.00363,  3.94557,28527.77862
Al,  0.90847,  0.63943,  0.81573,  0.89540,  0.95788,  1.03777,  0.87955,  0.09799,  0.11141,  0.10787
Si,  1.73932,  1.22181,  1.58689,  1.74280,  1.86846,  2.02740,  1.71052,  0.19508,  0.11405,  0.11216
P,  0.00000,  0.00000,  0.00000,  0.00011,  0.00171,  0.00408,  0.00095,  0.00147,  1.53849,  0.00000
S,  0.78696,  0.72838,  0.77859,  0.81383,  0.83761,  0.92695,  0.81624,  0.05033,  0.06166,  0.06396
Cl,  0.22833,  0.05599,  0.18100,  0.21047,  0.29367,  0.39722,  0.22797,  0.08896,  0.39023,  0.38961
K,  2.93723,  2.88175,  2.92869,  2.94032,  2.98519,  3.04509,  2.95227,  0.03952,  0.01339,  0.01346
Ca,  0.25942,  0.00934,  0.16366,  0.25834,  0.34035,  0.41139,  0.24968,  0.10781,  0.43181,  0.41559
Ti,  0.05331,  0.02964,  0.04629,  0.05359,  0.05932,  0.06642,  0.05177,  0.00931,  0.17983,  0.17463
V,  0.00361,  0.00290,  0.00332,  0.00357,  0.00375,  0.00393,  0.00351,  0.00029,  0.08158,  0.07926
Mn,  0.02541,  0.02382,  0.02490,  0.02538,  0.02565,  0.02622,  0.02527,  0.00056,  0.02208,  0.02196
Fe,  0.65815,  0.43244,  0.58944,  0.66134,  0.72309,  0.78977,  0.64806,  0.09148,  0.14116,  0.13900
Zn,  0.09750,  0.08857,  0.09101,  0.09479,  0.09589,  0.09785,  0.09382,  0.00305,  0.03247,  0.03124
Br,  0.03109,  0.00000,  0.00000,  0.00459,  0.01706,  0.03133,  0.00859,  0.01046,  1.21805,  0.33642
Pb,  0.06499,  0.06081,  0.06162,  0.06285,  0.06405,  0.06499,  0.06284,  0.00126,  0.02009,  0.01943
BC, 16.39235, 15.93307, 16.15412, 16.23243, 16.33866, 16.39235, 16.22803,  0.12003,  0.00740,  0.00732

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  3.47339,  0.63201,  0.98979,  1.21264,  1.69314,  3.47339,  1.37872,  0.64271,  0.46617,  0.18504
Mg,  0.00388,  0.00000,  0.00006,  0.02531,  0.09486,  0.18462,  0.04828,  0.05667,  1.17362, 14.60346
Al,  1.87864,  0.84599,  1.15670,  1.85423,  2.52070,  4.40661,  2.03486,  1.03837,  0.51029,  0.55272
Si,  0.35193,  0.19034,  0.52830,  2.40634,  3.82481,  6.21706,  2.46267,  1.91890,  0.77920,  5.45246
P,  0.02766,  0.00000,  0.00000,  0.00491,  0.01807,  0.04632,  0.01090,  0.01358,  1.24607,  0.49095
S,  2.62786,  0.17598,  0.73502,  1.22548,  1.82898,  2.62786,  1.30931,  0.70964,  0.54199,  0.27004
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.62167,  0.03939,  0.14186,  3.60124,99461.88515
K,  3.26291,  2.04030,  2.60967,  2.97182,  3.17828,  3.39779,  2.87792,  0.42378,  0.14725,  0.12988
Ca,  1.06998,  0.00000,  0.16345,  0.69602,  1.48244,  3.27453,  0.95257,  0.97485,  1.02338,  0.91109
Ti,  0.09039,  0.01974,  0.04663,  0.09393,  0.16854,  0.32099,  0.11752,  0.08917,  0.75876,  0.98648
V,  0.01590,  0.00603,  0.00718,  0.00869,  0.01151,  0.01903,  0.01003,  0.00374,  0.37319,  0.23545
Mn,  0.01602,  0.01602,  0.01966,  0.02531,  0.02994,  0.03615,  0.02560,  0.00615,  0.24028,  0.38405
Fe,  0.60275,  0.13576,  0.36347,  0.81585,  1.59256,  2.92006,  1.04761,  0.84279,  0.80449,  1.39824
Zn,  0.51024,  0.18117,  0.22632,  0.26065,  0.33165,  0.51024,  0.28976,  0.08731,  0.30131,  0.17111
Br,  2.65959,  0.67132,  0.89480,  1.11260,  1.53242,  2.65959,  1.23576,  0.47598,  0.38517,  0.17897
Pb,  0.29108,  0.11299,  0.13169,  0.15307,  0.19738,  0.29108,  0.16912,  0.04619,  0.27309,  0.15867
BC, 29.20910, 17.79851, 19.86581, 21.49010, 24.06540, 29.20910, 22.11788,  3.28360,  0.14846,  0.11242

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00006,  0.00000,  0.00000,  0.00000,  0.00000,  0.01510,  0.00077,  0.00337,  4.35582, 59.22233
Mg,  1.10677,  0.91970,  1.03822,  1.10443,  1.26527,  1.39352,  1.14623,  0.14549,  0.12693,  0.13146
Al,  6.67171,  5.22771,  6.52258,  7.15053,  8.15905,  9.37627,  7.26087,  1.22718,  0.16901,  0.18394
Si, 13.45953, 10.55075, 13.19420, 14.43713, 16.47073, 18.89404, 14.66024,  2.47781,  0.16902,  0.18409
P,  0.02417,  0.00721,  0.02490,  0.03925,  0.05187,  0.06269,  0.03753,  0.01663,  0.44309,  0.68816
S,  0.92398,  0.80919,  0.98555,  1.08734,  1.12767,  1.16807,  1.04544,  0.10650,  0.10187,  0.11526
Cl,  0.89589,  0.65207,  0.80375,  0.88499,  1.00303,  1.16715,  0.90334,  0.13798,  0.15275,  0.15402
K,  2.34396,  1.92961,  2.12080,  2.25316,  2.41404,  2.53487,  2.26036,  0.18627,  0.08241,  0.07947
Ca,  0.69041,  0.00000,  0.70350,  1.29267,  1.87101,  2.44898,  1.24144,  0.75956,  0.61184,  1.10016
Ti,  0.34724,  0.24909,  0.34365,  0.39965,  0.46558,  0.54945,  0.39882,  0.08967,  0.22485,  0.25825
V,  0.00400,  0.00218,  0.00403,  0.00553,  0.00705,  0.00862,  0.00546,  0.00202,  0.36962,  0.50531
Mn,  0.05995,  0.05220,  0.05889,  0.06152,  0.06757,  0.07390,  0.06269,  0.00648,  0.10332,  0.10804
Fe,  2.72536,  1.89444,  2.72228,  3.25611,  3.82930,  4.52828,  3.21301,  0.79016,  0.24592,  0.28993
Zn,  0.00000,  0.00000,  0.00000,  0.00061,  0.01579,  0.02961,  0.00757,  0.01076,  1.42085,6688.12519
Br,  0.03415,  0.00000,  0.00032,  0.01594,  0.03096,  0.03718,  0.01624,  0.01452,  0.89375,  0.42515
Pb,  0.00980,  0.00063,  0.00574,  0.00894,  0.01351,  0.01730,  0.00928,  0.00476,  0.51261,  0.48545
BC,  3.23981,  0.00000,  1.26048,  3.07811,  3.85906,  5.40519,  2.66663,  1.67770,  0.62915,  0.51784
