**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 2

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl,  0.20335,  0.18603,  0.20003,  0.20332,  0.20375,  0.20410,  0.20072,  0.00558,  0.02778,  0.02742
K,  0.06193,  0.05664,  0.06088,  0.06193,  0.06207,  0.06220,  0.06113,  0.00171,  0.02802,  0.02766
Ca,  0.56158,  0.51381,  0.55218,  0.56166,  0.56271,  0.56381,  0.55435,  0.01545,  0.02787,  0.02751
Ti,  0.05762,  0.05272,  0.05666,  0.05763,  0.05774,  0.05786,  0.05688,  0.00159,  0.02791,  0.02756
V,  0.00076,  0.00070,  0.00075,  0.00076,  0.00077,  0.00077,  0.00075,  0.00002,  0.02796,  0.02760
Mn,  0.00567,  0.00518,  0.00557,  0.00567,  0.00568,  0.00569,  0.00559,  0.00016,  0.02799,  0.02763
Fe,  0.60836,  0.55660,  0.59816,  0.60847,  0.60961,  0.61082,  0.60054,  0.01674,  0.02788,  0.02752
Zn,  0.01200,  0.01098,  0.01180,  0.01200,  0.01202,  0.01204,  0.01184,  0.00033,  0.02776,  0.02740
Br,  0.00017,  0.00016,  0.00017,  0.00017,  0.00017,  0.00017,  0.00017,  0.00000,  0.02806,  0.02768
Pb,  0.00223,  0.00204,  0.00219,  0.00223,  0.00223,  0.00224,  0.00220,  0.00006,  0.02782,  0.02746

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  2.66490,  2.66490,  2.66550,  2.66620,  2.66715,  2.66870,  2.66639,  0.00110,  0.00041,  0.00041
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.03359,  0.03355,  0.03360,  0.03366,  0.03371,  0.03381,  0.03366,  0.00007,  0.00216,  0.00217
Al,  0.00112,  0.00105,  0.00109,  0.00113,  0.00115,  0.00123,  0.00113,  0.00004,  0.03705,  0.03718
Si,  0.01475,  0.01445,  0.01466,  0.01486,  0.01496,  0.01510,  0.01482,  0.00019,  0.01262,  0.01269
P,  0.00198,  0.00195,  0.00196,  0.00197,  0.00198,  0.00199,  0.00197,  0.00001,  0.00489,  0.00487
S,  0.16968,  0.16964,  0.16966,  0.16971,  0.16976,  0.16989,  0.16971,  0.00006,  0.00036,  0.00036
Cl,  0.24918,  0.24909,  0.24916,  0.24927,  0.24942,  0.24968,  0.24931,  0.00020,  0.00079,  0.00079
K,  0.20553,  0.20542,  0.20552,  0.20555,  0.20561,  0.20578,  0.20557,  0.00008,  0.00038,  0.00038
Ca,  0.01572,  0.01544,  0.01561,  0.01566,  0.01573,  0.01592,  0.01567,  0.00011,  0.00721,  0.00719
Ti,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
V,  0.00009,  0.00009,  0.00009,  0.00009,  0.00009,  0.00009,  0.00009,  0.00000,  0.00174,  0.00174
Mn,  0.00081,  0.00081,  0.00081,  0.00081,  0.00081,  0.00082,  0.00081,  0.00000,  0.00245,  0.00245
Fe,  0.01709,  0.01687,  0.01701,  0.01705,  0.01709,  0.01719,  0.01705,  0.00007,  0.00407,  0.00406
Zn,  0.00399,  0.00397,  0.00398,  0.00399,  0.00399,  0.00400,  0.00399,  0.00001,  0.00208,  0.00208
Br,  0.00366,  0.00366,  0.00366,  0.00366,  0.00367,  0.00367,  0.00366,  0.00000,  0.00036,  0.00036
Pb,  0.00195,  0.00195,  0.00195,  0.00195,  0.00195,  0.00195,  0.00195,  0.00000,  0.00067,  0.00067

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.24150,  7.22210,  7.23083,  7.23605,  7.24158,  7.24650,  7.23609,  0.00677,  0.00094,  0.00094
Na,  0.47130,  0.47087,  0.47110,  0.47125,  0.47144,  0.47166,  0.47127,  0.00021,  0.00045,  0.00045
Mg,  0.07774,  0.07763,  0.07768,  0.07771,  0.07775,  0.07778,  0.07771,  0.00004,  0.00055,  0.00055
Al,  0.22537,  0.22433,  0.22486,  0.22520,  0.22537,  0.22573,  0.22509,  0.00039,  0.00171,  0.00171
Si,  0.57366,  0.57117,  0.57241,  0.57319,  0.57364,  0.57446,  0.57297,  0.00090,  0.00158,  0.00157
P,  0.00082,  0.00080,  0.00082,  0.00082,  0.00082,  0.00083,  0.00082,  0.00001,  0.00876,  0.00872
S,  0.01529,  0.01525,  0.01529,  0.01530,  0.01532,  0.01537,  0.01531,  0.00003,  0.00196,  0.00197
Cl,  1.00390,  1.00290,  1.00323,  1.00365,  1.00390,  1.00450,  1.00364,  0.00047,  0.00047,  0.00047
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Ca,  0.24951,  0.24862,  0.24908,  0.24937,  0.24951,  0.24980,  0.24928,  0.00033,  0.00131,  0.00131
Ti,  0.02013,  0.02004,  0.02009,  0.02012,  0.02013,  0.02016,  0.02011,  0.00003,  0.00166,  0.00166
V,  0.00031,  0.00031,  0.00031,  0.00031,  0.00031,  0.00031,  0.00031,  0.00000,  0.00143,  0.00143
Mn,  0.00255,  0.00254,  0.00255,  0.00255,  0.00255,  0.00255,  0.00255,  0.00000,  0.00135,  0.00135
Fe,  0.20461,  0.20369,  0.20417,  0.20449,  0.20460,  0.20494,  0.20437,  0.00034,  0.00168,  0.00168
Zn,  0.00137,  0.00135,  0.00136,  0.00137,  0.00137,  0.00137,  0.00136,  0.00001,  0.00406,  0.00405
Br,  0.00059,  0.00059,  0.00059,  0.00059,  0.00059,  0.00059,  0.00059,  0.00000,  0.00104,  0.00104
Pb,  0.00019,  0.00019,  0.00019,  0.00019,  0.00019,  0.00019,  0.00019,  0.00000,  0.00440,  0.00440

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 53.19626, 53.09324, 53.12944, 53.19020, 53.62927, 55.31293, 53.51368,  0.69131,  0.01292,  0.01300
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 66.87081, 66.83025, 66.83838, 66.84851, 66.87054, 66.88621, 66.85536,  0.01859,  0.00028,  0.00028
Al, 61.88630, 61.77230, 61.81524, 61.88340, 62.38488, 64.33907, 62.25740,  0.79833,  0.01282,  0.01290
Si, 63.10424, 62.99387, 63.03358, 63.10001, 63.56942, 65.39784, 63.44940,  0.74711,  0.01177,  0.01184
P,  5.33810,  5.11618,  5.17615,  5.32206,  6.74249, 12.26343,  6.40231,  2.24765,  0.35107,  0.42106
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  2.22559,  2.18519,  2.19417,  2.22131,  2.46327,  3.41272,  2.40560,  0.38643,  0.16064,  0.17363
K, 43.87016, 43.80434, 43.82503, 43.85453, 44.09976, 44.98252, 44.02989,  0.36822,  0.00836,  0.00839
Ca, 49.21411, 49.08738, 49.13375, 49.20854, 49.82295, 52.19637, 49.66797,  0.97101,  0.01955,  0.01973
Ti, 59.82027, 59.70296, 59.74628, 59.81620, 60.34343, 62.38953, 60.20930,  0.83670,  0.01390,  0.01399
V, 62.76199, 62.65774, 62.69512, 62.75774, 63.19091, 64.86729, 63.07785,  0.68641,  0.01088,  0.01094
Mn, 66.08156, 65.98607, 66.01959, 66.07813, 66.45350, 67.91217, 66.35495,  0.59726,  0.00900,  0.00904
Fe, 55.47506, 55.35086, 55.39719, 55.47113, 56.04983, 58.29463, 55.90321,  0.91771,  0.01642,  0.01654
Zn,  0.18342,  0.00000,  0.04791,  0.16857,  1.40403,  6.19579,  1.10955,  1.95089,  1.75826, 10.63604
Br,  1.71786,  1.70072,  1.70861,  1.71329,  1.78618,  2.04931,  1.76770,  0.10896,  0.06164,  0.06343
Pb, 21.61210, 21.48660, 21.51899, 21.59971, 22.31969, 25.08209, 22.14134,  1.12999,  0.05104,  0.05228

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 24.57284, 22.48245, 24.16062, 24.58187, 24.63793, 24.66782, 24.26157,  0.68144,  0.02809,  0.02773
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al, 28.42019, 26.00271, 27.94056, 28.43204, 28.49514, 28.52872, 28.05976,  0.78854,  0.02810,  0.02775
Si, 26.60051, 24.33827, 26.15302, 26.61241, 26.67385, 26.70427, 26.26480,  0.73867,  0.02812,  0.02777
P, 79.55022, 72.77314, 78.22059, 79.56499, 79.74840, 79.83612, 78.53215,  2.19696,  0.02798,  0.02762
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl, 13.65148, 12.48585, 13.43316, 13.64862, 13.67935, 13.69910, 13.47577,  0.37615,  0.02791,  0.02755
K, 12.99630, 11.88816, 12.77520, 12.99790, 13.02849, 13.04986, 12.82957,  0.36062,  0.02811,  0.02775
Ca, 34.49447, 31.56069, 33.91495, 34.50539, 34.58316, 34.61918, 34.05531,  0.95546,  0.02806,  0.02770
Ti, 29.77578, 27.24374, 29.27359, 29.78819, 29.85461, 29.88816, 29.39795,  0.82611,  0.02810,  0.02774
V, 24.43101, 22.35239, 24.01766, 24.44167, 24.49755, 24.52736, 24.12179,  0.67881,  0.02814,  0.02778
Mn, 21.28210, 19.47154, 20.92274, 21.28945, 21.34195, 21.36792, 21.01355,  0.59184,  0.02816,  0.02781
Fe, 32.63277, 29.85810, 32.08242, 32.64425, 32.71787, 32.75471, 32.21821,  0.90429,  0.02807,  0.02771
Zn, 69.00259, 63.11899, 67.84770, 69.00918, 69.16525, 69.23152, 68.11037,  1.90386,  0.02795,  0.02759
Br,  3.82051,  3.49171,  3.75419,  3.82002,  3.82469,  3.83308,  3.76835,  0.10578,  0.02807,  0.02769
Pb, 39.97611, 36.57222, 39.30242, 39.98041, 40.06969, 40.11467, 39.45922,  1.10287,  0.02795,  0.02759

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  5.98029,  5.97842,  5.98131,  5.98515,  5.98706,  5.99017,  5.98435,  0.00314,  0.00052,  0.00052
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  9.99595,  9.98797, 10.00117, 10.01668, 10.03205, 10.06082, 10.01815,  0.02034,  0.00203,  0.00203
Al,  0.04806,  0.04500,  0.04663,  0.04847,  0.04927,  0.05255,  0.04823,  0.00178,  0.03692,  0.03705
Si,  0.25799,  0.25287,  0.25647,  0.25999,  0.26183,  0.26424,  0.25927,  0.00323,  0.01245,  0.01251
P, 10.67058, 10.52545, 10.60713, 10.62491, 10.67828, 10.74165, 10.64105,  0.05328,  0.00501,  0.00499
S, 91.73479, 91.69449, 91.72149, 91.72896, 91.73694, 91.75804, 91.72765,  0.01650,  0.00018,  0.00018
Cl, 16.72818, 16.71496, 16.72481, 16.73514, 16.74587, 16.76921, 16.73804,  0.01590,  0.00095,  0.00095
K, 43.13353, 43.11923, 43.13006, 43.14093, 43.14978, 43.17074, 43.14055,  0.01425,  0.00033,  0.00033
Ca,  0.96552,  0.94790,  0.95891,  0.96138,  0.96640,  0.97845,  0.96272,  0.00711,  0.00738,  0.00736
Ti,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
V,  2.84577,  2.83984,  2.84556,  2.84798,  2.85357,  2.85509,  2.84884,  0.00460,  0.00161,  0.00162
Mn,  3.04832,  3.03799,  3.04803,  3.05298,  3.05904,  3.06353,  3.05296,  0.00699,  0.00229,  0.00229
Fe,  0.91677,  0.90467,  0.91258,  0.91428,  0.91672,  0.92241,  0.91467,  0.00387,  0.00423,  0.00422
Zn, 22.95352, 22.81862, 22.90557, 22.91662, 22.96973, 23.02909, 22.93327,  0.05053,  0.00220,  0.00220
Br, 81.40945, 81.37224, 81.40248, 81.40959, 81.41201, 81.43838, 81.40879,  0.01680,  0.00021,  0.00021
Pb, 34.96497, 34.89377, 34.94440, 34.95471, 34.98170, 35.00639, 34.96016,  0.02688,  0.00077,  0.00077

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 16.25061, 16.20942, 16.22808, 16.24206, 16.25296, 16.26650, 16.24041,  0.01510,  0.00093,  0.00093
Na,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Mg, 23.13324, 23.09814, 23.11957, 23.12950, 23.13479, 23.14425, 23.12649,  0.01119,  0.00048,  0.00048
Al,  9.64545,  9.59885,  9.62381,  9.64005,  9.64624,  9.66520,  9.63461,  0.01673,  0.00174,  0.00173
Si, 10.03726,  9.99249, 10.01602, 10.03148, 10.03746, 10.05562, 10.02653,  0.01591,  0.00159,  0.00158
P,  4.44110,  4.34134,  4.40755,  4.42570,  4.45544,  4.49004,  4.42449,  0.03922,  0.00887,  0.00883
S,  8.26521,  8.24196,  8.26306,  8.27104,  8.27851,  8.30551,  8.27235,  0.01650,  0.00199,  0.00200
Cl, 67.39475, 67.35508, 67.37110, 67.37772, 67.39338, 67.40033, 67.38060,  0.01315,  0.00020,  0.00020
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Ca, 15.32589, 15.27255, 15.30044, 15.31803, 15.32901, 15.35040, 15.31400,  0.02036,  0.00133,  0.00133
Ti, 10.40395, 10.35482, 10.38219, 10.39833, 10.40505, 10.42466, 10.39274,  0.01753,  0.00169,  0.00169
V,  9.96123,  9.91967,  9.94247,  9.95565,  9.96123,  9.97746,  9.95152,  0.01435,  0.00144,  0.00144
Mn,  9.58803,  9.55026,  9.57012,  9.58166,  9.58780,  9.60171,  9.57854,  0.01290,  0.00135,  0.00135
Fe, 10.97539, 10.92535, 10.95216, 10.96859, 10.97710, 10.99813, 10.96391,  0.01874,  0.00171,  0.00171
Zn,  7.86046,  7.77994,  7.83085,  7.84829,  7.87385,  7.89954,  7.84681,  0.03251,  0.00414,  0.00414
Br, 13.05217, 13.03116, 13.04843, 13.05546, 13.06251, 13.08267, 13.05515,  0.01385,  0.00106,  0.00106
Pb,  3.44682,  3.40902,  3.43176,  3.44030,  3.45294,  3.46462,  3.43928,  0.01530,  0.00445,  0.00444

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.94794,  0.91127,  0.94027,  0.94814,  0.94887,  0.94925,  0.94231,  0.01197,  0.01271,  0.01263
Al,  6.09998,  6.09892,  6.09987,  6.10031,  6.10052,  6.10064,  6.10014,  0.00051,  0.00008,  0.00008
Si, 15.21451, 15.16331, 15.20398, 15.21492, 15.21635, 15.21697, 15.20698,  0.01680,  0.00110,  0.00110
P,  0.00417,  0.00400,  0.00405,  0.00416,  0.00523,  0.00922,  0.00495,  0.00164,  0.33183,  0.39400
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  0.13985,  0.13750,  0.13813,  0.13962,  0.15347,  0.20630,  0.15001,  0.02168,  0.14455,  0.15505
K,  0.88184,  0.86960,  0.87933,  0.88193,  0.88217,  0.88229,  0.87999,  0.00399,  0.00454,  0.00453
Ca,  3.37996,  3.37770,  3.37849,  3.37985,  3.39415,  3.44772,  3.39054,  0.02204,  0.00650,  0.00652
Ti,  0.48834,  0.48829,  0.48831,  0.48834,  0.48866,  0.48980,  0.48858,  0.00047,  0.00097,  0.00097
V,  0.00828,  0.00823,  0.00827,  0.00828,  0.00828,  0.00828,  0.00827,  0.00002,  0.00198,  0.00198
Mn,  0.07420,  0.07334,  0.07402,  0.07421,  0.07423,  0.07424,  0.07407,  0.00028,  0.00383,  0.00382
Fe,  4.36279,  4.36135,  4.36175,  4.36284,  4.37258,  4.40906,  4.37008,  0.01500,  0.00343,  0.00344
Zn,  0.00013,  0.00000,  0.00004,  0.00012,  0.00102,  0.00437,  0.00079,  0.00138,  1.74194, 10.25614
Br,  0.00033,  0.00032,  0.00033,  0.00033,  0.00034,  0.00037,  0.00033,  0.00002,  0.04747,  0.04854
Pb,  0.00508,  0.00506,  0.00507,  0.00508,  0.00521,  0.00567,  0.00517,  0.00019,  0.03722,  0.03789

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  6.06438,  6.06379,  6.06413,  6.06430,  6.06442,  6.06472,  6.06426,  0.00025,  0.00004,  0.00004
Si, 13.88402, 13.88154, 13.88378, 13.88429, 13.88535, 13.88726, 13.88447,  0.00139,  0.00010,  0.00010
P,  0.13457,  0.13444,  0.13450,  0.13454,  0.13458,  0.13463,  0.13454,  0.00005,  0.00036,  0.00036
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  1.85708,  1.85556,  1.85611,  1.85676,  1.85790,  1.85850,  1.85683,  0.00093,  0.00050,  0.00050
K,  0.56554,  0.56527,  0.56542,  0.56557,  0.56564,  0.56575,  0.56554,  0.00014,  0.00024,  0.00024
Ca,  5.12858,  5.12692,  5.12768,  5.12807,  5.12868,  5.12914,  5.12812,  0.00061,  0.00012,  0.00012
Ti,  0.52621,  0.52614,  0.52617,  0.52619,  0.52621,  0.52622,  0.52618,  0.00002,  0.00004,  0.00004
V,  0.00697,  0.00697,  0.00697,  0.00697,  0.00697,  0.00697,  0.00697,  0.00000,  0.00011,  0.00011
Mn,  0.05174,  0.05172,  0.05173,  0.05174,  0.05175,  0.05176,  0.05174,  0.00001,  0.00020,  0.00020
Fe,  5.55580,  5.55454,  5.55511,  5.55542,  5.55576,  5.55616,  5.55543,  0.00042,  0.00008,  0.00008
Zn,  0.10960,  0.10950,  0.10954,  0.10957,  0.10961,  0.10964,  0.10957,  0.00004,  0.00036,  0.00036
Br,  0.00157,  0.00157,  0.00157,  0.00157,  0.00157,  0.00157,  0.00157,  0.00000,  0.00107,  0.00107
Pb,  0.02036,  0.02034,  0.02035,  0.02035,  0.02036,  0.02036,  0.02035,  0.00000,  0.00023,  0.00023

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.26046,  1.25835,  1.26061,  1.26209,  1.26412,  1.26771,  1.26248,  0.00245,  0.00194,  0.00194
Al,  0.04214,  0.03941,  0.04086,  0.04248,  0.04315,  0.04602,  0.04226,  0.00156,  0.03692,  0.03702
Si,  0.55330,  0.54196,  0.54972,  0.55743,  0.56090,  0.56606,  0.55566,  0.00694,  0.01249,  0.01254
P,  0.07417,  0.07314,  0.07367,  0.07385,  0.07416,  0.07459,  0.07391,  0.00037,  0.00501,  0.00499
S,  6.36722,  6.35931,  6.36416,  6.36483,  6.36679,  6.36749,  6.36495,  0.00194,  0.00030,  0.00030
Cl,  9.35044,  9.34225,  9.34425,  9.34825,  9.35416,  9.36604,  9.35026,  0.00723,  0.00077,  0.00077
K,  7.71248,  7.70419,  7.70848,  7.70988,  7.71119,  7.71341,  7.70971,  0.00216,  0.00028,  0.00028
Ca,  0.58985,  0.57899,  0.58556,  0.58715,  0.59018,  0.59737,  0.58773,  0.00430,  0.00731,  0.00729
Ti,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
V,  0.00334,  0.00333,  0.00334,  0.00334,  0.00334,  0.00335,  0.00334,  0.00001,  0.00160,  0.00160
Mn,  0.03045,  0.03033,  0.03043,  0.03049,  0.03053,  0.03059,  0.03047,  0.00007,  0.00230,  0.00231
Fe,  0.64134,  0.63277,  0.63826,  0.63970,  0.64098,  0.64487,  0.63942,  0.00266,  0.00416,  0.00415
Zn,  0.14980,  0.14890,  0.14936,  0.14952,  0.14980,  0.15018,  0.14957,  0.00033,  0.00219,  0.00219
Br,  0.13749,  0.13732,  0.13743,  0.13744,  0.13748,  0.13750,  0.13744,  0.00004,  0.00030,  0.00030
Pb,  0.07315,  0.07299,  0.07306,  0.07310,  0.07314,  0.07319,  0.07310,  0.00005,  0.00074,  0.00074

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  6.50832,  6.50275,  6.50853,  6.51202,  6.51584,  6.52378,  6.51272,  0.00550,  0.00084,  0.00085
Mg,  1.07348,  1.07253,  1.07332,  1.07393,  1.07427,  1.07572,  1.07390,  0.00085,  0.00079,  0.00079
Al,  3.11220,  3.10512,  3.10945,  3.11100,  3.11256,  3.11536,  3.11064,  0.00262,  0.00084,  0.00084
Si,  7.92184,  7.90649,  7.91557,  7.91884,  7.92229,  7.92829,  7.91822,  0.00552,  0.00070,  0.00070
P,  0.01136,  0.01113,  0.01128,  0.01133,  0.01139,  0.01147,  0.01132,  0.00009,  0.00801,  0.00798
S,  0.21112,  0.21048,  0.21106,  0.21147,  0.21183,  0.21270,  0.21152,  0.00058,  0.00273,  0.00273
Cl, 13.86315, 13.85097, 13.86214, 13.86906, 13.87533, 13.89077, 13.86993,  0.01016,  0.00073,  0.00073
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Ca,  3.44556,  3.44197,  3.44431,  3.44497,  3.44596,  3.44756,  3.44495,  0.00148,  0.00043,  0.00043
Ti,  0.27802,  0.27741,  0.27779,  0.27793,  0.27804,  0.27829,  0.27789,  0.00022,  0.00080,  0.00080
V,  0.00430,  0.00429,  0.00430,  0.00430,  0.00430,  0.00430,  0.00430,  0.00000,  0.00055,  0.00055
Mn,  0.03524,  0.03520,  0.03522,  0.03523,  0.03524,  0.03526,  0.03523,  0.00002,  0.00046,  0.00046
Fe,  2.82552,  2.81966,  2.82318,  2.82452,  2.82585,  2.82844,  2.82425,  0.00231,  0.00082,  0.00082
Zn,  0.01888,  0.01872,  0.01882,  0.01886,  0.01891,  0.01896,  0.01886,  0.00006,  0.00330,  0.00330
Br,  0.00811,  0.00810,  0.00811,  0.00812,  0.00813,  0.00815,  0.00812,  0.00001,  0.00174,  0.00174
Pb,  0.00265,  0.00263,  0.00264,  0.00265,  0.00266,  0.00267,  0.00265,  0.00001,  0.00363,  0.00363
