
Factor Contributions (avg = 1) from Base Run #2 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4
2,06/17/08 02:36,5.162238E-001,2.382720E+000,2.425832E+000,7.788957E+000
2,06/23/08 02:27,-1.027991E+000,1.328454E+000,1.509026E+000,1.170299E+001
2,06/29/08 02:07,8.050455E-001,3.240434E+000,1.958728E+000,3.173805E+000
2,07/05/08 02:15,-8.868989E-001,1.660130E+000,2.097143E+000,1.008162E+001
2,07/11/08 02:27,-4.741000E+000,8.764928E+000,3.863039E+000,1.430920E+001
2,07/17/08 02:29,8.015372E+000,3.962367E+001,3.497148E+000,1.145460E+001
2,07/23/08 02:29,-3.804653E-001,3.517797E+000,-1.488187E-001,3.436092E+000
2,07/29/08 02:43,-4.669885E+000,3.544734E+000,2.560356E+000,1.679449E+001
2,08/10/08 01:55,-2.604942E+000,1.167818E+001,2.540369E+001,3.147590E+001
2,08/16/08 02:27,-1.419527E+000,-8.138369E-001,3.485956E+000,1.606889E+001
