**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 12

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Pb,  0.00806,  0.00749,  0.00806,  0.00806,  0.00806,  0.00807,  0.00803,  0.00013,  0.01583,  0.01578
BC,  2.28490,  2.04200,  2.28435,  2.28535,  2.28688,  2.28960,  2.27359,  0.05453,  0.02399,  0.02387

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.16980,  7.16540,  7.16915,  7.17150,  7.17623,  7.95820,  7.21117,  0.17588,  0.02439,  0.02453
Na,  0.18744,  0.18622,  0.18741,  0.18750,  0.18759,  0.18766,  0.18744,  0.00030,  0.00161,  0.00161
Mg,  0.00802,  0.00585,  0.00801,  0.00802,  0.00802,  0.00803,  0.00791,  0.00049,  0.06145,  0.06064
Al,  0.00502,  0.00338,  0.00502,  0.00502,  0.00503,  0.00503,  0.00494,  0.00037,  0.07433,  0.07314
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
P,  0.00168,  0.00168,  0.00168,  0.00168,  0.00168,  0.00237,  0.00171,  0.00015,  0.08991,  0.09175
S,  0.13379,  0.13365,  0.13374,  0.13380,  0.13388,  0.14156,  0.13418,  0.00174,  0.01295,  0.01299
Cl,  0.37854,  0.37377,  0.37849,  0.37867,  0.37884,  0.37897,  0.37843,  0.00111,  0.00293,  0.00293
K,  0.19774,  0.19759,  0.19772,  0.19777,  0.19791,  0.22164,  0.19898,  0.00533,  0.02681,  0.02698
Ca,  0.05012,  0.05009,  0.05011,  0.05013,  0.05017,  0.05098,  0.05018,  0.00019,  0.00380,  0.00381
Ti,  0.00177,  0.00167,  0.00177,  0.00177,  0.00177,  0.00177,  0.00176,  0.00002,  0.01291,  0.01288
V,  0.00040,  0.00040,  0.00040,  0.00040,  0.00040,  0.00043,  0.00040,  0.00001,  0.01986,  0.01996
Mn,  0.00106,  0.00106,  0.00106,  0.00106,  0.00106,  0.00115,  0.00106,  0.00002,  0.01969,  0.01979
Fe,  0.02783,  0.02782,  0.02783,  0.02784,  0.02786,  0.02899,  0.02790,  0.00026,  0.00920,  0.00922
Zn,  0.00861,  0.00861,  0.00861,  0.00862,  0.00862,  0.00931,  0.00865,  0.00015,  0.01791,  0.01799
Br,  0.00639,  0.00470,  0.00639,  0.00639,  0.00639,  0.00640,  0.00630,  0.00038,  0.05996,  0.05918
Pb,  0.00487,  0.00487,  0.00487,  0.00487,  0.00488,  0.00510,  0.00489,  0.00005,  0.01040,  0.01042
BC,  1.00850,  1.00790,  1.00843,  1.00875,  1.00943,  1.12020,  1.01436,  0.02492,  0.02457,  0.02471

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  2.39100,  1.37860,  2.39070,  2.39250,  2.39488,  2.39940,  2.34250,  0.22689,  0.09686,  0.09490
Na,  0.03059,  0.02923,  0.03059,  0.03060,  0.03063,  0.03065,  0.03054,  0.00031,  0.01014,  0.01013
Mg,  0.01879,  0.01578,  0.01878,  0.01878,  0.01879,  0.01881,  0.01863,  0.00067,  0.03605,  0.03576
Al,  0.03563,  0.02798,  0.03560,  0.03562,  0.03563,  0.03566,  0.03524,  0.00171,  0.04847,  0.04793
Si,  0.06455,  0.03887,  0.06445,  0.06449,  0.06454,  0.06459,  0.06322,  0.00573,  0.09067,  0.08881
P,  0.00484,  0.00157,  0.00484,  0.00484,  0.00485,  0.00485,  0.00468,  0.00073,  0.15645,  0.15121
S,  0.23564,  0.10932,  0.23557,  0.23564,  0.23585,  0.23596,  0.22938,  0.02826,  0.12320,  0.11993
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  0.16828,  0.09948,  0.16826,  0.16829,  0.16848,  0.16863,  0.16492,  0.01540,  0.09340,  0.09153
Ca,  0.02620,  0.02392,  0.02620,  0.02621,  0.02623,  0.02624,  0.02610,  0.00051,  0.01963,  0.01955
Ti,  0.00150,  0.00135,  0.00150,  0.00150,  0.00150,  0.00150,  0.00149,  0.00003,  0.02287,  0.02274
V,  0.00008,  0.00004,  0.00008,  0.00008,  0.00008,  0.00008,  0.00008,  0.00001,  0.13424,  0.13050
Mn,  0.00009,  0.00001,  0.00009,  0.00009,  0.00009,  0.00009,  0.00009,  0.00002,  0.21618,  0.20672
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Zn,  0.00297,  0.00245,  0.00297,  0.00298,  0.00298,  0.00298,  0.00295,  0.00012,  0.03958,  0.03927
Br,  0.01600,  0.01598,  0.01599,  0.01601,  0.01601,  0.01957,  0.01618,  0.00080,  0.04925,  0.04982
Pb,  0.00181,  0.00181,  0.00181,  0.00181,  0.00181,  0.00201,  0.00182,  0.00004,  0.02384,  0.02399
BC,  0.00277,  0.00268,  0.00289,  0.00318,  0.00346,  0.07876,  0.00697,  0.01690,  2.42595,  6.11078

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 37.47200, 37.45400, 37.47200, 37.48250, 37.51075, 38.33300, 37.53135,  0.19025,  0.00507,  0.00508
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.38260,  0.38242,  0.38259,  0.38271,  0.38301,  0.39083,  0.38318,  0.00182,  0.00474,  0.00475
Al,  2.67210,  2.67080,  2.67203,  2.67285,  2.67493,  2.71660,  2.67551,  0.00983,  0.00367,  0.00368
Si,  5.81800,  5.81540,  5.81800,  5.81970,  5.82428,  5.86060,  5.82284,  0.00968,  0.00166,  0.00166
P,  0.00922,  0.00878,  0.00922,  0.00923,  0.00923,  0.00924,  0.00921,  0.00010,  0.01097,  0.01095
S,  0.09899,  0.09894,  0.09899,  0.09901,  0.09909,  0.09919,  0.09903,  0.00006,  0.00065,  0.00065
Cl,  0.23196,  0.23186,  0.23198,  0.23206,  0.23225,  0.23498,  0.23224,  0.00066,  0.00286,  0.00287
K,  0.60342,  0.60251,  0.60341,  0.60353,  0.60397,  0.60473,  0.60364,  0.00047,  0.00078,  0.00078
Ca,  0.95553,  0.95508,  0.95553,  0.95583,  0.95656,  0.98079,  0.95724,  0.00558,  0.00583,  0.00584
Ti,  0.17546,  0.17538,  0.17546,  0.17552,  0.17566,  0.17966,  0.17575,  0.00093,  0.00527,  0.00528
V,  0.00259,  0.00259,  0.00259,  0.00259,  0.00259,  0.00264,  0.00259,  0.00001,  0.00447,  0.00448
Mn,  0.02459,  0.02458,  0.02459,  0.02460,  0.02461,  0.02548,  0.02464,  0.00020,  0.00802,  0.00804
Fe,  1.48540,  1.48470,  1.48540,  1.48590,  1.48705,  1.54130,  1.48889,  0.01237,  0.00831,  0.00833
Zn,  0.00980,  0.00979,  0.00980,  0.00980,  0.00981,  0.00983,  0.00980,  0.00001,  0.00097,  0.00097
Br,  0.00261,  0.00261,  0.00261,  0.00261,  0.00261,  0.00322,  0.00264,  0.00014,  0.05155,  0.05219
Pb,  0.00402,  0.00401,  0.00402,  0.00402,  0.00402,  0.00408,  0.00402,  0.00002,  0.00373,  0.00374
BC,  0.21395,  0.21380,  0.21392,  0.21398,  0.21408,  0.21429,  0.21400,  0.00013,  0.00062,  0.00062

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 30.92635, 30.38039, 30.92023, 30.92907, 30.93440, 30.96894, 30.90395,  0.12419,  0.00402,  0.00402
Na,  9.87732,  9.86030,  9.86689,  9.87491,  9.87891, 11.00619,  9.92979,  0.25347,  0.02553,  0.02566
Mg,  8.86152,  8.57614,  8.86576,  8.87596,  8.87957,  8.88987,  8.85938,  0.06727,  0.00759,  0.00759
Al, 16.35005, 15.20394, 16.35091, 16.35964, 16.37034, 16.38543, 16.30345,  0.25905,  0.01589,  0.01584
Si, 15.77769, 14.81735, 15.77831, 15.78746, 15.79848, 15.81276, 15.74034,  0.21755,  0.01382,  0.01379
P, 42.41578, 42.40168, 42.41588, 42.42532, 42.43384, 53.41638, 42.97452,  2.45781,  0.05719,  0.05795
S, 37.74590, 37.73066, 37.74730, 37.75493, 37.76214, 53.00481, 38.51689,  3.41013,  0.08854,  0.09034
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 35.34480, 35.32671, 35.34072, 35.34924, 35.35870, 38.32473, 35.49857,  0.66538,  0.01874,  0.01883
Ca, 19.32057, 18.00337, 19.32108, 19.32848, 19.33633, 19.35591, 19.26302,  0.29673,  0.01540,  0.01536
Ti, 16.94253, 15.51438, 16.94327, 16.95073, 16.96172, 16.97777, 16.88100,  0.32187,  0.01907,  0.01900
V, 26.88962, 26.06278, 26.88517, 26.89452, 26.89986, 26.93173, 26.85444,  0.18689,  0.00696,  0.00695
Mn, 22.15753, 20.39311, 22.15764, 22.16472, 22.17158, 22.19880, 22.07761,  0.39672,  0.01797,  0.01790
Fe, 19.59455, 17.71307, 19.59516, 19.60205, 19.61105, 19.63266, 19.50942,  0.42300,  0.02168,  0.02159
Zn, 43.99286, 43.29149, 43.97875, 43.99232, 44.00117, 44.03055, 43.95874,  0.15777,  0.00359,  0.00359
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb, 42.95418, 40.10009, 42.94067, 42.95279, 42.96160, 42.99019, 42.81176,  0.63843,  0.01491,  0.01486
BC, 65.09472, 59.10275, 65.08049, 65.08745, 65.09966, 65.12040, 64.79008,  1.33873,  0.02066,  0.02057

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 10.52976, 10.51256, 10.52181, 10.52935, 10.53193, 11.62259, 10.58196,  0.24501,  0.02315,  0.02327
Na, 77.47760, 76.92149, 77.47051, 77.47876, 77.48755, 77.49786, 77.45178,  0.12522,  0.00162,  0.00162
Mg,  1.78464,  1.29576,  1.78298,  1.78439,  1.78495,  1.78683,  1.75983,  0.10924,  0.06207,  0.06121
Al,  0.15487,  0.10435,  0.15471,  0.15486,  0.15496,  0.15507,  0.15231,  0.01129,  0.07413,  0.07290
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
P,  6.14257,  6.12199,  6.13779,  6.14071,  6.14316,  8.67741,  6.26569,  0.56769,  0.09060,  0.09242
S, 17.78115, 17.75194, 17.77000, 17.77651, 17.78258, 19.01607, 17.83719,  0.27761,  0.01556,  0.01561
Cl, 62.00491, 61.39959, 61.98187, 61.99702, 62.01561, 62.02308, 61.96886,  0.13511,  0.00218,  0.00218
K, 13.18794, 13.16566, 13.18017, 13.18636, 13.19114, 14.79997, 13.26529,  0.36129,  0.02724,  0.02740
Ca,  3.91853,  3.91212,  3.91529,  3.91825,  3.92038,  3.95959,  3.91973,  0.00974,  0.00249,  0.00249
Ti,  0.82073,  0.77010,  0.81998,  0.82066,  0.82096,  0.82131,  0.81799,  0.01129,  0.01380,  0.01375
V,  9.49136,  9.47592,  9.48392,  9.49080,  9.49342, 10.32574,  9.53067,  0.18722,  0.01964,  0.01972
Mn,  3.20006,  3.19406,  3.19735,  3.19963,  3.20105,  3.44243,  3.21126,  0.05445,  0.01696,  0.01702
Fe,  1.47890,  1.47610,  1.47776,  1.47890,  1.47941,  1.51904,  1.48053,  0.00913,  0.00616,  0.00617
Zn, 22.56241, 22.53325, 22.55310, 22.55820, 22.56664, 24.44563, 22.65230,  0.42220,  0.01864,  0.01871
Br, 25.55921, 17.09588, 25.54514, 25.55296, 25.56522, 25.57400, 25.13191,  1.89152,  0.07526,  0.07401
Pb, 25.98139, 25.95106, 25.97222, 25.97713, 25.98612, 27.30411, 26.04332,  0.29692,  0.01140,  0.01143
BC, 28.73125, 28.69810, 28.71850, 28.72656, 28.73670, 32.42258, 28.91093,  0.82664,  0.02859,  0.02877

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  3.51149,  2.01338,  3.51019,  3.51209,  3.51471,  3.52255,  3.43792,  0.33532,  0.09754,  0.09549
Na, 12.64508, 12.07232, 12.63975, 12.64700, 12.65243, 12.66349, 12.61843,  0.12884,  0.01021,  0.01019
Mg,  4.18244,  3.49775,  4.17521,  4.17896,  4.18237,  4.18538,  4.14501,  0.15240,  0.03677,  0.03644
Al,  1.09880,  0.86343,  1.09667,  1.09760,  1.09863,  1.09929,  1.08598,  0.05239,  0.04824,  0.04768
Si,  0.92414,  0.56117,  0.92195,  0.92282,  0.92374,  0.92442,  0.90481,  0.08089,  0.08940,  0.08753
P, 17.70762,  5.74940, 17.69555, 17.70295, 17.71316, 17.73101, 17.10709,  2.67335,  0.15627,  0.15097
S, 31.31737, 14.68520, 31.30284, 31.31267, 31.31982, 31.34519, 30.48180,  3.71817,  0.12198,  0.11873
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 11.22316,  6.64282, 11.21512, 11.22177, 11.22931, 11.24193, 10.99398,  1.02419,  0.09316,  0.09126
Ca,  2.04872,  1.85805,  2.04648,  2.04845,  2.04960,  2.05061,  2.03876,  0.04257,  0.02088,  0.02078
Ti,  0.69809,  0.62377,  0.69659,  0.69723,  0.69800,  0.69839,  0.69362,  0.01646,  0.02372,  0.02357
V,  1.99717,  0.83304,  1.99650,  1.99795,  2.00036,  2.00474,  1.94043,  0.26066,  0.13433,  0.13052
Mn,  0.27991,  0.02159,  0.27982,  0.28024,  0.28085,  0.28256,  0.26750,  0.05789,  0.21640,  0.20680
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Zn,  7.78786,  6.44501,  7.78620,  7.78896,  7.79688,  7.81151,  7.72461,  0.30129,  0.03900,  0.03869
Br, 64.00403, 63.97719, 63.98978, 64.00587, 64.01721, 71.18947, 64.36200,  1.60709,  0.02497,  0.02511
Pb,  9.65105,  9.63843,  9.65024,  9.65285,  9.66188, 10.73539,  9.70899,  0.24174,  0.02490,  0.02505
BC,  0.07880,  0.07631,  0.08235,  0.09061,  0.09852,  2.27959,  0.20024,  0.48953,  2.44477,  6.21246

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 55.03240, 54.98659, 55.02245, 55.03036, 55.04298, 55.98363, 55.07617,  0.21441,  0.00389,  0.00390
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 85.17140, 85.14389, 85.15494, 85.16474, 85.17117, 86.63034, 85.23577,  0.32837,  0.00385,  0.00386
Al, 82.39627, 82.36021, 82.37849, 82.38784, 82.39563, 83.82828, 82.45825,  0.32268,  0.00391,  0.00392
Si, 83.29817, 83.26281, 83.27965, 83.28968, 83.29781, 84.62148, 83.35484,  0.29835,  0.00358,  0.00358
P, 33.73404, 32.15681, 33.71535, 33.73021, 33.74365, 33.76839, 33.65270,  0.35252,  0.01048,  0.01045
S, 13.15558, 13.14014, 13.15251, 13.15708, 13.16401, 13.29392, 13.16412,  0.03167,  0.00241,  0.00241
Cl, 37.99509, 37.97692, 37.98439, 38.00298, 38.01813, 38.60041, 38.03114,  0.13511,  0.00355,  0.00356
K, 40.24410, 40.20268, 40.23313, 40.24015, 40.25454, 40.28158, 40.24216,  0.01842,  0.00046,  0.00046
Ca, 74.71219, 74.67281, 74.69987, 74.70707, 74.71306, 76.17899, 74.77848,  0.32993,  0.00441,  0.00442
Ti, 81.53865, 81.50259, 81.52239, 81.53129, 81.53795, 83.09176, 81.60740,  0.34958,  0.00428,  0.00429
V, 61.62184, 61.57660, 61.61071, 61.61969, 61.62841, 62.77843, 61.67446,  0.26043,  0.00422,  0.00423
Mn, 74.36250, 74.31944, 74.35040, 74.35670, 74.36296, 76.14286, 74.44363,  0.40023,  0.00538,  0.00538
Fe, 78.92655, 78.88752, 78.91216, 78.91958, 78.92596, 80.76788, 79.01005,  0.41395,  0.00524,  0.00524
Zn, 25.65687, 25.62572, 25.65046, 25.65645, 25.66665, 25.81787, 25.66435,  0.03900,  0.00152,  0.00152
Br, 10.43676, 10.43143, 10.43559, 10.44224, 10.45035, 11.71465, 10.50609,  0.28455,  0.02708,  0.02726
Pb, 21.41338, 21.38700, 21.40825, 21.41365, 21.42325, 21.86042, 21.43593,  0.10074,  0.00470,  0.00470
BC,  6.09524,  6.08541,  6.09079,  6.09517,  6.09683,  6.19508,  6.09876,  0.02313,  0.00379,  0.00379

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.11348,  0.11318,  0.11333,  0.11341,  0.11347,  0.12809,  0.11412,  0.00329,  0.02881,  0.02898
Mg,  0.18904,  0.18600,  0.18912,  0.18930,  0.18937,  0.18974,  0.18912,  0.00076,  0.00400,  0.00401
Al,  2.51795,  2.36857,  2.51849,  2.51949,  2.51986,  2.52209,  2.51187,  0.03375,  0.01343,  0.01340
Si,  5.23317,  4.93318,  5.23435,  5.23663,  5.23754,  5.24220,  5.22127,  0.06785,  0.01300,  0.01297
P,  0.05508,  0.05506,  0.05507,  0.05508,  0.05509,  0.07009,  0.05583,  0.00336,  0.06013,  0.06095
S,  1.34870,  1.34790,  1.34844,  1.34863,  1.34888,  1.89684,  1.37600,  0.12259,  0.08909,  0.09090
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  2.51667,  2.51597,  2.51640,  2.51657,  2.51676,  2.75906,  2.52865,  0.05423,  0.02145,  0.02155
Ca,  1.17343,  1.11427,  1.17355,  1.17378,  1.17400,  1.17466,  1.17085,  0.01332,  0.01138,  0.01135
Ti,  0.17313,  0.16126,  0.17316,  0.17323,  0.17325,  0.17340,  0.17263,  0.00268,  0.01550,  0.01546
V,  0.00536,  0.00527,  0.00536,  0.00536,  0.00536,  0.00536,  0.00536,  0.00002,  0.00391,  0.00391
Mn,  0.03479,  0.03281,  0.03480,  0.03480,  0.03480,  0.03482,  0.03470,  0.00045,  0.01285,  0.01282
Fe,  1.75121,  1.62494,  1.75142,  1.75187,  1.75216,  1.75325,  1.74555,  0.02839,  0.01627,  0.01621
Zn,  0.07977,  0.07926,  0.07974,  0.07975,  0.07976,  0.07977,  0.07972,  0.00011,  0.00139,  0.00139
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.03826,  0.03602,  0.03825,  0.03825,  0.03826,  0.03826,  0.03814,  0.00050,  0.01310,  0.01305
BC, 10.85051,  9.81636, 10.84591, 10.84704, 10.84904, 10.85056, 10.79558,  0.23050,  0.02135,  0.02124

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  2.61430,  2.33998,  2.61409,  2.61435,  2.61475,  2.61596,  2.60077,  0.06139,  0.02360,  0.02348
Mg,  0.11181,  0.07346,  0.11175,  0.11180,  0.11187,  0.11201,  0.10990,  0.00858,  0.07806,  0.07673
Al,  0.07005,  0.04249,  0.07003,  0.07005,  0.07009,  0.07011,  0.06868,  0.00616,  0.08975,  0.08799
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
P,  0.02343,  0.02338,  0.02341,  0.02342,  0.02343,  0.02976,  0.02373,  0.00142,  0.05979,  0.06057
S,  1.86602,  1.77879,  1.86528,  1.86553,  1.86574,  1.86635,  1.86124,  0.01941,  0.01043,  0.01040
Cl,  5.27965,  4.69667,  5.27905,  5.27970,  5.28040,  5.28355,  5.25079,  0.13044,  0.02484,  0.02471
K,  2.75796,  2.75745,  2.75775,  2.75789,  2.75797,  2.78505,  2.75919,  0.00609,  0.00221,  0.00221
Ca,  0.69899,  0.64058,  0.69899,  0.69903,  0.69908,  0.69915,  0.69611,  0.01307,  0.01878,  0.01870
Ti,  0.02463,  0.02092,  0.02463,  0.02463,  0.02464,  0.02464,  0.02445,  0.00083,  0.03394,  0.03369
V,  0.00556,  0.00546,  0.00556,  0.00556,  0.00556,  0.00556,  0.00556,  0.00002,  0.00412,  0.00412
Mn,  0.01476,  0.01448,  0.01476,  0.01476,  0.01476,  0.01476,  0.01474,  0.00006,  0.00428,  0.00428
Fe,  0.38820,  0.36425,  0.38818,  0.38821,  0.38825,  0.38836,  0.38702,  0.00536,  0.01385,  0.01380
Zn,  0.12015,  0.11698,  0.12015,  0.12015,  0.12015,  0.12016,  0.11999,  0.00071,  0.00590,  0.00589
Br,  0.08910,  0.05904,  0.08907,  0.08909,  0.08910,  0.08913,  0.08759,  0.00672,  0.07671,  0.07540
Pb,  0.06797,  0.06410,  0.06797,  0.06797,  0.06797,  0.06797,  0.06778,  0.00086,  0.01275,  0.01271
BC, 14.06594, 14.06472, 14.06564, 14.06611, 14.06632, 14.07605, 14.06647,  0.00232,  0.00017,  0.00017

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.27946,  1.27724,  1.27859,  1.27905,  1.27945,  2.11998,  1.32097,  0.18807,  0.14237,  0.14699
Mg,  0.78578,  0.78278,  0.78438,  0.78500,  0.78583,  1.14464,  0.80286,  0.08045,  0.10020,  0.10238
Al,  1.49034,  1.48458,  1.48701,  1.48860,  1.49011,  2.02967,  1.51540,  0.12106,  0.07989,  0.08123
Si,  2.69958,  2.68776,  2.69225,  2.69594,  2.69875,  2.81916,  2.70130,  0.02801,  0.01037,  0.01037
P,  0.20251,  0.11383,  0.20230,  0.20238,  0.20248,  0.20253,  0.19796,  0.01980,  0.10003,  0.09778
S,  9.85529,  7.92978,  9.84406,  9.84841,  9.85433,  9.85775,  9.75267,  0.42911,  0.04400,  0.04354
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  7.03806,  7.02801,  7.03320,  7.03524,  7.03801,  7.21609,  7.04398,  0.04063,  0.00577,  0.00577
Ca,  1.09586,  1.09344,  1.09483,  1.09530,  1.09609,  1.73524,  1.12725,  0.14311,  0.12695,  0.13059
Ti,  0.06283,  0.06257,  0.06267,  0.06275,  0.06282,  0.09783,  0.06449,  0.00785,  0.12169,  0.12492
V,  0.00351,  0.00254,  0.00351,  0.00351,  0.00351,  0.00351,  0.00346,  0.00022,  0.06253,  0.06169
Mn,  0.00387,  0.00052,  0.00387,  0.00387,  0.00388,  0.00390,  0.00371,  0.00075,  0.20212,  0.19368
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Zn,  0.12436,  0.12435,  0.12436,  0.12437,  0.12439,  0.17804,  0.12705,  0.01200,  0.09446,  0.09650
Br,  0.66909,  0.66729,  0.66834,  0.66867,  0.66928,  1.41927,  0.70618,  0.16785,  0.23768,  0.25085
Pb,  0.07571,  0.07566,  0.07569,  0.07571,  0.07572,  0.14550,  0.07919,  0.01561,  0.19706,  0.20613
BC,  0.11568,  0.11207,  0.12093,  0.13295,  0.14449,  5.71304,  0.41221,  1.24777,  3.02703, 10.78641

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.02103,  1.01957,  1.02102,  1.02105,  1.02106,  1.02110,  1.02097,  0.00033,  0.00033,  0.00033
Al,  7.13092,  7.08684,  7.13086,  7.13093,  7.13110,  7.13127,  7.12878,  0.00987,  0.00138,  0.00138
Si, 15.52626, 15.28865, 15.52630, 15.52674, 15.52720, 15.52750, 15.51486,  0.05324,  0.00343,  0.00343
P,  0.02462,  0.02290,  0.02461,  0.02461,  0.02462,  0.02462,  0.02453,  0.00038,  0.01566,  0.01560
S,  0.26416,  0.25817,  0.26415,  0.26417,  0.26419,  0.26424,  0.26387,  0.00134,  0.00509,  0.00509
