**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 6

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
S,  0.07633,  0.07618,  0.07629,  0.07635,  0.07645,  0.09013,  0.07840,  0.00504,  0.06430,  0.06604
Cl,  0.22735,  0.22731,  0.22734,  0.22745,  0.22766,  0.23461,  0.22851,  0.00260,  0.01137,  0.01143
K,  0.51534,  0.51522,  0.51534,  0.51560,  0.51593,  0.55285,  0.52112,  0.01361,  0.02611,  0.02640
Ca,  0.77489,  0.77480,  0.77488,  0.77528,  0.77585,  0.80688,  0.77995,  0.01152,  0.01477,  0.01486
Ti,  0.15253,  0.15251,  0.15252,  0.15260,  0.15272,  0.16003,  0.15370,  0.00271,  0.01763,  0.01776
V,  0.00222,  0.00222,  0.00222,  0.00222,  0.00223,  0.00235,  0.00224,  0.00005,  0.02061,  0.02079
Mn,  0.02172,  0.02171,  0.02172,  0.02173,  0.02174,  0.02333,  0.02196,  0.00058,  0.02658,  0.02689
Fe,  1.32140,  1.32130,  1.32140,  1.32210,  1.32308,  1.40390,  1.33424,  0.02986,  0.02238,  0.02260
Zn,  0.00712,  0.00712,  0.00712,  0.00712,  0.00713,  0.00856,  0.00734,  0.00053,  0.07172,  0.07392
Br,  0.00262,  0.00262,  0.00262,  0.00262,  0.00262,  0.00311,  0.00269,  0.00018,  0.06596,  0.06782
Pb,  0.00287,  0.00287,  0.00287,  0.00287,  0.00287,  0.00384,  0.00301,  0.00036,  0.11794,  0.12397
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.22794,  0.03418,  0.08347,  2.44232,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 17.79700, 17.78400, 17.80525, 17.82200, 17.84975, 18.30400, 17.88940,  0.17452,  0.00976,  0.00981
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.04471,  0.00670,  0.01637,  2.44232,  0.00000
Mg,  0.05021,  0.05016,  0.05023,  0.05034,  0.05043,  0.05733,  0.05136,  0.00256,  0.04980,  0.05094
Al,  0.51951,  0.44936,  0.51945,  0.52006,  0.52077,  0.52167,  0.50967,  0.02588,  0.05078,  0.04982
Si,  1.10460,  0.96891,  1.10445,  1.10580,  1.10730,  1.10930,  1.08574,  0.05011,  0.04615,  0.04536
P,  0.00369,  0.00365,  0.00369,  0.00370,  0.00374,  0.01295,  0.00509,  0.00339,  0.66562,  0.91830
S,  0.12347,  0.12218,  0.12356,  0.12404,  0.12545,  0.43238,  0.17013,  0.11288,  0.66352,  0.91427
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  0.46718,  0.46631,  0.46722,  0.46781,  0.46925,  0.60519,  0.48836,  0.05017,  0.10273,  0.10739
Ca,  0.19901,  0.18720,  0.19897,  0.19921,  0.19948,  0.19983,  0.19750,  0.00440,  0.02225,  0.02209
Ti,  0.03443,  0.02945,  0.03443,  0.03447,  0.03451,  0.03457,  0.03373,  0.00184,  0.05447,  0.05336
V,  0.00112,  0.00111,  0.00112,  0.00112,  0.00112,  0.00112,  0.00112,  0.00000,  0.00442,  0.00442
Mn,  0.00665,  0.00556,  0.00665,  0.00666,  0.00667,  0.00668,  0.00650,  0.00040,  0.06192,  0.06047
Fe,  0.33622,  0.28655,  0.33621,  0.33658,  0.33696,  0.33750,  0.32918,  0.01830,  0.05559,  0.05443
Zn,  0.01671,  0.01373,  0.01670,  0.01672,  0.01673,  0.01676,  0.01627,  0.00109,  0.06724,  0.06549
Br,  0.00054,  0.00000,  0.00051,  0.00054,  0.00056,  0.00060,  0.00047,  0.00020,  0.43461,  0.37391
Pb,  0.01002,  0.00692,  0.01001,  0.01002,  0.01003,  0.01004,  0.00956,  0.00114,  0.11886,  0.11344
BC,  2.46530,  1.80420,  2.46440,  2.46635,  2.46840,  2.47120,  2.36762,  0.24242,  0.10239,  0.09833

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.78537,  7.75533,  7.77287,  7.78295,  7.79255,  9.53940,  8.04138,  0.64321,  0.07999,  0.08262
Na, 75.23257, 73.54221, 75.16990, 75.20354, 75.22941, 75.26980, 74.96363,  0.60596,  0.00808,  0.00805
Mg,  3.92886,  3.19757,  3.91291,  3.92289,  3.92894,  3.93668,  3.81588,  0.26588,  0.06968,  0.06767
Al,  0.15368,  0.12934,  0.15332,  0.15340,  0.15352,  0.15371,  0.14986,  0.00881,  0.05876,  0.05730
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
P,  2.73806,  2.59233,  2.69735,  2.73343,  2.82818,  4.91144,  3.04658,  0.80123,  0.26299,  0.29262
S, 19.01540, 17.80588, 18.85475, 18.97104, 19.01372, 19.14166, 18.80995,  0.43469,  0.02311,  0.02286
Cl, 60.26878, 58.62136, 60.22433, 60.25242, 60.26688, 60.28513, 60.00963,  0.59444,  0.00991,  0.00986
K,  9.84750,  9.78149,  9.82592,  9.84238,  9.87588, 12.37333, 10.21409,  0.92658,  0.09072,  0.09409
Ca,  3.38749,  3.37794,  3.38232,  3.38646,  3.38819,  3.85623,  3.45522,  0.17240,  0.04990,  0.05089
Ti,  0.54451,  0.54297,  0.54395,  0.54432,  0.54489,  0.66541,  0.56233,  0.04437,  0.07890,  0.08149
V,  7.30454,  7.27991,  7.29371,  7.30258,  7.30810,  8.77414,  7.51888,  0.53896,  0.07168,  0.07378
Mn,  2.15952,  2.15589,  2.15713,  2.15841,  2.16014,  2.64469,  2.23095,  0.17773,  0.07966,  0.08230
Fe,  0.72391,  0.72194,  0.72328,  0.72389,  0.72460,  1.07723,  0.77657,  0.12938,  0.16660,  0.17872
Zn, 18.44403, 18.39298, 18.42089, 18.43715, 18.45027, 22.78863, 19.08221,  1.59188,  0.08342,  0.08631
Br, 30.77830, 16.95459, 30.62067, 30.73984, 30.78488, 30.91781, 28.68270,  5.05224,  0.17614,  0.16415
Pb, 22.32497, 22.27676, 22.30284, 22.31692, 22.32492, 26.57065, 22.94810,  1.55561,  0.06779,  0.06968
BC, 20.45931, 20.41967, 20.44382, 20.45147, 20.45882, 27.79537, 21.54696,  2.68446,  0.12459,  0.13121

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  8.25671,  1.98891,  8.23119,  8.24538,  8.25301,  8.26507,  7.30771,  2.29089,  0.31349,  0.27746
Na, 24.76743,  8.35629, 24.75947, 24.77757, 24.80089, 24.84867, 22.32460,  6.01772,  0.26956,  0.24297
Mg,  5.47001,  2.14981,  5.44697,  5.45914,  5.46493,  5.47611,  4.96334,  1.21209,  0.24421,  0.22159
Al,  1.63105,  0.63828,  1.61139,  1.61961,  1.62634,  1.63311,  1.47334,  0.35988,  0.24426,  0.22064
Si,  1.65570,  0.33015,  1.63616,  1.64444,  1.65105,  1.65794,  1.44818,  0.48187,  0.33274,  0.29104
P, 48.29028,  2.71987, 48.20940, 48.26344, 48.28642, 48.32414, 41.43181, 16.68044,  0.40260,  0.34542
S, 53.81987,  7.34912, 53.74902, 53.79913, 53.82210, 53.86648, 46.83383, 17.01347,  0.36327,  0.31612
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 19.67347,  4.14279, 19.63235, 19.66089, 19.67235, 19.69347, 17.33274,  5.68214,  0.32783,  0.28882
Ca,  2.71530,  0.16473,  2.69502,  2.70369,  2.70913,  2.71775,  2.32370,  0.93034,  0.40037,  0.34263
Ti,  1.20805,  0.23589,  1.18896,  1.19653,  1.20413,  1.20963,  1.05353,  0.35246,  0.33455,  0.29176
V,  6.17421,  1.32877,  6.15158,  6.16224,  6.16824,  6.17900,  5.43823,  1.76998,  0.32547,  0.28667
Mn,  1.36821,  0.52176,  1.35013,  1.35752,  1.36407,  1.37000,  1.23310,  0.30636,  0.24844,  0.22391
Fe,  1.06253,  0.00000,  1.04363,  1.05078,  1.05877,  1.06376,  0.89437,  0.38556,  0.43110,  0.36287
Zn,  8.11950,  7.17169,  8.09844,  8.10974,  8.11778,  8.12893,  7.97136,  0.34180,  0.04288,  0.04210
Br, 53.90115, 53.82159, 53.87342, 53.90772, 53.94640, 71.53156, 56.54105,  6.45803,  0.11422,  0.11981
Pb,  3.07782,  3.06036,  3.06947,  3.07312,  3.07771,  9.50255,  4.03460,  2.35180,  0.58291,  0.76411
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.66151,  0.54785,  1.33803,  2.44232,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 54.06318, 54.02973, 54.04879, 54.06490, 54.07526, 57.89151, 54.63409,  1.40124,  0.02565,  0.02592
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 78.75415, 78.73465, 78.74435, 78.75325, 78.76036, 81.18670, 79.11572,  0.89063,  0.01126,  0.01131
Al, 80.57285, 80.53965, 80.56009, 80.57247, 80.58075, 84.02565, 81.08496,  1.26548,  0.01561,  0.01571
Si, 81.52235, 81.48939, 81.50962, 81.52147, 81.53016, 84.72737, 81.99719,  1.17462,  0.01433,  0.01441
P, 32.12421, 32.09330, 32.10809, 32.12126, 32.13672, 32.86315, 32.22951,  0.26969,  0.00837,  0.00840
S, 10.37771, 10.35084, 10.36929, 10.37786, 10.39070, 12.91422, 10.75510,  0.92926,  0.08640,  0.08954
Cl, 39.73122, 39.71487, 39.73312, 39.74758, 39.77567, 41.37864, 39.99037,  0.59444,  0.01486,  0.01496
K, 36.96685, 36.93360, 36.95287, 36.96910, 36.97954, 39.87289, 37.39952,  1.06335,  0.02843,  0.02876
Ca, 74.70994, 74.68336, 74.69705, 74.71018, 74.71865, 77.89693, 75.18360,  1.16744,  0.01553,  0.01563
Ti, 80.15277, 80.12004, 80.14020, 80.15179, 80.16117, 83.68956, 80.67727,  1.29617,  0.01607,  0.01617
V, 57.55999, 57.52696, 57.54557, 57.56211, 57.57217, 61.12232, 58.09106,  1.30390,  0.02245,  0.02265
Mn, 73.84296, 73.81160, 73.82912, 73.84386, 73.85404, 78.18356, 74.48932,  1.59005,  0.02135,  0.02153
Fe, 78.29261, 78.25980, 78.28028, 78.29212, 78.30222, 82.14783, 78.86542,  1.41222,  0.01791,  0.01804
Zn, 21.94790, 21.92064, 21.93837, 21.94995, 21.96016, 26.90083, 22.68899,  1.81312,  0.07991,  0.08261
Br, 12.68755, 11.50569, 12.67073, 12.68345, 12.69484, 12.71028, 12.51182,  0.43053,  0.03441,  0.03393
Pb, 16.60765, 16.58563, 16.60041, 16.60957, 16.61838, 22.82272, 17.53860,  2.27551,  0.12974,  0.13702
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  7.68772,  1.15277,  2.81543,  2.44232,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 29.89475, 29.86669, 29.89851, 29.92362, 29.96391, 30.60568, 30.01682,  0.24813,  0.00827,  0.00830
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 18.09778,  2.71177,  6.62300,  2.44232,  0.00000
Mg, 11.84698, 11.82987, 11.85049, 11.86768, 11.89359, 13.47694, 12.10505,  0.58754,  0.04854,  0.04959
Al, 17.64242, 15.20590, 17.63841, 17.65608, 17.66749, 17.68760, 17.29184,  0.89696,  0.05187,  0.05084
Si, 16.82195, 14.94207, 16.81775, 16.83568, 16.84618, 16.86653, 16.55462,  0.69291,  0.04186,  0.04119
P, 16.84744, 16.69712, 16.86021, 16.91409, 17.07886, 59.53820, 23.29210, 15.61301,  0.67031,  0.92673
S, 16.78701, 16.61619, 16.79285, 16.85837, 17.04659, 61.93810, 23.60111, 16.51246,  0.69965,  0.98364
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K, 33.51219, 33.45143, 33.51241, 33.54466, 33.62743, 43.64262, 35.05366,  3.69304,  0.10535,  0.11020
Ca, 19.18727, 18.08183, 19.18372, 19.20198, 19.21375, 19.23664, 19.03747,  0.40976,  0.02152,  0.02136
Ti, 18.09467, 15.40893, 18.09038, 18.10838, 18.11911, 18.13837, 17.70688,  0.98822,  0.05581,  0.05461
V, 28.96126, 28.77476, 28.95056, 28.97441, 28.99194, 29.03007, 28.95184,  0.07644,  0.00264,  0.00264
Mn, 22.62931, 18.64996, 22.62275, 22.64103, 22.65389, 22.67480, 22.04663,  1.46155,  0.06629,  0.06459
Fe, 19.92095, 16.77556, 19.91589, 19.93353, 19.94481, 19.96424, 19.46363,  1.15616,  0.05940,  0.05804
Zn, 51.48856, 43.13884, 51.47283, 51.50456, 51.52380, 51.57101, 50.25744,  3.06334,  0.06095,  0.05950
Br,  2.63300,  0.00000,  2.46365,  2.63057,  2.70052,  2.92594,  2.26443,  0.98412,  0.43460,  0.37376
Pb, 57.98956, 41.12186, 57.98598, 58.00634, 58.02401, 58.05773, 55.47871,  6.18286,  0.11145,  0.10662
BC, 79.54069, 60.87373, 79.54118, 79.54853, 79.55618, 79.58033, 76.75243,  6.83789,  0.08909,  0.08597

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  4.08820,  3.18727,  4.08287,  4.08829,  4.09027,  4.09542,  3.95377,  0.32974,  0.08340,  0.08066
Mg,  0.35928,  0.23857,  0.35905,  0.35921,  0.35931,  0.35940,  0.34116,  0.04415,  0.12941,  0.12288
Al,  0.09764,  0.06710,  0.09737,  0.09757,  0.09766,  0.09786,  0.09303,  0.01117,  0.12005,  0.11437
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
P,  0.01293,  0.01227,  0.01275,  0.01291,  0.01334,  0.01872,  0.01373,  0.00216,  0.15720,  0.16693
S,  3.01761,  2.18034,  3.00103,  3.01455,  3.01759,  3.03158,  2.89016,  0.30574,  0.10579,  0.10132
Cl,  7.44088,  5.82749,  7.42755,  7.44118,  7.44623,  7.45931,  7.20078,  0.59046,  0.08200,  0.07935
K,  2.96194,  2.95272,  2.95950,  2.96164,  2.96778,  3.00708,  2.96771,  0.01726,  0.00582,  0.00583
Ca,  0.75807,  0.70013,  0.75722,  0.75807,  0.75836,  0.75923,  0.74947,  0.02118,  0.02826,  0.02794
Ti,  0.02236,  0.02226,  0.02231,  0.02235,  0.02238,  0.02247,  0.02236,  0.00006,  0.00254,  0.00254
V,  0.00609,  0.00591,  0.00608,  0.00609,  0.00609,  0.00609,  0.00606,  0.00006,  0.01040,  0.01035
Mn,  0.01370,  0.01367,  0.01370,  0.01371,  0.01374,  0.01383,  0.01373,  0.00005,  0.00360,  0.00361
Fe,  0.26361,  0.26247,  0.26358,  0.26382,  0.26486,  0.32276,  0.27260,  0.02161,  0.07929,  0.08199
Zn,  0.12911,  0.12715,  0.12898,  0.12911,  0.12916,  0.12931,  0.12884,  0.00073,  0.00564,  0.00563
Br,  0.13707,  0.08019,  0.13672,  0.13707,  0.13714,  0.13743,  0.12854,  0.02082,  0.16196,  0.15188
Pb,  0.08319,  0.07838,  0.08306,  0.08319,  0.08324,  0.08339,  0.08249,  0.00177,  0.02141,  0.02123
BC, 13.68171, 13.65060, 13.68138, 13.68903, 13.71940, 14.44565, 13.80054,  0.27851,  0.02018,  0.02036

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.26905,  1.26685,  1.26998,  1.27133,  1.27572,  1.73636,  1.34068,  0.16978,  0.12664,  0.13378
Mg,  0.47166,  0.47049,  0.47138,  0.47144,  0.47167,  0.76932,  0.51588,  0.10868,  0.21067,  0.23043
Al,  0.97711,  0.95945,  0.97122,  0.97327,  0.97698,  1.58689,  1.06402,  0.22433,  0.21083,  0.22958
Si,  2.21182,  1.79613,  2.19197,  2.19968,  2.20774,  2.21278,  2.14070,  0.14781,  0.06905,  0.06683
P,  0.21498,  0.04972,  0.21498,  0.21511,  0.21516,  0.21557,  0.19034,  0.06057,  0.31819,  0.28173
S,  8.05326,  4.30647,  8.05345,  8.05858,  8.06140,  8.07809,  7.49770,  1.37372,  0.18322,  0.17058
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  5.57961,  4.82708,  5.57968,  5.58228,  5.58361,  5.59136,  5.46967,  0.27658,  0.05057,  0.04957
Ca,  0.57295,  0.14345,  0.57029,  0.57122,  0.57236,  0.57295,  0.50728,  0.15675,  0.30899,  0.27357
Ti,  0.04677,  0.03782,  0.04616,  0.04638,  0.04664,  0.04679,  0.04515,  0.00315,  0.06977,  0.06736
V,  0.00485,  0.00430,  0.00485,  0.00485,  0.00485,  0.00485,  0.00477,  0.00020,  0.04235,  0.04161
Mn,  0.00819,  0.00801,  0.00813,  0.00815,  0.00818,  0.01309,  0.00888,  0.00181,  0.20400,  0.22131
Fe,  0.36483,  0.00000,  0.35934,  0.36128,  0.36365,  0.36492,  0.30751,  0.13256,  0.43107,  0.36335
Zn,  0.05359,  0.05358,  0.05360,  0.05361,  0.05364,  0.19192,  0.07433,  0.05062,  0.68097,  0.94450
Br,  0.22635,  0.22635,  0.22646,  0.22665,  0.22679,  1.62144,  0.43546,  0.51008,  1.17137,  2.25350
Pb,  0.01081,  0.01080,  0.01080,  0.01081,  0.01081,  0.13419,  0.02929,  0.04516,  1.54140,  4.17562
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.09259,  1.36331,  3.32964,  2.44232,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.03710,  0.99766,  1.03705,  1.03709,  1.03710,  1.03715,  1.03118,  0.01444,  0.01400,  0.01392
Al,  7.37176,  7.17555,  7.37138,  7.37161,  7.37179,  7.37199,  7.34226,  0.07182,  0.00978,  0.00974
Si, 16.63228, 15.87629, 16.63141, 16.63220, 16.63252, 16.63305, 16.51892,  0.27684,  0.01676,  0.01664
P,  0.02184,  0.02064,  0.02183,  0.02184,  0.02184,  0.02185,  0.02166,  0.00044,  0.02031,  0.02014
S,  0.23716,  0.23670,  0.23700,  0.23709,  0.23745,  0.26032,  0.24056,  0.00851,  0.03537,  0.03588
Cl,  0.70638,  0.67758,  0.70630,  0.70635,  0.70641,  0.70654,  0.70206,  0.01054,  0.01502,  0.01493
K,  1.60118,  1.59675,  1.60096,  1.60108,  1.60116,  1.60130,  1.60046,  0.00160,  0.00100,  0.00100
Ca,  2.40761,  2.33043,  2.40749,  2.40759,  2.40763,  2.40770,  2.39602,  0.02825,  0.01179,  0.01173
Ti,  0.47392,  0.46221,  0.47387,  0.47390,  0.47392,  0.47393,  0.47215,  0.00428,  0.00907,  0.00903
V,  0.00691,  0.00679,  0.00691,  0.00691,  0.00691,  0.00691,  0.00689,  0.00004,  0.00623,  0.00622
Mn,  0.06747,  0.06737,  0.06747,  0.06747,  0.06747,  0.06747,  0.06746,  0.00004,  0.00055,  0.00055
Fe,  4.10564,  4.05466,  4.10552,  4.10570,  4.10577,  4.10589,  4.09807,  0.01864,  0.00455,  0.00454
Zn,  0.02212,  0.02212,  0.02212,  0.02212,  0.02213,  0.02473,  0.02251,  0.00096,  0.04244,  0.04319
Br,  0.00814,  0.00812,  0.00813,  0.00814,  0.00815,  0.00897,  0.00826,  0.00031,  0.03696,  0.03752
Pb,  0.00891,  0.00891,  0.00891,  0.00891,  0.00891,  0.01109,  0.00924,  0.00080,  0.08655,  0.08973
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.65838,  0.09874,  0.24116,  2.44232,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.24429,  0.03664,  0.08948,  2.44232,  0.00000
Mg,  0.28214,  0.28200,  0.28218,  0.28243,  0.28269,  0.31322,  0.28698,  0.01130,  0.03939,  0.04007
Al,  2.91909,  2.45821,  2.91849,  2.91941,  2.92047,  2.92206,  2.85058,  0.16909,  0.05932,  0.05792
Si,  6.20666,  5.30038,  6.20580,  6.20769,  6.20990,  6.21318,  6.07226,  0.33261,  0.05477,  0.05359
P,  0.02071,  0.02054,  0.02073,  0.02078,  0.02096,  0.07076,  0.02826,  0.01831,  0.64793,  0.88401
S,  0.69377,  0.68702,  0.69391,  0.69618,  0.70292,  2.36222,  0.94539,  0.61058,  0.64584,  0.88009
