**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 17

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb, 12.31162, 10.90843, 11.54455, 12.31143, 13.11509, 14.31171, 12.39889,  0.95202,  0.07678,  0.07733

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.75096,  0.15661,  0.48574,  3.10168,  0.00000
Mg,  0.15077,  0.00000,  0.00432,  0.13410,  0.18525,  0.23691,  0.11468,  0.08362,  0.72914,  0.55459
Al,  5.80566,  4.41883,  5.30432,  5.76785,  5.87243,  5.96817,  5.59035,  0.43801,  0.07835,  0.07544
Si, 14.52712, 12.37707, 13.96828, 14.48309, 14.61063, 14.72581, 14.23600,  0.63647,  0.04471,  0.04381
P,  0.29656,  0.27221,  0.28687,  0.30252,  0.39296,  0.44783,  0.32868,  0.05940,  0.18072,  0.20030
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.05528,  0.25104,  0.04258,  0.08528,  2.00265,  0.00000
Cl,  2.73426,  2.61998,  2.67172,  2.73558,  2.76252,  5.86552,  2.99866,  0.87740,  0.29260,  0.32089
K,  0.47518,  0.29828,  0.46518,  0.47554,  0.49861,  0.80376,  0.50717,  0.12586,  0.24817,  0.26488
Ca,  5.68976,  5.51624,  5.61857,  5.72738,  5.95117,  6.50513,  5.80606,  0.26774,  0.04611,  0.04706
Ti,  0.53278,  0.48746,  0.52030,  0.53248,  0.53336,  0.53422,  0.52611,  0.01347,  0.02561,  0.02529
V,  0.00860,  0.00643,  0.00737,  0.00857,  0.00863,  0.00868,  0.00814,  0.00081,  0.09985,  0.09455
Mn,  0.05522,  0.04369,  0.05175,  0.05493,  0.05572,  0.05646,  0.05357,  0.00350,  0.06543,  0.06346
Fe,  6.30092,  6.18251,  6.25446,  6.33068,  6.67453,  6.85318,  6.42836,  0.23635,  0.03677,  0.03751
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Br,  0.00007,  0.00000,  0.00000,  0.00000,  0.00000,  0.00007,  0.00000,  0.00002,  4.00412,  0.22373
Pb,  0.01402,  0.01337,  0.01375,  0.01415,  0.01516,  0.01562,  0.01436,  0.00075,  0.05228,  0.05354

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na, 15.21854, 10.94342, 11.94689, 15.10526, 15.32598, 15.47826, 14.13492,  1.88729,  0.13352,  0.12401
Mg,  1.76567,  1.60789,  1.66623,  1.76297,  1.77015,  1.77656,  1.72987,  0.06551,  0.03787,  0.03710
Al,  0.21436,  0.07744,  0.16075,  0.28419,  1.98179,  2.56193,  0.80738,  1.02143,  1.26511,  4.76501
Si,  1.70651,  1.43224,  1.59931,  1.84607,  5.24088,  6.39900,  2.89208,  2.04233,  0.70618,  1.19679
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  0.87282,  0.45100,  0.55375,  0.86156,  0.88254,  0.89696,  0.76642,  0.18457,  0.24082,  0.21146
Cl, 26.72849, 19.88924, 21.48002, 26.54373, 26.89712, 27.13958, 24.99008,  3.02189,  0.12092,  0.11306
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Ca,  2.72120,  2.69022,  2.70788,  2.73265,  3.11316,  3.24970,  2.85215,  0.23090,  0.08095,  0.08485
Ti,  0.06599,  0.05676,  0.06232,  0.07048,  0.18533,  0.22328,  0.10583,  0.06887,  0.65076,  1.04361
V,  0.00205,  0.00189,  0.00199,  0.00213,  0.00388,  0.00448,  0.00266,  0.00106,  0.39713,  0.51713
Mn,  0.00731,  0.00620,  0.00687,  0.00788,  0.02146,  0.02612,  0.01206,  0.00818,  0.67819,  1.11923
Fe,  1.16901,  1.10155,  1.14220,  1.20135,  2.03413,  2.30611,  1.45737,  0.49888,  0.34232,  0.42676
Zn,  0.01724,  0.00902,  0.01299,  0.01645,  0.01722,  0.01757,  0.01528,  0.00277,  0.18166,  0.16095
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.70680,  1.70053,  0.30637,  0.57065,  1.86260,  0.00000
Mg,  0.89283,  0.00000,  0.22195,  0.88067,  0.89400,  0.89979,  0.66474,  0.39258,  0.59058,  0.43970
Al,  3.76674,  1.71979,  2.37801,  3.72872,  3.76857,  3.79482,  3.27139,  0.83721,  0.25592,  0.22227
Si,  9.36542,  5.10583,  6.48036,  9.29111,  9.36977,  9.42102,  8.33788,  1.74281,  0.20902,  0.18609
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  2.50933,  1.61602,  1.89516,  2.50962,  2.52095,  2.53715,  2.30204,  0.38210,  0.16599,  0.15227
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  2.76843,  5.02685,  1.04813,  1.88668,  1.80004,  0.00000
K,  4.18041,  2.46767,  3.04664,  4.18061,  4.19191,  4.20746,  3.78750,  0.71299,  0.18825,  0.17055
Ca,  0.00000,  0.00000,  0.00000,  0.00000,  1.58151,  2.26418,  0.54410,  0.96752,  1.77820,  0.00000
Ti,  0.20889,  0.17266,  0.18776,  0.20690,  0.20900,  0.21045,  0.20030,  0.01314,  0.06562,  0.06293
V,  0.00074,  0.00000,  0.00014,  0.00067,  0.00074,  0.00079,  0.00052,  0.00031,  0.60193,  0.42425
Mn,  0.04577,  0.02248,  0.02978,  0.04548,  0.04580,  0.04600,  0.04016,  0.00966,  0.24056,  0.21105
Fe,  3.09612,  2.58552,  2.78390,  3.08311,  3.09750,  3.10578,  2.97873,  0.19547,  0.06562,  0.06313
Zn,  0.10487,  0.10322,  0.10463,  0.10685,  0.22308,  0.26225,  0.14495,  0.06907,  0.47653,  0.65865
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.01186,  0.01182,  0.01187,  0.01195,  0.01714,  0.01942,  0.01374,  0.00322,  0.23453,  0.27162

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  2.15246,  0.26155,  1.67565,  2.14265,  2.16427,  2.17861,  1.88062,  0.56258,  0.29915,  0.26137
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00857,  0.03971,  0.00715,  0.01432,  2.00338,  0.00000
Al,  3.52095,  3.48287,  3.50797,  3.53327,  4.01946,  4.78987,  3.74166,  0.41274,  0.11031,  0.11722
Si,  8.34073,  8.26587,  8.31733,  8.36562,  9.28620, 10.84143,  8.76859,  0.80349,  0.09163,  0.09633
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  7.40824,  4.40199,  6.78421,  7.38584,  7.43351,  7.47373,  7.00466,  0.87350,  0.12470,  0.11791
K,  0.11104,  0.00000,  0.10828,  0.11017,  0.11600,  0.17039,  0.09898,  0.04496,  0.45426,  0.40489
Ca,  5.05220,  5.04208,  5.04793,  5.05268,  5.27342,  5.39947,  5.13285,  0.14740,  0.02872,  0.02918
Ti,  0.36638,  0.36435,  0.36563,  0.36698,  0.40453,  0.45235,  0.38224,  0.02924,  0.07650,  0.07981
V,  0.00397,  0.00393,  0.00396,  0.00399,  0.00579,  0.00701,  0.00464,  0.00118,  0.25418,  0.29681
Mn,  0.03189,  0.03156,  0.03179,  0.03200,  0.03878,  0.04648,  0.03468,  0.00507,  0.14628,  0.15907
Fe,  3.41088,  3.39693,  3.40644,  3.41557,  3.52735,  3.85035,  3.47522,  0.13061,  0.03758,  0.03829
Zn,  0.24007,  0.16152,  0.18549,  0.23941,  0.24032,  0.24154,  0.22122,  0.03300,  0.14916,  0.13745
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.01674,  0.02307,  0.00570,  0.01013,  1.77727,  0.00000
Pb,  0.01899,  0.01887,  0.01893,  0.01899,  0.02293,  0.02452,  0.02031,  0.00239,  0.11753,  0.12571

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.01538,  0.04298,  0.00788,  0.01463,  1.85656,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.15276,  0.21223,  0.05192,  0.09227,  1.77730,  0.00000
Al,  1.89416,  0.00000,  0.46961,  1.89490,  1.90604,  1.91891,  1.42550,  0.84444,  0.59238,  0.44581
Si,  3.98157,  0.59921,  1.46994,  3.97952,  3.99971,  4.05409,  3.14596,  1.49585,  0.47548,  0.37569
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  3.11751,  3.08266,  3.09402,  3.10538,  4.73963,  5.32851,  3.65113,  0.97724,  0.26765,  0.31347
Cl,  5.10860,  2.43598,  3.22129,  5.14240,  5.19198,  5.26293,  4.50430,  1.16447,  0.25852,  0.22794
K,  3.07374,  3.01407,  3.02786,  3.05095,  5.38740,  6.25778,  3.83364,  1.40033,  0.36527,  0.45558
Ca,  4.16529,  0.22394,  1.35292,  4.19509,  4.22432,  4.25606,  3.23528,  1.71285,  0.52943,  0.41122
Ti,  0.25633,  0.01546,  0.08138,  0.25759,  0.25858,  0.25940,  0.19833,  0.10568,  0.53284,  0.41228
V,  0.00717,  0.00158,  0.00313,  0.00721,  0.00725,  0.00727,  0.00584,  0.00245,  0.41863,  0.34122
Mn,  0.05655,  0.04870,  0.05109,  0.05656,  0.05661,  0.05666,  0.05469,  0.00335,  0.06133,  0.05931
Fe,  1.50791,  0.49055,  0.75607,  1.50855,  1.51341,  1.52361,  1.25743,  0.44988,  0.35778,  0.29835
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Br,  0.23777,  0.22311,  0.23035,  0.23819,  0.23862,  0.23984,  0.23522,  0.00548,  0.02329,  0.02304
Pb,  0.08350,  0.08278,  0.08346,  0.08374,  0.08386,  0.08524,  0.08375,  0.00065,  0.00776,  0.00778

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.13443,  1.12572,  1.12998,  1.16178,  1.17504,  1.19700,  1.15607,  0.02515,  0.02175,  0.02217
Al,  7.60738,  7.36826,  7.51960,  7.60133,  7.66053,  7.68180,  7.58285,  0.09436,  0.01244,  0.01240
Si, 16.66921, 16.25498, 16.48571, 16.66151, 16.73155, 16.75715, 16.61030,  0.16103,  0.00969,  0.00966
P,  0.01178,  0.00000,  0.00000,  0.00967,  0.01392,  0.01428,  0.00750,  0.00626,  0.83457,  0.53127
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.14530,  0.25967,  0.05601,  0.10058,  1.79563,  0.00000
Cl,  1.93298,  1.63690,  1.73818,  1.91138,  1.93674,  1.94113,  1.85739,  0.11796,  0.06351,  0.06103
K,  0.76196,  0.75925,  0.76054,  0.77022,  0.98751,  1.14676,  0.84917,  0.14982,  0.17643,  0.19663
Ca,  3.71669,  3.27167,  3.38845,  3.65937,  3.72587,  3.73420,  3.58967,  0.18402,  0.05126,  0.04951
Ti,  0.54439,  0.51631,  0.52890,  0.54434,  0.54466,  0.54488,  0.53847,  0.01085,  0.02015,  0.01993
V,  0.00955,  0.00883,  0.00919,  0.00955,  0.00958,  0.00959,  0.00942,  0.00027,  0.02902,  0.02860
Mn,  0.06896,  0.06807,  0.06884,  0.06892,  0.06937,  0.06953,  0.06898,  0.00041,  0.00592,  0.00592
Fe,  4.88981,  4.73530,  4.79483,  4.84911,  4.89573,  4.90220,  4.84256,  0.05841,  0.01206,  0.01195
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00697,  0.00666,  0.00668,  0.00691,  0.00699,  0.00704,  0.00685,  0.00015,  0.02169,  0.02134
