"Sample    : Ni_34680_8p",
"34",
"43",
"33",
"42",
"44",
"43",
"48",
"46",
"41",
"38",
"45",
"34",
"31",
"46",
"32",
"52",
"44",
"55",
"40",
"45",
"45",
"57",
"37",
"51",
"34",
"43",
"56",
"32",
"42",
"47",
"41",
"36",
"44",
"51",
"48",
"36",
"42",
"44",
"42",
"50",
"30",
"42",
"51",
"40",
"47",
"38",
"48",
"45",
"40",
"38",
"55",
"49",
"39",
"43",
"48",
"41",
"39",
"40",
"47",
"49",
"43",
"41",
"40",
"33",
"38",
"58",
"49",
"46",
"50",
"40",
"41",
"43",
"46",
"50",
"40",
"41",
"50",
"44",
"51",
"36",
"31",
"45",
"34",
"57",
"45",
"48",
"41",
"52",
"51",
"52",
"42",
"62",
"48",
"32",
"43",
"35",
"40",
"38",
"47",
"58",
"38",
"45",
"59",
"44",
"53",
"40",
"38",
"47",
"45",
"47",
"40",
"49",
"44",
"49",
"43",
"58",
"53",
"39",
"59",
"42",
"61",
"45",
"36",
"39",
"36",
"39",
"42",
"39",
"34",
"53",
"42",
"49",
"36",
"47",
"41",
"45",
"46",
"40",
"45",
"50",
"54",
"51",
"56",
"35",
"35",
"44",
"49",
"43",
"37",
"31",
"49",
"41",
"45",
"32",
"41",
"34",
"38",
"42",
"39",
"35",
"37",
"37",
"44",
"44",
"40",
"43",
"46",
"35",
"47",
"37",
"40",
"28",
"35",
"27",
"35",
"37",
"47",
"30",
"38",
"30",
"32",
"43",
"40",
"47",
"43",
"43",
"31",
"40",
"30",
"38",
"39",
"40",
"47",
"49",
"37",
"45",
"36",
"37",
"37",
"39",
"43",
"46",
"33",
"46",
"45",
"34",
"39",
"34",
"31",
"30",
"34",
"38",
"43",
"35",
"41",
"33",
"41",
"48",
"32",
"41",
"48",
"44",
"45",
"33",
"41",
"41",
"36",
"46",
"39",
"41",
"37",
"57",
"38",
"26",
"33",
"41",
"42",
"46",
"31",
"34",
"51",
"45",
"31",
"28",
"40",
"27",
"47",
"37",
"44",
"29",
"43",
"39",
"42",
"33",
"33",
"27",
"43",
"42",
"34",
"39",
"38",
"35",
"42",
"39",
"46",
"38",
"32",
"33",
"39",
"37",
"36",
"43",
"34",
"37",
"38",
"41",
"42",
"44",
"39",
"41",
"43",
"35",
"27",
"33",
"35",
"41",
"38",
"42",
"30",
"29",
"46",
"40",
"35",
"41",
"36",
"26",
"45",
"39",
"41",
"47",
"40",
"53",
"45",
"53",
"44",
"74",
"69",
"64",
"67",
"66",
"66",
"90",
"89",
"77",
"79",
"67",
"78",
"87",
"83",
"73",
"74",
"75",
"63",
"77",
"76",
"78",
"55",
"64",
"65",
"55",
"54",
"58",
"50",
"39",
"33",
"42",
"37",
"36",
"36",
"28",
"40",
"40",
"39",
"33",
"36",
"40",
"33",
"36",
"32",
"32",
"34",
"30",
"36",
"40",
"38",
"39",
"39",
"43",
"32",
"43",
"38",
"28",
"36",
"40",
"28",
"34",
"25",
"34",
"33",
"46",
"30",
"37",
"43",
"44",
"34",
"34",
"43",
"38",
"40",
"42",
"43",
"43",
"34",
"49",
"40",
"42",
"51",
"42",
"40",
"37",
"43",
"40",
"28",
"45",
"52",
"48",
"43",
"39",
"42",
"61",
"52",
"49",
"51",
"45",
"39",
"34",
"38",
"40",
"37",
"30",
"30",
"35",
"34",
"39",
"36",
"37",
"35",
"28",
"35",
"33",
"33",
"40",
"36",
"32",
"17",
"28",
"27",
"26",
"41",
"26",
"32",
"32",
"33",
"30",
"22",
"26",
"23",
"40",
"31",
"41",
"31",
"29",
"32",
"32",
"35",
"39",
"35",
"28",
"19",
"28",
"35",
"34",
"22",
"46",
"39",
"33",
"38",
"29",
"37",
"32",
"25",
"33",
"28",
"34",
"35",
"34",
"23",
"33",
"34",
"36",
"31",
"29",
"30",
"32",
"34",
"33",
"32",
"29",
"36",
"28",
"25",
"24",
"34",
"28",
"24",
"28",
"34",
"27",
"35",
"35",
"38",
"31",
"22",
"23",
"35",
"18",
"39",
"29",
"33",
"31",
"39",
"26",
"35",
"29",
"33",
"42",
"38",
"25",
"32",
"32",
"33",
"30",
"20",
"35",
"38",
"37",
"35",
"34",
"30",
"32",
"25",
"24",
"33",
"25",
"24",
"27",
"36",
"31",
"31",
"32",
"33",
"39",
"28",
"39",
"36",
"24",
"25",
"35",
"22",
"39",
"27",
"25",
"32",
"28",
"23",
"27",
"28",
"26",
"28",
"33",
"34",
"35",
"29",
"27",
"22",
"20",
"25",
"26",
"25",
"29",
"19",
"37",
"30",
"27",
"27",
"35",
"37",
"20",
"31",
"36",
"32",
"24",
"34",
"27",
"33",
"23",
"34",
"33",
"30",
"16",
"29",
"32",
"28",
"34",
"29",
"35",
"31",
"33",
"25",
"26",
"38",
"27",
"32",
"32",
"26",
"31",
"29",
"36",
"35",
"24",
"27",
"22",
"29",
"21",
"26",
"31",
"33",
"30",
"32",
"39",
"41",
"34",
"27",
"35",
"30",
"31",
"37",
"23",
"22",
"36",
"28",
"28",
"22",
"25",
"29",
"38",
"32",
"37",
"34",
"31",
"34",
"24",
"36",
"25",
"32",
"32",
"32",
"43",
"40",
"44",
"29",
"24",
"33",
"36",
"35",
"35",
"27",
"36",
"36",
"42",
"30",
"42",
"42",
"39",
"32",
"32",
"41",
"40",
"41",
"40",
"34",
"48",
"34",
"29",
"35",
"34",
"39",
"63",
"39",
"36",
"49",
"48",
"30",
"49",
"46",
"31",
"40",
"51",
"44",
"48",
"41",
"42",
"56",
"53",
"45",
"60",
"62",
"67",
"62",
"59",
"61",
"52",
"73",
"52",
"64",
"78",
"72",
"69",
"68",
"83",
"73",
"80",
"94",
"109",
"100",
"90",
"91",
"104",
"99",
"129",
"146",
"116",
"115",
"158",
"152",
"122",
"154",
"133",
"174",
"140",
"158",
"167",
"158",
"165",
"179",
"191",
"188",
"192",
"205",
"207",
"211",
"175",
"185",
"206",
"229",
"217",
"194",
"220",
"215",
"238",
"185",
"224",
"197",
"189",
"192",
"186",
"182",
"188",
"193",
"207",
"205",
"212",
"169",
"173",
"200",
"182",
"178",
"172",
"157",
"141",
"152",
"134",
"131",
"140",
"122",
"123",
"140",
"113",
"102",
"126",
"96",
"94",
"97",
"110",
"100",
"83",
"80",
"76",
"80",
"78",
"59",
"60",
"72",
"87",
"62",
"62",
"66",
"56",
"56",
"58",
"50",
"50",
"47",
"46",
"44",
"43",
"50",
"54",
"40",
"44",
"35",
"52",
"45",
"39",
"63",
"50",
"55",
"52",
"59",
"53",
"38",
"66",
"62",
"67",
"74",
"76",
"84",
"79",
"96",
"99",
"92",
"89",
"121",
"93",
"99",
"99",
"99",
"100",
"107",
"100",
"105",
"108",
"114",
"106",
"105",
"111",
"93",
"101",
"107",
"87",
"102",
"72",
"74",
"90",
"77",
"59",
"60",
"63",
"52",
"57",
"53",
"36",
"43",
"50",
"47",
"29",
"37",
"36",
"25",
"29",
"16",
"36",
"27",
"30",
"22",
"33",
"36",
"24",
"14627",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ni, P , Ca, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NiLa         0.87     0.029",
"                      P Ka         1.99     0.014",
"                      CaKa         3.68     0.196",
"                      CaKb         4.01     0.026",
"                      NiKaESC      5.72     0.030",
"                      NiKa         7.46    11.959",
"                      NiKb         8.26     1.556",
"                      RuKa        19.17     0.088",
"                      ----        19.99     0.028",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
