Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    15
  11,      1.041,        131,         59,       0.80
  12,      1.254,        238,         60,       1.02
  13,      1.487,       2500,         81,       1.22
  14,      1.740,       9652,        119,       1.38
  15,      2.013,        241,         67,       0.88
  16,      2.307,      10772,        123,       1.43
  17,      2.622,       9676,        136,       1.51
  19,      3.313,      15997,        147,       3.07
  20,      3.691,      38575,        212,       2.33
  22,      4.509,       4039,        158,       1.41
  23,      4.950,        502,        134,       1.07
  24,      5.412,        845,        145,       0.94
  25,      5.895,       1184,        171,       2.00
  45,      2.696,        410,         82,       1.55
  56,      4.464,        745,        190,       1.58
