**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 17

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Fe,  0.15985,  0.11577,  0.15293,  0.15674,  0.15884,  0.45424,  0.19132,  0.10598,  0.55396,  0.66301
Zn,  0.01331,  0.01307,  0.01317,  0.01324,  0.01369,  0.01460,  0.01342,  0.00038,  0.02851,  0.02875
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00003,  0.00000,  0.00001,  3.09258,  0.00000
Pb,  0.00207,  0.00204,  0.00205,  0.00206,  0.00225,  0.00249,  0.00214,  0.00013,  0.06293,  0.06498

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  5.03740,  4.12750,  5.04293,  5.05205,  5.08603, 15.14100,  5.93858,  2.54195,  0.42804,  0.50462
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03208,  0.00481,  0.01174,  2.44232,  0.00000
Mg,  0.02567,  0.00000,  0.02319,  0.02463,  0.02559,  0.03826,  0.02501,  0.00775,  0.30987,  0.30195
Al,  0.84475,  0.67065,  0.71874,  0.83394,  0.83890,  0.84475,  0.78768,  0.07040,  0.08937,  0.08333
Si,  1.29750,  1.10260,  1.26958,  1.28525,  1.29385,  1.46630,  1.27044,  0.07741,  0.06093,  0.05966
P,  0.02722,  0.01845,  0.02156,  0.02721,  0.02722,  0.02723,  0.02497,  0.00344,  0.13778,  0.12639
S,  0.05208,  0.01947,  0.03721,  0.05170,  0.05187,  0.05208,  0.04369,  0.01232,  0.28210,  0.23664
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03711,  0.00442,  0.01120,  2.53361,  0.00000
K,  0.10918,  0.08206,  0.09447,  0.10839,  0.10870,  0.11473,  0.10280,  0.01016,  0.09888,  0.09310
Ca,  0.03048,  0.02357,  0.03194,  0.03302,  0.04204,  0.42799,  0.06648,  0.09172,  1.37976,  3.00911
Ti,  0.04187,  0.03539,  0.04128,  0.04165,  0.04186,  0.06024,  0.04198,  0.00485,  0.11562,  0.11594
V,  0.00082,  0.00064,  0.00082,  0.00082,  0.00082,  0.00146,  0.00085,  0.00017,  0.19924,  0.20554
Mn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00674,  0.00085,  0.00187,  2.19123,  0.00000
Fe,  0.48871,  0.37984,  0.48885,  0.48912,  0.49059,  0.89076,  0.50495,  0.10392,  0.20580,  0.21264
Zn,  0.00164,  0.00000,  0.00019,  0.00175,  0.00184,  0.00877,  0.00166,  0.00186,  1.12040,  1.13071
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00113,  0.00071,  0.00081,  0.00114,  0.00115,  0.00218,  0.00108,  0.00031,  0.29031,  0.27863

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 32.28440, 31.08791, 32.32537, 32.39069, 32.59376, 49.62927, 35.39714,  6.67001,  0.18843,  0.20660
Na,  1.96060,  0.00000,  1.96499,  1.98012,  2.02974,  2.74026,  1.83108,  0.84112,  0.45936,  0.42901
Mg, 21.20270, 19.04986, 21.21976, 21.27178, 21.38483, 42.78172, 24.87830,  8.31684,  0.33430,  0.39225
Al, 17.06717, 15.17721, 17.08022, 17.11963, 17.19886, 31.82940, 19.50215,  5.69704,  0.29212,  0.33380
Si, 25.28335, 23.30423, 25.31278, 25.36418, 25.50378, 43.78199, 28.44050,  7.14617,  0.25127,  0.28264
P,  4.94048,  0.00000,  0.97368,  4.93837,  4.94281,  4.95742,  3.37688,  2.21114,  0.65479,  0.44755
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.32620,  0.18661,  0.45693,  2.44859,  0.00000
K, 22.19994, 20.62711, 22.22158, 22.27503, 22.40178, 36.42216, 24.64397,  5.52335,  0.22413,  0.24880
Ca, 25.98628, 25.98628, 26.03916, 26.08978, 27.34705, 38.60905, 28.56488,  4.71710,  0.16514,  0.18152
Ti, 26.07093, 24.82271, 26.10179, 26.15537, 26.29961, 42.88943, 29.03900,  6.45028,  0.22212,  0.24741
V, 37.90164, 34.95656, 37.94918, 38.03041, 38.28460, 58.30618, 41.32749,  7.98747,  0.19327,  0.21074
Mn, 39.16910, 37.89001, 39.22107, 39.29768, 39.53996, 62.22458, 43.35051,  8.85549,  0.20428,  0.22608
Fe, 34.61150, 32.25638, 34.65632, 34.72623, 34.94396, 52.70824, 37.69315,  7.06422,  0.18741,  0.20410
Zn, 10.53204,  2.05381, 10.53224, 10.55178, 10.57306, 16.79913,  9.97202,  4.19500,  0.42068,  0.39831
Br, 11.36593, 11.36593, 11.39872, 11.42223, 11.68274, 14.16786, 11.94266,  1.02427,  0.08577,  0.09012
Pb, 15.18348, 15.18348, 15.20730, 15.23292, 17.43889, 17.60878, 15.98264,  1.07144,  0.06704,  0.07057

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 34.16202,  5.89215, 34.12907, 34.18610, 34.23308, 34.52147, 28.94168, 10.89453,  0.37643,  0.31891
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 50.84326, 28.72706, 50.12667, 50.85868, 50.90418, 51.01539, 46.87628,  8.07154,  0.17219,  0.15875
Al, 42.53836, 27.22387, 41.92388, 42.55280, 42.59400, 42.66544, 39.79726,  5.54707,  0.13938,  0.13040
Si, 43.29039, 19.99473, 43.01916, 43.30444, 43.34407, 43.41630, 38.95522,  8.91350,  0.22881,  0.20590
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  5.62986,  4.53522,  5.63662,  5.65276,  5.68690, 16.65332,  7.26031,  3.79528,  0.52274,  0.67413
Cl, 13.08222, 12.08615, 13.07533, 13.07949, 13.09075, 21.92582, 14.51384,  3.35307,  0.23103,  0.25631
K, 29.55412, 11.93785, 29.29286, 29.56339, 29.59738, 29.65730, 26.25359,  6.76520,  0.25769,  0.22891
Ca, 32.28155, 12.52875, 32.18193, 32.28967, 32.30505, 32.35897, 28.99315,  6.82784,  0.23550,  0.21151
Ti, 40.25803, 18.36111, 40.09238, 40.26793, 40.30509, 40.36341, 36.10362,  8.56038,  0.23711,  0.21264
V, 34.95641,  0.00000, 34.92477, 34.98330, 35.03132, 35.48684, 28.23792, 14.03250,  0.49694,  0.40143
Mn, 42.76086,  7.43111, 42.72364, 42.79549, 42.85855, 43.23014, 36.10274, 13.89913,  0.38499,  0.32504
Fe, 33.00513,  1.33041, 32.97591, 33.03154, 33.07892, 33.55027, 27.08005, 12.41333,  0.45839,  0.37610
Zn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 13.67926,  1.95477,  4.78225,  2.44645,  0.00000
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb, 13.59596,  7.34101, 13.35123, 13.59524, 13.60758, 13.62647, 13.13251,  1.39684,  0.10636,  0.10274

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  9.67594,  9.18330,  9.65920,  9.68057,  9.69009, 13.23030, 10.24772,  1.29474,  0.12634,  0.13381
Na, 98.03940, 93.92827, 97.28096, 98.01086, 98.02290, 98.03940, 97.25888,  1.46266,  0.01504,  0.01492
Mg,  9.10066,  7.03737,  9.18931,  9.36738,  9.89370, 10.72501,  9.30836,  1.01375,  0.10891,  0.11139
Al,  1.45811,  0.27658,  1.55121,  1.77077,  2.37136,  6.55267,  2.50930,  1.99507,  0.79507,  1.36826
Si,  2.25474,  1.44285,  2.31516,  2.45668,  2.84230,  6.51550,  3.05431,  1.61574,  0.52900,  0.71660
P,  0.00000,  0.00000,  0.00000,  0.00000,  1.64285, 11.18526,  1.92193,  3.61541,  1.88113,  0.00000
S, 21.51356, 17.02206, 20.66711, 21.46768, 21.50787, 22.31710, 20.72316,  1.62508,  0.07842,  0.07554
Cl, 59.54102, 56.01405, 59.58794, 59.73294, 60.00181, 60.65674, 59.50858,  1.10402,  0.01855,  0.01854
K,  0.00000,  0.00000,  0.00000,  0.00000,  0.01650,  0.49455,  0.04665,  0.12482,  2.67557,  0.00000
Ca,  6.57829,  5.85152,  6.63063,  6.68469,  7.44904,  9.46914,  7.15262,  1.02012,  0.14262,  0.15507
Ti,  1.63101,  0.93664,  1.67933,  1.79823,  2.07976,  5.93001,  2.46484,  1.57856,  0.64043,  0.96784
V,  1.83547,  1.57944,  1.72337,  1.78200,  1.92666,  6.09632,  2.52836,  1.60174,  0.63351,  0.87266
Mn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.68598,  0.39604,  0.92273,  2.32991,  0.00000
Fe,  4.63084,  4.42055,  4.58886,  4.60802,  4.72635,  9.21323,  5.42182,  1.71661,  0.31661,  0.37069
Zn,  0.04565,  0.00000,  0.00000,  0.00000,  0.01728,  4.70164,  0.47517,  1.44547,  3.04200, 31.66710
Br, 21.57227, 13.79521, 21.18248, 21.30064, 21.54660, 22.18857, 20.05276,  3.00804,  0.15001,  0.13944
Pb,  1.81786,  1.65650,  1.79221,  1.81101,  2.25728,  4.05661,  2.12800,  0.68801,  0.32331,  0.37847

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  3.40422,  1.36818,  2.83557,  3.36359,  3.38565,  3.40422,  3.09436,  0.49443,  0.15979,  0.14524
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg, 11.79745, 10.47825, 11.50970, 11.74531, 11.79706, 18.56750, 12.06209,  1.68670,  0.13983,  0.14297
Al,  2.57610,  0.00000,  2.27002,  2.47438,  2.56887,  5.09759,  2.27856,  1.15445,  0.50666,  0.44814
Si,  3.56087,  1.94075,  3.35538,  3.49860,  3.55662,  6.01315,  3.43660,  0.85935,  0.25006,  0.24133
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S, 50.99205, 50.48406, 51.06721, 51.11970, 51.81553, 55.82684, 51.68960,  1.24858,  0.02416,  0.02449
Cl,  7.64311,  0.00000,  5.78663,  7.45009,  7.54970,  7.64311,  6.37468,  1.96727,  0.30861,  0.25739
K, 27.61991, 27.31241, 27.65236, 27.68755, 28.27356, 32.37335, 28.15542,  1.11425,  0.03957,  0.04034
Ca,  9.33140,  1.27455,  7.45075,  9.17979,  9.25944,  9.33140,  8.26813,  1.85573,  0.22444,  0.19887
Ti,  3.80052,  1.98717,  3.46525,  3.68063,  3.74200,  3.80052,  3.39907,  0.60074,  0.17674,  0.15807
V,  1.86962,  1.86962,  1.89718,  1.91677,  2.49465,  4.44732,  2.22422,  0.60514,  0.27207,  0.32367
Mn,  7.70956,  7.47315,  7.62439,  7.68889,  7.70886,  7.71690,  7.65475,  0.07811,  0.01020,  0.01013
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Zn, 31.70497,  7.69507, 30.25705, 31.40516, 31.59006, 31.70497, 29.39977,  5.46181,  0.18578,  0.17227
Br, 67.06181, 66.17137, 67.06202, 67.30208, 67.39988, 71.94015, 67.96367,  1.94238,  0.02858,  0.02896
Pb, 28.57526, 19.10601, 27.97660, 28.52120, 28.55944, 28.58707, 27.64444,  2.18586,  0.07907,  0.07649

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 11.72379,  7.02905, 11.42686, 11.57799, 11.67734, 19.94324, 11.99970,  3.49948,  0.29163,  0.29849
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  6.16846,  5.90452,  6.13917,  6.16179,  7.88158, 15.56594,  7.75304,  3.26857,  0.42159,  0.52989
Si,  5.98682,  5.00498,  5.90362,  5.95307,  8.26557, 10.56882,  6.89556,  1.71791,  0.24913,  0.28695
P,  0.00000,  0.00000,  0.00000,  0.00000, 16.55109, 33.45600,  7.43230, 12.54922,  1.68847,  0.00000
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 13.43425,  1.99066,  4.86205,  2.44243,  0.00000
Cl, 19.73365, 12.15244, 19.64428, 19.67713, 19.73075, 24.47626, 19.16361,  3.26738,  0.17050,  0.16557
K,  1.63528,  0.90361,  1.54760,  1.59410,  5.29620,  8.13487,  3.01973,  2.45356,  0.81251,  1.50040
Ca, 24.41512, 19.76678, 24.04683, 24.22387, 24.35090, 27.05030, 23.95080,  1.82358,  0.07614,  0.07469
Ti, 11.20180, 10.15809, 11.07283, 11.14693, 12.12713, 15.91174, 11.90412,  1.64025,  0.13779,  0.14643
V,  1.94994,  0.00000,  1.64208,  1.82252,  1.90828, 16.42693,  3.50452,  5.23647,  1.49420,  2.68545
Mn, 10.36048,  0.91574, 10.02826, 10.20340, 10.30860, 19.18317,  9.96823,  4.90140,  0.49170,  0.47309
Fe,  6.84014,  4.95613,  6.54609,  6.70717,  6.79723, 19.46520,  8.19055,  4.54140,  0.55447,  0.66393
Zn, 51.37465, 50.44167, 50.86613, 51.11952, 52.83456, 56.32378, 51.79828,  1.46169,  0.02822,  0.02845
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.44704,  0.04091,  0.12651,  3.09264,  0.00000
Pb, 26.43390, 26.03148, 26.19896, 26.31163, 28.75815, 31.79472, 27.29696,  1.71647,  0.06288,  0.06493

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  8.74963,  7.18225,  8.76002,  8.77750,  8.83638, 26.33129, 10.31940,  4.42040,  0.42836,  0.50521
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  6.07173,  0.91004,  2.22262,  2.44232,  0.00000
Mg,  7.05593,  0.00000,  6.36659,  6.76969,  7.03466, 10.52368,  6.87497,  2.13128,  0.31001,  0.30205
Al, 30.19180, 23.95873, 25.70329, 29.81377, 29.98681, 30.19180, 28.15970,  2.51509,  0.08932,  0.08330
Si, 19.62383, 16.67632, 19.20981, 19.44088, 19.57088, 22.17296, 19.21782,  1.16929,  0.06084,  0.05959
P, 95.05952, 64.49235, 75.46255, 95.05527, 95.06047, 95.06402, 87.26889, 11.97345,  0.13720,  0.12596
S, 21.86453,  8.16005, 15.60896, 21.69990, 21.77553, 21.86453, 18.33627,  5.17788,  0.28238,  0.23682
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  2.12090,  0.25268,  0.64016,  2.53343,  0.00000
K, 18.99075, 14.26704, 16.44015, 18.85589, 18.90330, 19.93877, 17.88064,  1.76728,  0.09884,  0.09306
Ca,  1.40735,  1.08930,  1.47417,  1.52506,  1.94218, 19.77642,  3.07041,  4.23811,  1.38031,  3.01141
Ti, 17.03771, 14.40814, 16.80600, 16.95012, 17.03290, 24.51608, 17.08935,  1.97448,  0.11554,  0.11589
V, 21.48691, 16.70390, 21.48277, 21.49118, 21.53140, 38.20130, 22.17749,  4.42233,  0.19941,  0.20581
Mn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 19.94997,  2.52773,  5.53884,  2.19123,  0.00000
Fe, 20.91239, 16.27699, 20.91969, 20.93872, 20.99944, 38.13353, 21.61443,  4.44766,  0.20577,  0.21268
Zn,  6.34269,  0.00000,  0.74675,  6.76078,  7.11509, 33.81771,  6.39998,  7.16682,  1.11982,  1.12993
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb, 14.39355,  9.09151, 10.30770, 14.52957, 14.65345, 27.77792, 13.81544,  4.00989,  0.29025,  0.27859

Percent of Total Variable

Factor 1,,Statistics Over All Runs
