**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 9

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Mn,  0.04765,  0.03545,  0.04119,  0.04755,  0.05226,  0.05637,  0.04695,  0.00593,  0.12621,  0.12437
Fe,  5.92507,  1.33820,  1.73237,  1.85863,  5.88493,  6.28140,  3.16692,  1.99114,  0.62873,  0.33605
Zn,  0.02140,  0.01455,  0.03233,  0.08609,  0.09714,  0.17582,  0.07312,  0.04223,  0.57752,  1.97309
Br,  0.00004,  0.00000,  0.00000,  0.00129,  0.00590,  0.01698,  0.00365,  0.00497,  1.35971,119.21782
Pb,  0.00000,  0.00000,  0.00000,  0.02197,  0.02627,  0.03179,  0.01696,  0.01197,  0.70578,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.28813,  0.00000,  0.00062,  0.16821,  0.52939,  1.77270,  0.37484,  0.53025,  1.41461,  1.84033
Mg,  0.00000,  0.00000,  0.00557,  0.32915,  0.47165,  0.64560,  0.27980,  0.22851,  0.81671,  0.00000
Al,  3.53412,  3.53412,  3.94877,  4.28124,  4.69874,  5.72616,  4.35769,  0.56969,  0.13073,  0.16120
Si,  9.03345,  9.03345,  9.39257, 10.54782, 11.58057, 12.81804, 10.52261,  1.12705,  0.10711,  0.12476
P,  0.16545,  0.11535,  0.12431,  0.14191,  0.16142,  0.22668,  0.14613,  0.02605,  0.17827,  0.15745
S,  0.28962,  0.10426,  0.23404,  0.31829,  0.37513,  1.21822,  0.34487,  0.23202,  0.67277,  0.80113
Cl,  2.71568,  0.00000,  0.61096,  2.14374,  2.89384,  3.99274,  1.90463,  1.29854,  0.68178,  0.47816
K,  0.61928,  0.34212,  0.60845,  0.80649,  1.04740,  1.95044,  0.84768,  0.35812,  0.42247,  0.57829
Ca,  5.25722,  1.26128,  1.90346,  2.97242,  5.76990,  7.14397,  3.66000,  1.98685,  0.54285,  0.37793
Ti,  0.35889,  0.25443,  0.29410,  0.35523,  0.41439,  0.48741,  0.35664,  0.06694,  0.18771,  0.18653
V,  0.00275,  0.00069,  0.00240,  0.00676,  0.00906,  0.01031,  0.00602,  0.00336,  0.55825,  1.22430
Mn,  0.03860,  0.03689,  0.03992,  0.04302,  0.04519,  0.05053,  0.04293,  0.00339,  0.07902,  0.08787
Fe,  4.60856,  3.10586,  4.21318,  5.66827,  6.24322,  6.95531,  5.32334,  1.15177,  0.21636,  0.24992
Zn,  0.16019,  0.05766,  0.08812,  0.10881,  0.14857,  0.18344,  0.11758,  0.03638,  0.30939,  0.22710
Br,  0.00233,  0.00000,  0.00000,  0.00000,  0.00176,  0.02910,  0.00251,  0.00686,  2.73291,  2.94292
Pb,  0.02446,  0.00429,  0.00940,  0.01370,  0.02543,  0.03472,  0.01707,  0.00935,  0.54790,  0.38233

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  5.88809,  0.00000,  0.43508,  3.19511,  5.22281,  8.27874,  3.12159,  2.56071,  0.82032,  0.43490
Mg,  2.59952,  0.64760,  0.84236,  1.24691,  2.27164,  2.79592,  1.46930,  0.73683,  0.50149,  0.28345
Al,  8.11307,  1.58764,  4.92353,  6.81074,  7.99887, 12.03056,  6.59368,  2.27249,  0.34465,  0.28010
Si, 14.39826,  5.96915,  9.75729, 12.47290, 14.27618, 19.50121, 12.23081,  3.13269,  0.25613,  0.21757
P,  0.15381,  0.00000,  0.11455,  0.15873,  0.20459,  0.29620,  0.16010,  0.06885,  0.43007,  0.44766
S,  8.82458,  3.01627,  3.72997,  4.90047,  7.98780,  9.34562,  5.54022,  2.17109,  0.39188,  0.24603
Cl,  6.57847,  0.00000,  1.75245,  5.68212,  7.68798, 10.85461,  5.10221,  3.57684,  0.70104,  0.54372
K, 10.97433,  3.54950,  4.88633,  5.98645,  9.84586, 11.46461,  6.96672,  2.68425,  0.38530,  0.24459
Ca,  0.00005,  0.00000,  0.17656,  4.30476,  5.86261,  7.84726,  3.60437,  2.72617,  0.75635,58425.74778
Ti,  0.41513,  0.00000,  0.40314,  0.48384,  0.56172,  0.78887,  0.46635,  0.16454,  0.35283,  0.39636
V,  0.01038,  0.00000,  0.00156,  0.00353,  0.00926,  0.01246,  0.00518,  0.00426,  0.82392,  0.41099
Mn,  0.08629,  0.04210,  0.05724,  0.07094,  0.07999,  0.11156,  0.07103,  0.01712,  0.24102,  0.19841
Fe,  0.00000,  0.00000,  0.00085,  0.51613,  1.21768,  3.47688,  0.88953,  1.11709,  1.25583,  0.00000
Zn,  0.09202,  0.02356,  0.09289,  0.14012,  0.17882,  0.26708,  0.13799,  0.06751,  0.48924,  0.73369
Br,  0.28128,  0.09590,  0.12052,  0.15665,  0.25564,  0.29749,  0.17613,  0.06906,  0.39210,  0.24552
Pb,  0.13212,  0.05239,  0.08134,  0.09090,  0.12149,  0.14273,  0.09841,  0.02628,  0.26702,  0.19889

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00051,  0.13887,  0.49626,  0.10020,  0.17452,  1.74168,103842936.66701
Mg,  0.69614,  0.69614,  0.80762,  0.88277,  0.92578,  0.99680,  0.86749,  0.08477,  0.09772,  0.12177
Al,  7.14758,  6.87908,  7.24391,  7.36640,  7.47158,  7.87471,  7.36697,  0.21620,  0.02935,  0.03025
Si, 13.19694, 13.09790, 13.89196, 14.17752, 14.53984, 14.89172, 14.14322,  0.50025,  0.03537,  0.03791
P,  0.04147,  0.00000,  0.03553,  0.04049,  0.05129,  0.05648,  0.04056,  0.01265,  0.31193,  0.30514
S,  0.44145,  0.07819,  0.19592,  0.26111,  0.41453,  0.56473,  0.29709,  0.13830,  0.46553,  0.31329
Cl,  3.24114,  0.82643,  1.50084,  2.15961,  2.38939,  4.66359,  2.07737,  0.87587,  0.42162,  0.27023
K,  1.07022,  0.55948,  0.91502,  1.03322,  1.12565,  1.46869,  1.04498,  0.20798,  0.19903,  0.19434
Ca,  5.36309,  1.92349,  2.55768,  3.22118,  4.02869,  5.53769,  3.35385,  1.00848,  0.30069,  0.18804
Ti,  0.61011,  0.48697,  0.52837,  0.55025,  0.58336,  0.62979,  0.55290,  0.03701,  0.06694,  0.06066
V,  0.00598,  0.00598,  0.00843,  0.00973,  0.01085,  0.01162,  0.00944,  0.00163,  0.17237,  0.27224
Mn,  0.06317,  0.05966,  0.06146,  0.06246,  0.06364,  0.06682,  0.06260,  0.00166,  0.02653,  0.02629
Fe,  3.06247,  2.72844,  4.04077,  4.45495,  4.86752,  5.47361,  4.40132,  0.71469,  0.16238,  0.23337
Zn,  0.03572,  0.00000,  0.00000,  0.00000,  0.01097,  0.03572,  0.00602,  0.01047,  1.73862,  0.29321
Br,  0.01092,  0.00000,  0.00000,  0.00001,  0.00766,  0.01259,  0.00333,  0.00454,  1.36465,  0.41587
Pb,  0.01982,  0.00319,  0.00534,  0.00741,  0.01210,  0.01982,  0.00858,  0.00420,  0.48952,  0.21182
