Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,         18,         67,       0.74
  13,      1.487,        253,         70,       1.42
  14,      1.740,         37,         66,       0.90
  19,      3.313,         31,         72,       1.22
  20,      3.691,         68,         82,       0.81
  24,      5.412,       1515,        187,       2.54
  26,      6.399,       2389,        249,       1.33
  29,      8.041,       8234,        461,       2.11
  30,      8.631,       2286,        447,       2.72
  45,      2.696,        579,         64,       1.96
  58,      4.838,        496,        233,       1.93
