Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,         54,         57,       1.85
  13,      1.487,        219,         61,       0.72
  14,      1.740,        261,         60,       0.95
  19,      3.313,        292,         63,       1.76
  20,      3.691,       1559,         80,       1.51
  24,      5.412,       1101,        157,       2.65
  26,      6.399,       3653,        214,       1.49
  29,      8.041,       6659,        387,       2.41
  30,      8.631,       2595,        375,       2.20
  45,      2.696,        521,         55,       1.52
  58,      4.838,        286,        199,       1.37
