Acquisition date and time: 00-00-   0 (00:00:00)
Live Time:,        0
Real Time:,        0
 
Photopeaks:,    11
  12,      1.254,         77,         73,       1.99
  13,      1.487,        284,         75,       0.84
  14,      1.740,         88,         70,       0.85
  19,      3.313,         42,         74,       1.61
  20,      3.691,        109,         85,       1.18
  24,      5.412,       1369,        192,       2.38
  26,      6.399,       2426,        255,       2.53
  29,      8.041,       8907,        471,       1.75
  30,      8.631,       2260,        457,       2.34
  45,      2.696,        622,         67,       1.60
  58,      4.838,        690,        247,       2.54
