**** Analysis Summary ****

Time of run: ,05/08/16 00:01
Concentration file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RFeH.csv
Uncertainty file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RFeHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
8                    4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00012,0.00002,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00002,
8                    5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.00001,0.00003,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00002,
8                    6,0.00000,0.00000,0.00001,0.00000,0.00000,0.00009,0.00001,0.00002,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00002,
8                    7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00003,0.00000,0.00001,
9                    1,0.00000,0.00000,0.00001,0.00000,0.00001,0.00025,0.00002,0.00004,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00004,
9                    2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,
9                    3,0.00000,0.00000,0.00001,0.00000,0.00000,0.00010,0.00001,0.00002,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00002,
9                    4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,
9                    5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,
9                    6,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00000,0.00001,
9                    7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00001,0.00001,
9                    8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00010,0.00001,0.00002,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,
10                    1,0.00000,0.00000,0.00000,0.00000,0.00001,0.00019,0.00002,0.00004,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00003,0.00001,0.00004,
10                    2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00000,0.00001,
10                    3,0.00000,0.00000,0.00000,0.00000,0.00001,0.00007,0.00001,0.00002,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00003,0.00001,0.00002,
10                    4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,0.00003,
10                    5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00002,0.00002,0.00001,0.00002,
10                    6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,
