**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 18

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Si, 18.26442, 15.27747, 16.07225, 18.07734, 18.62811, 20.39930, 17.63726,  1.48939,  0.08445,  0.08155
P,  0.00091,  0.00000,  0.00000,  0.00000,  0.00000,  0.00094,  0.00009,  0.00028,  3.07835,  0.31269
S,  0.46850,  0.11757,  0.23797,  0.41030,  0.49124,  1.06902,  0.40838,  0.22728,  0.55653,  0.48511
Cl,  2.49800,  1.41266,  1.68568,  2.41032,  2.63909,  3.64493,  2.28229,  0.61226,  0.26827,  0.24510
K,  0.70266,  0.46179,  0.66458,  0.70783,  0.92620,  1.08059,  0.77929,  0.16898,  0.21684,  0.24048
Ca,  3.13275,  2.58751,  2.71779,  3.10323,  3.20870,  3.57248,  3.02498,  0.28386,  0.09384,  0.09061
Ti,  0.47882,  0.42059,  0.44062,  0.47648,  0.48395,  0.51722,  0.46646,  0.02694,  0.05776,  0.05627
V,  0.00643,  0.00575,  0.00600,  0.00637,  0.00645,  0.00682,  0.00626,  0.00030,  0.04734,  0.04609
Mn,  0.07428,  0.06879,  0.07179,  0.07355,  0.07454,  0.07703,  0.07310,  0.00223,  0.03044,  0.02996
Fe,  4.06724,  3.68444,  3.83541,  4.05706,  4.09772,  4.30586,  3.98525,  0.17025,  0.04272,  0.04186
Zn,  0.01039,  0.00713,  0.00978,  0.01042,  0.01295,  0.01510,  0.01115,  0.00218,  0.19514,  0.20934
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.01413,  0.03442,  0.00636,  0.01104,  1.73480,  0.00000
Pb,  0.01289,  0.00899,  0.01053,  0.01236,  0.01315,  0.02129,  0.01255,  0.00275,  0.21943,  0.21358
BC,  1.03812,  0.03137,  0.35650,  0.85110,  1.08410,  2.83249,  0.86425,  0.66072,  0.76450,  0.63645

Factor 4,,Statistics Over All Runs
