
Factor Contributions (avg = 1) from Base Run #10 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4
10,07/26/07 00:44,-1.663369E-001,2.855416E+000,4.122285E-001,6.947688E+000
10,07/28/07 00:41,3.174374E+000,-2.238261E+000,1.274697E+000,2.844925E+001
10,07/30/07 00:40,8.323268E+000,1.327207E-001,9.236905E-001,2.777282E+001
10,08/01/07 00:45,1.760724E+001,3.780481E-001,8.632827E-001,1.664965E+001
10,08/03/07 00:44,7.869981E+000,3.009733E+000,8.760141E-001,1.687871E+001
10,08/05/07 00:45,8.910518E+000,-2.729762E+000,1.405946E+000,2.552908E+001
10,08/07/07 01:02,1.213954E+001,5.874898E+000,7.447003E-001,1.636602E+001
10,08/09/07 01:11,1.765863E+001,5.461251E+000,8.239169E-001,1.184638E+001
10,08/11/07 00:57,7.145340E+000,4.888553E-002,1.752834E+000,2.240033E+001
10,08/13/07 00:52,6.794497E+000,-8.774046E-001,1.126606E+000,1.746450E+001
10,08/15/07 00:58,7.610789E+000,6.954279E-001,9.789728E-001,2.870852E+001
10,08/17/07 01:09,1.626297E+001,-1.953889E+000,9.530707E-001,1.463010E+001
10,08/19/07 01:34,1.269047E+001,4.358750E+000,4.354946E-001,1.389421E+001
10,08/23/07 01:16,1.537422E+001,6.558738E-001,8.384239E-001,1.249163E+001
10,08/25/07 00:42,1.556283E+000,6.009995E-001,7.521231E-001,2.363136E+001
10,08/27/07 00:47,1.790703E+001,-5.571000E+000,2.225754E+000,1.390298E+001
10,08/29/07 01:17,1.927751E+001,4.999137E-001,9.620403E-001,9.727504E+000
10,08/31/07 01:16,1.186596E+001,1.886647E+000,7.371402E-001,1.033659E+001
10,09/04/07 02:01,7.729507E+000,-1.984919E-001,6.670122E-001,9.602061E+000
10,09/09/07 02:11,7.429372E+000,-1.705952E+000,7.949578E-001,1.363201E+001
10,09/15/07 01:14,9.630706E+000,2.991070E+000,5.917312E-001,1.248578E+001
10,09/21/07 01:28,1.120813E+001,-1.314087E-001,6.860406E-001,5.752036E+000
10,09/27/07 01:27,1.585680E+001,5.301642E+000,4.094643E-001,5.850187E+000
10,10/03/07 01:36,1.543263E+001,9.484906E+000,3.793611E-001,9.229437E+000
10,10/09/07 02:02,1.001238E+001,-1.425647E+000,9.975528E-001,8.915392E+000
10,10/15/07 04:50,9.027009E+000,3.181320E+000,2.883467E-001,7.514470E+000
10,10/21/07 02:46,1.725948E+001,6.190495E+000,3.418991E-001,5.126285E+000
10,10/27/07 03:21,1.385829E+001,2.207202E+000,1.025743E+000,3.719709E+000
10,11/02/07 04:07,1.688414E+001,6.076290E+000,1.073795E+000,6.484710E+000
10,11/08/07 03:30,2.323306E+001,1.343224E+001,1.335470E+000,8.211178E+000
10,11/14/07 04:30,1.640293E+001,2.617980E+001,1.111138E+000,9.082551E+000
10,11/20/07 04:37,1.683669E+001,4.924485E+000,8.519150E-001,7.770034E+000
10,11/26/07 03:53,1.045402E+001,7.294389E+000,3.314833E-001,9.785888E+000
10,12/02/07 04:06,1.443972E+001,9.414433E+000,5.666803E-001,9.516873E+000
10,12/08/07 03:43,2.064628E+001,3.254021E+001,1.147749E+000,6.444650E+000
10,12/14/07 04:03,2.734964E+001,2.699595E+001,1.692060E+000,2.873971E+000
10,12/20/07 03:20,2.527850E+001,1.869655E+001,7.061491E-001,8.042557E+000
10,12/26/07 03:15,1.358437E+001,8.828642E+001,2.767227E-001,6.850121E+000
10,01/01/08 03:06,7.654131E+000,3.051515E+001,9.031976E-001,7.084827E+000
10,01/07/08 02:43,2.723144E+001,8.837556E+001,2.065947E+000,-3.053801E-001
10,01/13/08 02:53,1.764493E+001,4.194684E+001,1.441459E+000,3.873710E+000
10,01/19/08 02:30,3.702694E+001,1.466872E+002,1.652154E+000,1.637382E+000
10,01/31/08 03:14,3.453781E+001,1.630576E+002,6.537408E-001,-1.949380E+000
10,02/06/08 03:34,4.955313E+000,7.253442E+001,4.595662E-001,7.905808E+000
10,02/12/08 04:29,2.002957E+001,2.584944E+001,8.417189E-001,6.577208E+000
10,02/18/08 02:04,4.730212E+000,1.090523E+002,1.679612E+000,1.251307E+001
10,02/24/08 01:28,7.008463E-001,2.069320E+002,2.841273E+000,7.642739E+000
10,03/01/08 02:13,2.855224E+001,8.112490E+001,1.604194E+000,6.568826E+000
10,03/07/08 01:31,3.204696E+001,1.004674E+001,1.341420E+000,9.137231E+000
10,03/13/08 02:37,2.642799E+001,9.479057E+000,7.753344E-001,3.627991E+000
10,03/19/08 02:22,3.172319E+001,3.661540E+001,1.804912E+000,1.164657E+001
10,03/25/08 02:03,2.690252E+001,1.864112E+001,6.525692E-001,8.998533E+000
10,03/31/08 01:51,1.909935E+001,6.970992E+000,1.070957E+000,9.700407E+000
10,04/06/08 02:04,1.687729E+001,1.569852E+001,1.064367E+000,1.152279E+001
10,04/12/08 01:12,1.964754E+001,4.023098E+001,1.453906E+000,1.034731E+001
10,04/18/08 01:28,2.099747E+001,3.734241E+000,1.210902E+000,1.163000E+001
10,04/24/08 02:09,1.598374E+001,1.076150E+001,9.034264E-001,1.467688E+001
10,04/30/08 02:15,1.826507E+001,6.035064E+000,6.436362E-001,9.276807E+000
10,05/06/08 02:07,1.355713E+001,6.392444E+000,3.815211E-001,5.823773E+000
10,05/12/08 01:58,1.557619E+001,3.298589E+000,7.104783E-001,8.015266E+000
10,05/18/08 01:50,1.442516E+001,5.028106E+000,5.605205E-001,6.622336E+000
10,05/24/08 01:55,1.541310E+001,-4.493290E+000,1.429377E+000,1.314662E+001
10,05/30/08 02:29,1.844666E+001,4.281871E+000,9.326601E-001,1.082393E+001
10,06/05/08 02:51,1.912847E+001,7.826419E+000,6.991015E-001,8.949311E+000
10,06/11/08 02:22,1.549773E+001,5.970162E+000,7.382385E-001,1.212319E+001
10,06/17/08 02:15,6.554321E+000,-9.726130E-001,2.860402E-001,7.647905E+000
10,06/23/08 02:05,6.794840E+000,1.041638E+000,3.176261E-001,2.198121E+001
10,06/29/08 01:46,7.857304E+000,3.750119E+000,3.156766E-001,7.182686E+000
10,07/05/08 01:48,1.087356E+001,-6.290216E-001,1.133104E+000,1.894602E+001
10,07/11/08 02:06,2.226859E+001,-5.772670E-001,1.625703E+000,2.416062E+001
10,07/23/08 02:04,1.428074E+001,2.868229E+000,4.909966E-001,7.262610E+000
10,07/29/08 02:24,7.248640E+000,5.692448E+000,1.006705E+000,2.260891E+001
10,08/04/08 01:57,8.592567E+000,6.341191E+000,3.557471E-001,1.736508E+001
10,08/10/08 01:23,1.097840E+001,6.166818E+000,5.220883E-001,1.755612E+001
