**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 12

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  6.93450,  5.47750,  5.72790,  6.80375,  7.08068,  7.66400,  6.60069,  0.71235,  0.10792,  0.10272
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.04560,  0.06729,  0.01817,  0.02799,  1.54063,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00006,  0.00092,  0.00015,  0.00031,  2.12341,  0.00000
Al,  0.34777,  0.24404,  0.25690,  0.34131,  0.35530,  0.38538,  0.31942,  0.04940,  0.15466,  0.14205
Si,  0.84814,  0.61857,  0.63219,  0.83231,  0.86636,  0.93916,  0.78397,  0.11414,  0.14559,  0.13457
P,  0.01048,  0.00841,  0.01000,  0.01049,  0.01103,  0.01249,  0.01035,  0.00121,  0.11673,  0.11535
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03034,  0.00303,  0.00933,  3.07793,2714577.07847
Cl,  0.22906,  0.15163,  0.22924,  0.23936,  0.30058,  0.31543,  0.24878,  0.04764,  0.19149,  0.20797
K,  0.02964,  0.01063,  0.02114,  0.02967,  0.03127,  0.06857,  0.02932,  0.01548,  0.52786,  0.52218
Ca,  0.38026,  0.26395,  0.32533,  0.37315,  0.38823,  0.41957,  0.36111,  0.04382,  0.12135,  0.11523
Ti,  0.03319,  0.02382,  0.02596,  0.03257,  0.03389,  0.03670,  0.03093,  0.00421,  0.13614,  0.12688
V,  0.00047,  0.00022,  0.00038,  0.00046,  0.00048,  0.00052,  0.00043,  0.00009,  0.19869,  0.18126
Mn,  0.00327,  0.00220,  0.00249,  0.00320,  0.00334,  0.00362,  0.00301,  0.00046,  0.15316,  0.14103
Fe,  0.35318,  0.26955,  0.29545,  0.34649,  0.36061,  0.39029,  0.33308,  0.03951,  0.11862,  0.11187
Zn,  0.00758,  0.00621,  0.00726,  0.00744,  0.00773,  0.00833,  0.00735,  0.00065,  0.08901,  0.08631
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00010,  0.00058,  0.00012,  0.00023,  1.92586,  0.00000
Pb,  0.00125,  0.00099,  0.00116,  0.00123,  0.00128,  0.00138,  0.00122,  0.00010,  0.08371,  0.08141

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  4.02130,  3.07010,  3.60873,  4.00145,  4.02130,  4.93880,  3.88888,  0.50194,  0.12907,  0.12482
Na,  0.07845,  0.00000,  0.04254,  0.07877,  0.08427,  0.08961,  0.06155,  0.03395,  0.55166,  0.43279
Mg,  0.03837,  0.00622,  0.01667,  0.03804,  0.03846,  0.04004,  0.02949,  0.01327,  0.45004,  0.34588
Al,  0.11083,  0.07225,  0.10578,  0.10940,  0.11320,  0.22679,  0.11533,  0.04046,  0.35085,  0.36509
Si,  0.29772,  0.21460,  0.28702,  0.29226,  0.29891,  0.52910,  0.30474,  0.08192,  0.26883,  0.27517
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00246,  0.00048,  0.00099,  2.05230,  0.00000
S,  0.11258,  0.00000,  0.07597,  0.11090,  0.11241,  0.11285,  0.09249,  0.03473,  0.37550,  0.30851
Cl,  0.11944,  0.02421,  0.06090,  0.12005,  0.12926,  0.32538,  0.11793,  0.08185,  0.69403,  0.68527
K,  0.17036,  0.00000,  0.11953,  0.16763,  0.16927,  0.17150,  0.14112,  0.05217,  0.36970,  0.30626
Ca,  0.00000,  0.00000,  0.00000,  0.00000,  0.04457,  0.26173,  0.03555,  0.07962,  2.23964,  0.00000
Ti,  0.00616,  0.00583,  0.00600,  0.00613,  0.00639,  0.02117,  0.00768,  0.00462,  0.60167,  0.75018
V,  0.00000,  0.00000,  0.00000,  0.00000,  0.00001,  0.00042,  0.00004,  0.00013,  2.92924,  0.00000
Mn,  0.00153,  0.00105,  0.00147,  0.00150,  0.00153,  0.00249,  0.00153,  0.00037,  0.24425,  0.24401
Fe,  0.10197,  0.09662,  0.09917,  0.10047,  0.10326,  0.18383,  0.10900,  0.02567,  0.23551,  0.25173
Zn,  0.00321,  0.00284,  0.00314,  0.00318,  0.00321,  0.00428,  0.00336,  0.00047,  0.13836,  0.14491
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00124,  0.00012,  0.00038,  3.07794,  0.00000
Pb,  0.00049,  0.00045,  0.00048,  0.00049,  0.00062,  0.00107,  0.00057,  0.00018,  0.31970,  0.37086

Percent of Species Sum

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  7.49017,  7.44767,  7.49328,  7.59757, 10.22671, 10.48064,  8.41410,  1.32800,  0.15783,  0.17730
Na,  5.20528,  0.00000,  0.75739,  4.13618,  4.57005,  5.23283,  3.13054,  2.00422,  0.64022,  0.38504
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  1.16697,  4.29318,  0.95363,  1.69702,  1.77952,  0.00000
Al,  3.31771,  0.00000,  3.35771,  3.46066,  3.66241,  5.15235,  3.42914,  1.34181,  0.39130,  0.40444
Si,  2.50694,  0.89754,  2.55560,  2.65372,  2.95128,  4.93440,  2.91989,  1.12929,  0.38676,  0.45047
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S, 21.30039, 21.10475, 21.43509, 22.31693, 44.23124, 63.90098, 30.97817, 14.40971,  0.46516,  0.67650
Cl, 11.19807,  5.15298,  5.51312, 10.44827, 10.75909, 11.31925,  8.88065,  2.51003,  0.28264,  0.22415
K,  8.73686,  8.60782,  9.06492,  9.93007, 33.15869, 49.96152, 18.72817, 14.31737,  0.76448,  1.63873
Ca, 11.10697,  0.00000,  6.48926, 10.91556, 11.06601, 11.36989,  8.88123,  3.54416,  0.39906,  0.31909
Ti,  5.81322,  0.15748,  5.58812,  5.80611,  5.89508,  6.03383,  5.22848,  1.74097,  0.33298,  0.29948
V, 10.70637,  0.00000,  6.74425, 10.58159, 10.68344, 11.03666,  8.69853,  3.37302,  0.38777,  0.31505
Mn,  8.83720,  7.31335,  8.91707,  9.01730,  9.39764, 11.42443,  9.31924,  1.17356,  0.12593,  0.13280
Fe,  2.99394,  2.14181,  3.00918,  3.11278,  3.31288,  4.98415,  3.37361,  0.85253,  0.25271,  0.28475
Zn,  8.08722,  8.08722,  8.17578,  8.35333, 14.56987, 25.03449, 11.35326,  5.32532,  0.46906,  0.65849
Br,100.00000, 73.77073, 88.71839,100.00000,100.00000,100.00000, 94.98605,  8.55065,  0.09002,  0.08551
Pb, 43.23666, 35.61048, 42.86570, 43.26005, 43.47046, 43.86400, 42.51451,  2.37257,  0.05581,  0.05487

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 17.16667, 15.70383, 16.98912, 17.20079, 17.74756, 21.26408, 17.78297,  1.77872,  0.10002,  0.10361
Na, 82.37444, 81.82661, 82.04490, 82.39617, 85.21299, 89.22606, 84.01157,  2.79560,  0.03328,  0.03394
Mg, 34.68132, 31.58381, 34.47442, 34.67808, 39.82767, 42.69542, 36.56718,  3.53581,  0.09669,  0.10195
Al,  4.82545,  2.00955,  4.81606,  4.96071,  5.77978, 11.01551,  5.90998,  2.58727,  0.43778,  0.53617
Si,  6.23954,  3.67480,  6.21317,  6.36861,  6.74752, 11.98386,  7.21599,  2.40147,  0.33280,  0.38488
P,  2.57414,  2.03546,  2.35900,  2.77587,  2.92826,  3.49479,  2.70322,  0.38139,  0.14109,  0.14816
S, 16.91783, 13.71638, 14.07804, 16.85657, 16.90816, 17.39550, 16.02298,  1.41807,  0.08850,  0.08382
Cl, 57.59992, 57.07445, 57.31079, 57.46423, 59.59630, 63.54568, 58.81260,  2.45959,  0.04182,  0.04270
K,  1.70583,  0.00000,  0.00000,  1.66706,  1.74743,  1.76894,  1.08713,  0.79049,  0.72714,  0.46340
Ca, 14.67808, 12.92773, 14.43574, 14.75590, 15.17610, 19.57739, 15.40361,  2.13897,  0.13886,  0.14573
Ti,  6.81232,  4.57335,  6.80875,  6.88237,  7.13281, 12.40298,  7.73842,  2.32870,  0.30093,  0.34184
V,  8.78329,  6.18933,  8.66315,  8.87645,  9.31658, 15.67386,  9.84220,  2.92885,  0.29758,  0.33346
Mn,  5.82279,  3.39767,  5.80582,  5.93535,  6.11754, 11.01581,  6.67453,  2.18797,  0.32781,  0.37576
Fe,  8.13098,  6.20781,  7.97772,  8.22507,  8.42460, 12.94155,  8.89626,  2.02160,  0.22724,  0.24863
Zn,  9.37927,  1.79446,  8.11535,  9.21587,  9.60228, 10.38233,  8.45015,  2.36973,  0.28044,  0.25266
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 31.25526, 28.65138, 30.71832, 31.77000, 32.85809, 33.43245, 31.59914,  1.30470,  0.04129,  0.04174
Na,  0.00000,  0.00000,  0.00000,  0.00038,  0.43021,  1.32684,  0.24189,  0.40047,  1.65563,  0.00000
Mg, 44.16668, 44.14509, 44.18517, 45.08154, 49.08218, 49.78771, 46.14261,  2.25781,  0.04893,  0.05112
Al, 51.12592, 48.23064, 50.57584, 51.91020, 53.91864, 55.08630, 52.04907,  1.92483,  0.03698,  0.03765
Si, 48.04286, 45.02045, 47.35371, 48.85141, 50.74961, 51.59607, 48.81391,  1.84624,  0.03782,  0.03843
P, 20.22666,  5.73660, 15.76825, 17.91112, 21.65071, 24.49265, 17.56764,  5.21830,  0.29704,  0.25799
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.73386,  0.57355,  1.76464,  3.07669,  0.00000
Cl,  9.80890,  8.44571,  9.16238, 10.13947, 10.30786, 10.89000,  9.80085,  0.73866,  0.07537,  0.07531
K, 19.97279, 18.86895, 19.73271, 20.22744, 21.28563, 26.19445, 20.87970,  1.95498,  0.09363,  0.09788
Ca, 32.52160, 28.49512, 30.68543, 32.47002, 33.57377, 35.39131, 32.25632,  1.94702,  0.06036,  0.05987
Ti, 44.89794, 41.46845, 44.09311, 44.85302, 47.37806, 47.80432, 45.35612,  1.83694,  0.04050,  0.04091
V, 48.58591, 45.64164, 47.92783, 49.13103, 51.38243, 52.21420, 49.35571,  1.85182,  0.03752,  0.03811
Mn, 44.50541, 41.89463, 43.97664, 45.21043, 46.96785, 47.86531, 45.39057,  1.73016,  0.03812,  0.03888
Fe, 41.01765, 37.43092, 39.75226, 40.97093, 43.15877, 43.87975, 41.25703,  1.84047,  0.04461,  0.04487
Zn,  5.97453,  0.00000,  2.44302,  4.34184,  6.96081,  8.68208,  4.25209,  2.82483,  0.66434,  0.47281
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb, 14.18386, 10.93991, 13.27135, 13.80071, 14.77490, 16.05779, 13.77817,  1.29467,  0.09397,  0.09128

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 27.90554, 22.02196, 23.04994, 27.37691, 28.48970, 30.83236, 26.55758,  2.86929,  0.10804,  0.10282
Na,  0.00000,  0.00000,  0.00000,  0.00000,  7.21678, 10.64835,  2.87554,  4.43013,  1.54062,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.03483,  0.50554,  0.08039,  0.17070,  2.12350,  0.00000
Al, 30.88747, 21.68828, 22.80872, 30.31044, 31.55391, 34.21886, 28.36850,  4.38512,  0.15458,  0.14197
Si, 31.98357, 23.32343, 23.83163, 31.38398, 32.66879, 35.40769, 29.56009,  4.30587,  0.14566,  0.13463
P, 77.19920, 61.76530, 73.64887, 77.26387, 81.23725, 91.47109, 76.19441,  8.86199,  0.11631,  0.11479
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 16.66658,  1.66581,  5.12726,  3.07793,2717328.06303
Cl, 14.06113,  9.30550, 14.07255, 14.69204, 18.44585, 19.35124, 15.26809,  2.92330,  0.19146,  0.20790
K, 10.31361,  3.69736,  7.35386, 10.32308, 10.88278, 23.87757, 10.20490,  5.39133,  0.52831,  0.52274
Ca, 41.69335, 28.81110, 35.66456, 40.90660, 42.56303, 45.98481, 39.57423,  4.83428,  0.12216,  0.11595
Ti, 35.83004, 25.71282, 28.02268, 35.15555, 36.59144, 39.61571, 33.39098,  4.54720,  0.13618,  0.12691
V, 31.92443, 14.63324, 25.93441, 31.25678, 32.60253, 35.40812, 29.12198,  5.78528,  0.19866,  0.18122
Mn, 27.81130, 18.69662, 21.17282, 27.29114, 28.40872, 30.80066, 25.60598,  3.92142,  0.15314,  0.14100
Fe, 37.13564, 28.33560, 31.04388, 36.42903, 37.91406, 41.02762, 35.01543,  4.15826,  0.11876,  0.11197
Zn, 53.78023, 44.06274, 51.17445, 52.75793, 54.84702, 59.08791, 52.10676,  4.65417,  0.08932,  0.08654
Br,  0.00000,  0.00000,  0.00000,  0.00000,  1.98468, 11.35250,  2.39302,  4.60872,  1.92590,  0.00000
Pb, 30.57726, 24.50869, 28.27353, 29.99969, 31.20195, 33.77086, 29.76012,  2.44002,  0.08199,  0.07980

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass, 16.18236, 12.35314, 14.51931, 16.10031, 16.18226, 19.85615, 15.64621,  2.01655,  0.12888,  0.12461
Na, 12.42029,  0.00000,  6.73201, 12.46571, 13.33985, 14.18146,  9.74046,  5.37345,  0.55166,  0.43264
Mg, 21.15200,  3.42879,  9.22593, 20.95498, 21.19979, 22.05847, 16.25619,  7.30994,  0.44967,  0.34559
Al,  9.84345,  6.41659,  9.39427,  9.71389, 10.05346, 20.15399, 10.24332,  3.59751,  0.35121,  0.36547
Si, 11.22710,  8.09079, 10.82223, 11.01838, 11.27139, 19.94572, 11.49012,  3.08807,  0.26876,  0.27505
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 18.11273,  3.53473,  7.25436,  2.05231,  0.00000
S, 61.78178,  0.00000, 41.69442, 60.83196, 61.69550, 61.93719, 50.75949, 19.06061,  0.37551,  0.30852
Cl,  7.33197,  1.48550,  3.73758,  7.36670,  7.93431, 19.96851,  7.23782,  5.02346,  0.69406,  0.68514
K, 59.27091,  0.00000, 41.58156, 58.29508, 58.90507, 59.67987, 49.10011, 18.15219,  0.36970,  0.30626
Ca,  0.00000,  0.00000,  0.00000,  0.00000,  4.88518, 28.56878,  3.88462,  8.69113,  2.23732,  0.00000
Ti,  6.64648,  6.29690,  6.47989,  6.62113,  6.89465, 22.85344,  8.28600,  4.98499,  0.60162,  0.75002
V,  0.00000,  0.00000,  0.00000,  0.00000,  0.44598, 28.52719,  2.98159,  8.73389,  2.92928,  0.00000
Mn, 13.02329,  8.90685, 12.50303, 12.80256, 13.01039, 21.24565, 13.00968,  3.17712,  0.24421,  0.24396
Fe, 10.72179, 10.15647, 10.42591, 10.56210, 10.85957, 19.31558, 11.45767,  2.69549,  0.23526,  0.25140
Zn, 22.77875, 20.12105, 22.28584, 22.58855, 22.78540, 30.34160, 23.83775,  3.30475,  0.13864,  0.14508
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 26.22927,  2.62093,  8.06706,  3.07794,  0.00000
Pb, 12.00222, 11.11032, 11.80694, 11.89414, 15.13866, 26.51293, 13.94720,  4.51942,  0.32404,  0.37655

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.76640,  0.00000,  0.19878,  1.38773,  1.54993,  1.76640,  1.03272,  0.68704,  0.66527,  0.38895
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.08288,  0.29901,  0.06667,  0.11840,  1.77581,  0.00000
Al,  2.00693,  0.00000,  2.02843,  2.07713,  2.15854,  2.22746,  1.88521,  0.64811,  0.34378,  0.32293
Si,  3.57164,  0.93677,  3.63786,  3.74098,  4.05116,  5.02496,  3.70445,  1.06986,  0.28880,  0.29954
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  2.08532,  2.02651,  2.10108,  2.15755,  3.10051,  4.57468,  2.60041,  0.78522,  0.30196,  0.37655
Cl,  9.80068,  3.30367,  3.45555,  9.03983,  9.41037,  9.80068,  7.31894,  2.76145,  0.37730,  0.28176
K,  1.34916,  1.30361,  1.39965,  1.51421,  3.66617,  5.64330,  2.37883,  1.43432,  0.60295,  1.06312
Ca,  5.44243,  0.00000,  2.27766,  5.28096,  5.41952,  5.46719,  4.13520,  1.88002,  0.45464,  0.34544
Ti,  0.28928,  0.00573,  0.20105,  0.28833,  0.29232,  0.29696,  0.24199,  0.08856,  0.36597,  0.30615
V,  0.00851,  0.00000,  0.00384,  0.00832,  0.00848,  0.00861,  0.00655,  0.00290,  0.44279,  0.34097
Mn,  0.05575,  0.03375,  0.05133,  0.05599,  0.05648,  0.05710,  0.05306,  0.00692,  0.13037,  0.12409
Fe,  1.52979,  0.80201,  1.53806,  1.57037,  1.63130,  1.82047,  1.53963,  0.27062,  0.17577,  0.17690
Zn,  0.06124,  0.06124,  0.06166,  0.06291,  0.07904,  0.13980,  0.07419,  0.02351,  0.31691,  0.38393
Br,  0.27364,  0.13687,  0.17398,  0.26965,  0.27347,  0.27514,  0.23767,  0.05222,  0.21970,  0.19082
Pb,  0.09498,  0.05673,  0.06740,  0.09384,  0.09498,  0.09571,  0.08519,  0.01468,  0.17231,  0.15455

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na, 12.19672, 10.65322, 12.08345, 12.18107, 12.25358, 13.34853, 12.08316,  0.79631,  0.06590,  0.06529
Mg,  1.47481,  1.44532,  1.46554,  1.47092,  1.48617,  1.79290,  1.50363,  0.09934,  0.06606,  0.06735
Al,  1.27361,  0.57979,  1.27494,  1.30193,  1.62035,  2.34720,  1.46491,  0.47836,  0.32655,  0.37559
Si,  3.87867,  2.49702,  3.87971,  3.94042,  4.45935,  6.01484,  4.24822,  0.94852,  0.22327,  0.24455
P,  0.00819,  0.00644,  0.00705,  0.00830,  0.00956,  0.01110,  0.00838,  0.00141,  0.16848,  0.17232
S,  0.72266,  0.47839,  0.62227,  0.71768,  0.72404,  0.79134,  0.66895,  0.10030,  0.14994,  0.13879
Cl, 21.99583, 19.56818, 21.82287, 21.97165, 22.07992, 23.93493, 21.79409,  1.21985,  0.05597,  0.05546
K,  0.11493,  0.00000,  0.00000,  0.11028,  0.11744,  0.11891,  0.07329,  0.05293,  0.72217,  0.46053
Ca,  3.13814,  2.95141,  3.12421,  3.14643,  3.17787,  3.37982,  3.17000,  0.11997,  0.03785,  0.03823
Ti,  0.14791,  0.10855,  0.14772,  0.15017,  0.15721,  0.21742,  0.15948,  0.03010,  0.18875,  0.20351
V,  0.00305,  0.00235,  0.00302,  0.00307,  0.00314,  0.00439,  0.00324,  0.00059,  0.18280,  0.19438
Mn,  0.01603,  0.01022,  0.01604,  0.01626,  0.01775,  0.02447,  0.01740,  0.00379,  0.21766,  0.23631
Fe,  1.81275,  1.51285,  1.80535,  1.83104,  1.84477,  2.32979,  1.89419,  0.22522,  0.11890,  0.12424
Zn,  0.03099,  0.00635,  0.02190,  0.03015,  0.03165,  0.03749,  0.02713,  0.00836,  0.30815,  0.26979
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Pb,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
