"Sample    : Cr",
"Operator  : Mariana",
"Comment  : 15756",
"Group     : kerr2007ag180cal_lt",
"Date       : 2010-06-25 22:19:08",
"",
"Mesurement Condition",
"------------------------------------------------------------------------------------",
"Instrument : 700HS2   Atmosphere : Vac.   Collimator : 10(mm)   Spin : No",
"------------------------------------------------------------------------------------",
"Analyte               TG kV   uA      FI Acq.(keV)  Anal.(keV)  Time(sec)     DT(%)",
"------------------------------------------------------------------------------------",
"Na                    Rh 50  237-Auto Al  0 - 20    0.8 - 1.2   Live -  180   15",
"",
"<Profile>",
"Channel_info_start",
"Channel : Na",
"Points : 2048",
"Range : 0.000000 - 20.480000",
"Step : 0.010000",
"Channel_info_end",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"0",
"1",
"8",
"14",
"18",
"18",
"18",
"10",
"18",
"9",
"10",
"12",
"10",
"9",
"13",
"13",
"15",
"18",
"15",
"11",
"10",
"15",
"21",
"15",
"18",
"10",
"21",
"14",
"11",
"15",
"13",
"16",
"9",
"23",
"12",
"11",
"16",
"13",
"13",
"20",
"13",
"18",
"12",
"11",
"14",
"13",
"19",
"10",
"11",
"13",
"12",
"19",
"11",
"14",
"3",
"13",
"11",
"10",
"9",
"13",
"16",
"12",
"20",
"7",
"12",
"11",
"16",
"16",
"11",
"12",
"13",
"18",
"14",
"19",
"14",
"14",
"16",
"13",
"12",
"19",
"10",
"9",
"13",
"20",
"12",
"11",
"21",
"16",
"11",
"16",
"15",
"14",
"14",
"10",
"18",
"16",
"15",
"8",
"14",
"14",
"11",
"10",
"15",
"15",
"16",
"18",
"11",
"13",
"11",
"10",
"18",
"13",
"22",
"18",
"16",
"18",
"12",
"22",
"24",
"24",
"23",
"28",
"23",
"20",
"22",
"18",
"20",
"13",
"13",
"18",
"18",
"20",
"12",
"18",
"13",
"22",
"16",
"19",
"15",
"27",
"18",
"14",
"25",
"31",
"34",
"23",
"35",
"26",
"31",
"26",
"28",
"20",
"16",
"22",
"19",
"15",
"20",
"14",
"28",
"24",
"26",
"27",
"33",
"31",
"27",
"31",
"25",
"41",
"38",
"47",
"53",
"54",
"50",
"71",
"48",
"59",
"41",
"58",
"50",
"32",
"22",
"27",
"20",
"25",
"21",
"23",
"18",
"14",
"13",
"23",
"10",
"15",
"9",
"18",
"16",
"25",
"16",
"16",
"11",
"24",
"33",
"14",
"24",
"25",
"21",
"36",
"11",
"33",
"19",
"16",
"22",
"18",
"21",
"12",
"10",
"11",
"18",
"25",
"11",
"24",
"15",
"14",
"13",
"21",
"20",
"15",
"13",
"19",
"11",
"25",
"13",
"18",
"20",
"26",
"10",
"12",
"20",
"15",
"15",
"32",
"25",
"26",
"24",
"30",
"25",
"22",
"20",
"20",
"12",
"18",
"21",
"23",
"15",
"26",
"18",
"20",
"27",
"13",
"15",
"25",
"16",
"24",
"20",
"21",
"21",
"28",
"15",
"14",
"23",
"23",
"18",
"15",
"22",
"15",
"20",
"21",
"14",
"25",
"23",
"15",
"20",
"10",
"23",
"19",
"20",
"23",
"16",
"31",
"25",
"32",
"19",
"27",
"27",
"26",
"20",
"13",
"14",
"31",
"24",
"26",
"24",
"33",
"20",
"26",
"26",
"21",
"26",
"27",
"25",
"30",
"18",
"24",
"31",
"35",
"30",
"24",
"31",
"31",
"31",
"19",
"30",
"26",
"37",
"45",
"56",
"69",
"72",
"79",
"90",
"126",
"185",
"233",
"255",
"357",
"382",
"487",
"521",
"634",
"693",
"748",
"750",
"786",
"693",
"704",
"658",
"627",
"510",
"428",
"342",
"292",
"250",
"183",
"141",
"115",
"96",
"84",
"69",
"73",
"86",
"67",
"71",
"85",
"71",
"70",
"72",
"83",
"71",
"86",
"83",
"95",
"83",
"106",
"97",
"97",
"85",
"109",
"90",
"101",
"97",
"99",
"82",
"74",
"80",
"76",
"62",
"61",
"61",
"71",
"47",
"88",
"48",
"72",
"71",
"73",
"55",
"71",
"63",
"57",
"66",
"53",
"58",
"65",
"51",
"62",
"68",
"78",
"49",
"76",
"55",
"77",
"65",
"73",
"69",
"68",
"61",
"88",
"73",
"68",
"78",
"73",
"76",
"82",
"83",
"104",
"74",
"80",
"85",
"94",
"92",
"82",
"100",
"97",
"92",
"100",
"103",
"112",
"96",
"102",
"91",
"101",
"78",
"104",
"104",
"112",
"99",
"97",
"94",
"102",
"99",
"91",
"96",
"118",
"86",
"90",
"97",
"86",
"107",
"103",
"73",
"97",
"100",
"94",
"96",
"109",
"95",
"107",
"94",
"96",
"104",
"88",
"117",
"117",
"108",
"114",
"115",
"123",
"124",
"117",
"106",
"127",
"148",
"157",
"127",
"172",
"166",
"163",
"183",
"185",
"207",
"204",
"219",
"276",
"308",
"404",
"454",
"611",
"840",
"1279",
"1691",
"2496",
"3367",
"4875",
"6421",
"8836",
"11215",
"14530",
"17132",
"21391",
"25082",
"29400",
"31196",
"34608",
"36775",
"38408",
"36960",
"38165",
"35340",
"33675",
"28398",
"26522",
"22496",
"19068",
"15242",
"12505",
"9231",
"7208",
"5110",
"3785",
"2633",
"1947",
"1279",
"878",
"576",
"420",
"289",
"246",
"184",
"162",
"164",
"180",
"132",
"147",
"141",
"148",
"175",
"183",
"184",
