"Sample    : nb203_15763",
"87",
"84",
"88",
"68",
"84",
"96",
"72",
"62",
"70",
"76",
"80",
"100",
"83",
"74",
"72",
"80",
"88",
"88",
"86",
"85",
"94",
"64",
"81",
"75",
"95",
"96",
"87",
"69",
"75",
"81",
"70",
"111",
"76",
"88",
"106",
"109",
"94",
"121",
"108",
"128",
"118",
"118",
"115",
"119",
"115",
"115",
"123",
"108",
"106",
"103",
"102",
"103",
"109",
"108",
"85",
"116",
"85",
"110",
"78",
"87",
"82",
"78",
"97",
"78",
"92",
"102",
"89",
"85",
"96",
"82",
"82",
"91",
"80",
"90",
"76",
"101",
"73",
"100",
"90",
"83",
"74",
"81",
"88",
"99",
"89",
"93",
"79",
"66",
"75",
"85",
"71",
"68",
"77",
"80",
"98",
"86",
"84",
"83",
"74",
"80",
"67",
"89",
"95",
"85",
"79",
"74",
"90",
"81",
"63",
"80",
"74",
"80",
"71",
"94",
"75",
"99",
"85",
"77",
"74",
"83",
"70",
"73",
"82",
"90",
"92",
"71",
"97",
"103",
"86",
"76",
"73",
"79",
"82",
"79",
"88",
"74",
"70",
"88",
"84",
"80",
"75",
"69",
"86",
"77",
"90",
"107",
"86",
"77",
"91",
"82",
"73",
"80",
"81",
"66",
"76",
"88",
"72",
"88",
"83",
"74",
"75",
"72",
"79",
"71",
"89",
"75",
"93",
"75",
"75",
"82",
"80",
"63",
"59",
"67",
"78",
"71",
"72",
"86",
"68",
"69",
"67",
"60",
"62",
"92",
"75",
"82",
"72",
"63",
"79",
"81",
"83",
"82",
"80",
"72",
"81",
"76",
"67",
"80",
"94",
"79",
"60",
"64",
"86",
"74",
"69",
"69",
"59",
"83",
"75",
"68",
"70",
"81",
"70",
"80",
"58",
"72",
"76",
"81",
"74",
"77",
"88",
"78",
"60",
"69",
"83",
"76",
"73",
"77",
"95",
"80",
"77",
"76",
"71",
"71",
"73",
"81",
"82",
"71",
"78",
"73",
"77",
"88",
"59",
"81",
"66",
"82",
"61",
"77",
"72",
"96",
"91",
"88",
"75",
"72",
"67",
"63",
"88",
"69",
"73",
"101",
"70",
"69",
"66",
"81",
"67",
"57",
"75",
"77",
"70",
"86",
"79",
"74",
"76",
"76",
"68",
"79",
"68",
"75",
"79",
"71",
"62",
"84",
"65",
"62",
"64",
"72",
"66",
"78",
"68",
"62",
"84",
"74",
"72",
"72",
"71",
"80",
"65",
"84",
"64",
"67",
"73",
"69",
"64",
"70",
"78",
"70",
"66",
"90",
"69",
"79",
"78",
"71",
"80",
"61",
"69",
"67",
"69",
"72",
"59",
"83",
"71",
"67",
"82",
"81",
"61",
"58",
"72",
"79",
"79",
"66",
"66",
"69",
"65",
"75",
"58",
"72",
"63",
"74",
"77",
"77",
"74",
"86",
"72",
"67",
"71",
"65",
"57",
"66",
"60",
"79",
"76",
"78",
"80",
"78",
"86",
"78",
"55",
"70",
"64",
"59",
"74",
"64",
"88",
"65",
"73",
"75",
"74",
"83",
"75",
"67",
"70",
"76",
"69",
"98",
"69",
"69",
"73",
"47",
"77",
"73",
"77",
"70",
"68",
"55",
"59",
"65",
"66",
"58",
"76",
"74",
"70",
"69",
"61",
"75",
"63",
"64",
"74",
"66",
"55",
"65",
"71",
"66",
"73",
"63",
"65",
"65",
"66",
"80",
"64",
"74",
"63",
"73",
"79",
"76",
"68",
"56",
"58",
"63",
"55",
"78",
"65",
"80",
"60",
"57",
"77",
"70",
"74",
"72",
"65",
"66",
"69",
"74",
"70",
"61",
"61",
"52",
"75",
"75",
"70",
"53",
"63",
"68",
"62",
"69",
"69",
"66",
"50",
"68",
"73",
"72",
"61",
"67",
"61",
"64",
"66",
"76",
"72",
"74",
"68",
"66",
"51",
"77",
"65",
"68",
"52",
"68",
"65",
"75",
"82",
"77",
"60",
"72",
"55",
"71",
"55",
"70",
"64",
"54",
"72",
"59",
"55",
"65",
"67",
"61",
"72",
"67",
"58",
"66",
"61",
"71",
"78",
"59",
"56",
"65",
"59",
"64",
"72",
"65",
"46",
"60",
"66",
"63",
"67",
"61",
"63",
"72",
"70",
"66",
"80",
"73",
"71",
"58",
"55",
"75",
"64",
"75",
"54",
"49",
"63",
"65",
"71",
"62",
"79",
"74",
"55",
"69",
"53",
"81",
"59",
"69",
"57",
"55",
"62",
"59",
"62",
"62",
"55",
"54",
"71",
"65",
"70",
"80",
"62",
"60",
"58",
"71",
"70",
"54",
"60",
"58",
"63",
"65",
"61",
"79",
"67",
"60",
"52",
"53",
"72",
"74",
"51",
"69",
"61",
"75",
"61",
"61",
"59",
"61",
"65",
"49",
"76",
"70",
"56",
"61",
"69",
"69",
"51",
"65",
"70",
"52",
"58",
"52",
"73",
"68",
"40",
"65",
"49",
"66",
"63",
"56",
"73",
"52",
"65",
"54",
"54",
"63",
"60",
"55",
"64",
"64",
"51",
"67",
"59",
"58",
"54",
"65",
"63",
"66",
"49",
"56",
"48",
"58",
"44",
"56",
"58",
"50",
"58",
"50",
"49",
"67",
"58",
"68",
"72",
"71",
"61",
"37",
"60",
"68",
"64",
"63",
"73",
"73",
"62",
"50",
"67",
"66",
"64",
"66",
"61",
"60",
"59",
"57",
"57",
"60",
"67",
"69",
"75",
"65",
"65",
"67",
"76",
"53",
"75",
"64",
"68",
"59",
"61",
"66",
"66",
"55",
"62",
"64",
"58",
"67",
"72",
"65",
"58",
"49",
"65",
"74",
"53",
"63",
"49",
"69",
"61",
"74",
"67",
"56",
"70",
"56",
"63",
"58",
"58",
"73",
"63",
"67",
"66",
"58",
"58",
"64",
"71",
"66",
"65",
"56",
"52",
"52",
"67",
"56",
"63",
"57",
"63",
"67",
"46",
"62",
"53",
"74",
"57",
"66",
"66",
"61",
"64",
"62",
"66",
"63",
"65",
"69",
"58",
"55",
"59",
"57",
"74",
"65",
"62",
"70",
"64",
"58",
"53",
"61",
"56",
"62",
"59",
"55",
"52",
"64",
"59",
"74",
"56",
"60",
"57",
"74",
"72",
"62",
"50",
"83",
"59",
"60",
"65",
"56",
"58",
"51",
"60",
"88",
"74",
"67",
"60",
"88",
"69",
"62",
"58",
"57",
"73",
"80",
"76",
"72",
"57",
"87",
"68",
"83",
"72",
"88",
"77",
"79",
"87",
"77",
"76",
"84",
"79",
"92",
"93",
"81",
"75",
"103",
"93",
"101",
"87",
"77",
"91",
"86",
"96",
"94",
"103",
"98",
"95",
"84",
"112",
"116",
"105",
"107",
"113",
"121",
"140",
"138",
"162",
"178",
"171",
"232",
"280",
"347",
"383",
"457",
"567",
"632",
"758",
"862",
"1101",
"1319",
"1478",
"1825",
"2111",
"2532",
"2827",
"3214",
"3690",
"4299",
"4671",
"5376",
"5976",
"6432",
"7004",
"7655",
"8144",
"8855",
"9098",
"9945",
"10456",
"10966",
"10957",
"11425",
"12117",
"12109",
"11693",
"12041",
"11853",
"12209",
"11446",
"11455",
"11209",
"10715",
"9733",
"9511",
"8839",
"8478",
"7551",
"7150",
"6619",
"6059",
"5071",
"4780",
"4202",
"3673",
"3220",
"2831",
"2436",
"2069",
"1684",
"1503",
"1159",
"1018",
"832",
"723",
"632",
"461",
"351",
"311",
"285",
"221",
"177",
"180",
"144",
"132",
"123",
"98",
"103",
"79",
"84",
"65",
"82",
"76",
"65",
"81",
"77",
"70",
"79",
"79",
"66",
"57",
"63",
"58",
"65",
"69",
"56",
"64",
"72",
"66",
"61",
"71",
"53",
"60",
"55",
"65",
"71",
"58",
"47",
"60",
"49",
"66",
"48",
"61",
"56",
"67",
"49",
"57",
"53",
"55",
"55",
"52",
"67",
"75",
"60",
"55",
"57",
"55",
"59",
"50",
"66",
"60",
"50",
"51",
"53",
"50",
"64",
"38",
"61",
"53",
"56",
"53",
"62",
"72",
"60",
"52",
"60",
"58",
"63",
"65",
"70",
"71",
"67",
"61",
"62",
"59",
"55",
"65",
"59",
"68",
"53",
"65",
"51",
"60",
"40",
"78",
"61",
"59",
"77",
"68",
"84",
"66",
"48",
"70",
"75",
"66",
"63",
"60",
"57",
"62",
"66",
"71",
"83",
"73",
"65",
"63",
"76",
"69",
"70",
"78",
"82",
"79",
"83",
"88",
"74",
"83",
"74",
"86",
"84",
"90",
"81",
"108",
"107",
"93",
"88",
"100",
"116",
"124",
"150",
"108",
"171",
"177",
"176",
"240",
"262",
"305",
"317",
"373",
"440",
"458",
"460",
"607",
"731",
"780",
"847",
"974",
"1072",
"1144",
"1198",
"1374",
"1518",
"1509",
"1536",
"1684",
"1848",
"1878",
"1858",
"1899",
"1984",
"1991",
"1935",
"1949",
"1949",
"2098",
"1868",
"1900",
"1848",
"1803",
"1619",
"1650",
"1545",
"1479",
"1274",
"1280",
"1192",
"1103",
"965",
"924",
"843",
"842",
"712",
"718",
"651",
"642",
"635",
"556",
"588",
"600",
"545",
"552",
"554",
"561",
"534",
"596",
"564",
"551",
"555",
"490",
"508",
"504",
"497",
"473",
"525",
"475",
"462",
"472",
"429",
"449",
"413",
"405",
"422",
"373",
"378",
"351",
"356",
"365",
"349",
"321",
"351",
"332",
"284",
"308",
"290",
"309",
"261",
"293",
"265",
"290",
"250",
"258",
"255",
"253",
"266",
"245",
"245",
"225",
"230",
"218",
"216",
"200",
"178",
"224",
"222",
"182",
"176",
"163",
"159",
"154",
"132",
"158",
"135",
"127",
"114",
"141",
"115",
"106",
"117",
"125",
"94",
"95",
"114",
"95",
"92",
"90",
"103",
"66",
"85",
"81",
"70",
"65",
"78",
"70",
"73",
"73",
"61",
"84",
"62",
"65",
"61",
"63",
"48",
"60",
"51",
"75",
"62",
"63",
"73",
"79",
"72",
"78",
"72",
"89",
"80",
"80",
"89",
"97",
"99",
"89",
"95",
"96",
"102",
"119",
"125",
"128",
"132",
"129",
"146",
"133",
"135",
"124",
"156",
"127",
"160",
"117",
"133",
"143",
"96",
"131",
"110",
"110",
"101",
"101",
"112",
"110",
"82",
"93",
"76",
"68",
"77",
"63",
"64",
"58",
"60",
"59",
"64",
"35",
"29",
"54",
"46",
"33",
"30",
"44",
"33",
"44",
"32",
"21355",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Sc, Nb, Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ScLa         0.42     0.011",
"                      ----         1.90     0.043",
"                      NbLa         2.17     0.747",
"                      CaKa         3.68     0.148",
"                      CaKb         4.04     0.019",
"                      NbKa        16.60     6.809",
"                      NbKb        18.64     1.062",
"                      ----        18.96     0.184",
"                      RhKaC       19.20     0.065",
"                      RhKa        20.13     0.061",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
